time,gFx,gFy,gFz,TgF
0.117830384,0.0263,0.9805,-0.0127,0.981
0.120028923,0.0251,0.9796,-0.0173,0.980
0.12260823,0.0244,0.9822,-0.0186,0.983
0.125144846,0.0256,0.9817,-0.0198,0.982
0.127442384,0.0263,0.9835,-0.0202,0.984
0.130031076,0.0259,0.9835,-0.0217,0.984
0.132557769,0.0239,0.9837,-0.0247,0.984
0.135060307,0.0242,0.9861,-0.0244,0.987
0.153841153,0.0235,0.9856,-0.0251,0.986
0.154906076,0.0222,0.9844,-0.0254,0.985
0.155562461,0.0212,0.9842,-0.0266,0.985
0.156182384,0.0219,0.9861,-0.0254,0.987
0.156972538,0.0212,0.9859,-0.0249,0.986
0.157647615,0.0207,0.9847,-0.0232,0.985
0.158324307,0.0210,0.9844,-0.0214,0.985
0.158973846,0.0200,0.9840,-0.0210,0.984
0.159692615,0.0212,0.9847,-0.0202,0.985
0.160505846,0.0214,0.9837,-0.0200,0.984
0.163892307,0.0210,0.9833,-0.0166,0.984
0.165514076,0.0202,0.9820,-0.0181,0.982
0.167805846,0.0219,0.9810,-0.0170,0.981
0.170462769,0.0235,0.9805,-0.0156,0.981
0.173659076,0.0222,0.9803,-0.0142,0.981
0.175111615,0.0239,0.9810,-0.0130,0.981
0.177619,0.0222,0.9808,-0.0132,0.981
0.180244615,0.0225,0.9786,-0.0117,0.979
0.182847307,0.0232,0.9800,-0.0112,0.980
0.18545223,0.0242,0.9798,-0.0114,0.980
0.188631307,0.0247,0.9791,-0.0109,0.979
0.190509769,0.0247,0.9788,-0.0112,0.979
0.192757461,0.0237,0.9786,-0.0130,0.979
0.195467923,0.0227,0.9805,-0.0114,0.981
0.197984307,0.0242,0.9793,-0.0109,0.980
0.200369538,0.0244,0.9796,-0.0144,0.980
0.202712,0.0230,0.9810,-0.0139,0.981
0.205238153,0.0217,0.9815,-0.0149,0.982
0.207815692,0.0219,0.9815,-0.0188,0.982
0.210262461,0.0200,0.9833,-0.0210,0.984
0.212711307,0.0191,0.9833,-0.0217,0.984
0.215431307,0.0195,0.9842,-0.0217,0.985
0.217682153,0.0205,0.9866,-0.0222,0.987
0.22308923,0.0193,0.9844,-0.0235,0.985
0.223571076,0.0212,0.9852,-0.0247,0.986
0.225483,0.0205,0.9861,-0.0219,0.987
0.227826461,0.0191,0.9844,-0.0225,0.985
0.230484846,0.0186,0.9854,-0.0235,0.986
0.232931076,0.0210,0.9868,-0.0210,0.987
0.235550076,0.0212,0.9874,-0.0230,0.988
0.238879307,0.0219,0.9852,-0.0232,0.986
0.240956846,0.0230,0.9844,-0.0225,0.985
0.243247,0.0237,0.9820,-0.0212,0.983
0.245600923,0.0242,0.9810,-0.0214,0.982
0.248006692,0.0247,0.9820,-0.0195,0.983
0.250531615,0.0247,0.9815,-0.0188,0.982
0.25290823,0.0251,0.9817,-0.0166,0.982
0.269182153,0.0249,0.9800,-0.0156,0.980
0.270420923,0.0259,0.9798,-0.0149,0.980
0.271162153,0.0256,0.9793,-0.0146,0.980
0.271875076,0.0247,0.9800,-0.0134,0.980
0.272699692,0.0276,0.9793,-0.0124,0.980
0.273360615,0.0254,0.9786,-0.0127,0.979
0.274000615,0.0271,0.9798,-0.0156,0.980
0.274621846,0.0268,0.9793,-0.0142,0.980
0.287116,0.0249,0.9791,-0.0144,0.980
0.28762523,0.0249,0.9808,-0.0134,0.981
0.287929153,0.0254,0.9817,-0.0112,0.982
0.288276923,0.0261,0.9812,-0.0156,0.982
0.288625769,0.0254,0.9822,-0.0166,0.983
0.288902384,0.0251,0.9822,-0.0151,0.983
0.291519076,0.0242,0.9810,-0.0179,0.981
0.293169538,0.0232,0.9803,-0.0183,0.981
0.295597538,0.0239,0.9825,-0.0188,0.983
0.298481769,0.0232,0.9835,-0.0198,0.984
0.301032846,0.0232,0.9833,-0.0181,0.984
0.303263076,0.0227,0.9847,-0.0193,0.985
0.306190769,0.0237,0.9835,-0.0198,0.984
0.308406384,0.0230,0.9849,-0.0217,0.985
0.310732846,0.0235,0.9849,-0.0217,0.985
0.313426384,0.0219,0.9835,-0.0222,0.984
0.315915,0.0227,0.9852,-0.0217,0.986
0.318364923,0.0235,0.9852,-0.0249,0.986
0.322582769,0.0230,0.9852,-0.0230,0.986
0.323511,0.0219,0.9854,-0.0210,0.986
0.325906692,0.0230,0.9847,-0.0214,0.985
0.32867323,0.0227,0.9854,-0.0198,0.986
0.330777461,0.0227,0.9825,-0.0191,0.983
0.333706692,0.0205,0.9828,-0.0186,0.983
0.335998769,0.0230,0.9822,-0.0179,0.983
0.339175,0.0232,0.9803,-0.0158,0.981
0.341139,0.0232,0.9815,-0.0156,0.982
0.34355223,0.0237,0.9796,-0.0151,0.980
0.346223076,0.0217,0.9800,-0.0144,0.980
0.348500846,0.0235,0.9805,-0.0142,0.981
0.351108615,0.0235,0.9808,-0.0132,0.981
0.357234769,0.0230,0.9803,-0.0132,0.981
0.357764,0.0247,0.9796,-0.0130,0.980
0.358663923,0.0230,0.9793,-0.0151,0.980
0.361936923,0.0225,0.9788,-0.0146,0.979
0.363611384,0.0219,0.9805,-0.0158,0.981
0.366086461,0.0222,0.9822,-0.0161,0.983
0.368653461,0.0230,0.9817,-0.0149,0.982
0.372396846,0.0210,0.9833,-0.0170,0.984
0.373606769,0.0219,0.9800,-0.0183,0.980
0.376233846,0.0202,0.9817,-0.0173,0.982
0.378742384,0.0202,0.9820,-0.0173,0.982
0.381112923,0.0212,0.9820,-0.0176,0.982
0.383743076,0.0230,0.9835,-0.0198,0.984
0.386046153,0.0217,0.9835,-0.0202,0.984
0.388831384,0.0235,0.9835,-0.0214,0.984
0.391295615,0.0219,0.9828,-0.0210,0.983
0.393643615,0.0230,0.9830,-0.0219,0.983
0.396290769,0.0230,0.9837,-0.0212,0.984
0.398808923,0.0219,0.9871,-0.0227,0.988
0.401490769,0.0230,0.9812,-0.0219,0.982
0.405651076,0.0237,0.9833,-0.0195,0.984
0.406787615,0.0217,0.9840,-0.0207,0.984
0.408958692,0.0232,0.9833,-0.0205,0.984
0.411263,0.0225,0.9830,-0.0205,0.983
0.413628615,0.0219,0.9842,-0.0170,0.985
0.416899384,0.0225,0.9840,-0.0170,0.984
0.418759384,0.0235,0.9833,-0.0200,0.984
0.423574384,0.0235,0.9820,-0.0186,0.982
0.424743076,0.0247,0.9812,-0.0154,0.982
0.426365846,0.0266,0.9805,-0.0146,0.981
0.428960923,0.0263,0.9796,-0.0151,0.980
0.431466461,0.0254,0.9803,-0.0139,0.981
0.433956307,0.0251,0.9805,-0.0154,0.981
0.43658823,0.0261,0.9808,-0.0149,0.981
0.439260923,0.0261,0.9796,-0.0142,0.980
0.441489461,0.0256,0.9810,-0.0146,0.981
0.443978076,0.0254,0.9810,-0.0176,0.982
0.446429846,0.0254,0.9800,-0.0161,0.980
0.448906769,0.0251,0.9800,-0.0151,0.980
0.451605461,0.0261,0.9810,-0.0173,0.982
0.46062,0.0266,0.9812,-0.0158,0.982
0.461782692,0.0249,0.9791,-0.0176,0.980
0.462498384,0.0232,0.9788,-0.0188,0.979
0.463171076,0.0239,0.9812,-0.0176,0.982
0.463830769,0.0230,0.9820,-0.0186,0.982
0.466510461,0.0230,0.9828,-0.0181,0.983
0.469095692,0.0247,0.9842,-0.0186,0.985
0.47195723,0.0242,0.9830,-0.0202,0.983
0.474647,0.0230,0.9840,-0.0210,0.984
0.476614461,0.0217,0.9837,-0.0207,0.984
0.479236307,0.0237,0.9837,-0.0212,0.984
0.481534461,0.0239,0.9842,-0.0210,0.985
0.483964,0.0227,0.9842,-0.0210,0.985
0.486458461,0.0210,0.9837,-0.0207,0.984
0.48914,0.0210,0.9833,-0.0210,0.984
0.491667,0.0217,0.9830,-0.0207,0.983
0.494066461,0.0232,0.9812,-0.0191,0.982
0.496882384,0.0242,0.9822,-0.0188,0.983
0.49909323,0.0242,0.9817,-0.0170,0.982
0.501828615,0.0237,0.9830,-0.0176,0.983
0.505348615,0.0230,0.9812,-0.0181,0.982
0.506688538,0.0230,0.9828,-0.0163,0.983
0.509371923,0.0230,0.9820,-0.0181,0.982
0.511818153,0.0225,0.9815,-0.0156,0.982
0.514304538,0.0217,0.9805,-0.0163,0.981
0.516812846,0.0230,0.9798,-0.0161,0.980
0.519102461,0.0242,0.9828,-0.0161,0.983
0.522262692,0.0244,0.9800,-0.0146,0.980
0.524244615,0.0251,0.9810,-0.0151,0.981
0.526897846,0.0235,0.9796,-0.0173,0.980
0.52946,0.0235,0.9800,-0.0166,0.980
0.531687615,0.0230,0.9796,-0.0156,0.980
0.534334153,0.0222,0.9812,-0.0149,0.982
0.53673623,0.0217,0.9815,-0.0156,0.982
0.539572307,0.0214,0.9820,-0.0179,0.982
0.541896,0.0214,0.9812,-0.0179,0.982
0.544606153,0.0219,0.9810,-0.0163,0.981
0.546946076,0.0230,0.9820,-0.0181,0.982
0.549555076,0.0232,0.9812,-0.0181,0.982
0.551808538,0.0225,0.9835,-0.0183,0.984
0.560623923,0.0219,0.9828,-0.0183,0.983
0.561863615,0.0212,0.9822,-0.0195,0.983
0.562601846,0.0219,0.9820,-0.0207,0.983
0.563016538,0.0232,0.9830,-0.0202,0.983
0.564258461,0.0227,0.9837,-0.0186,0.984
0.567071692,0.0222,0.9833,-0.0188,0.984
0.569793846,0.0210,0.9842,-0.0200,0.985
0.572720307,0.0227,0.9830,-0.0179,0.983
0.574498153,0.0235,0.9830,-0.0195,0.983
0.577010692,0.0242,0.9835,-0.0188,0.984
0.579419076,0.0239,0.9847,-0.0176,0.985
0.582172846,0.0237,0.9842,-0.0188,0.985
0.584441461,0.0247,0.9833,-0.0183,0.984
0.588112307,0.0242,0.9817,-0.0166,0.982
0.589628615,0.0239,0.9828,-0.0163,0.983
0.592072307,0.0251,0.9828,-0.0158,0.983
0.594730076,0.0230,0.9825,-0.0168,0.983
0.596986076,0.0235,0.9808,-0.0158,0.981
0.599431076,0.0256,0.9817,-0.0161,0.982
0.602663384,0.0244,0.9822,-0.0163,0.983
0.605489769,0.0239,0.9815,-0.0191,0.982
0.606895923,0.0242,0.9808,-0.0156,0.981
0.609830384,0.0242,0.9817,-0.0144,0.982
0.612220615,0.0242,0.9798,-0.0163,0.980
0.614846769,0.0247,0.9803,-0.0183,0.981
0.616979384,0.0244,0.9810,-0.0170,0.981
0.619548307,0.0227,0.9800,-0.0179,0.980
0.622296615,0.0227,0.9808,-0.0161,0.981
0.624877846,0.0237,0.9822,-0.0166,0.983
0.627242153,0.0237,0.9822,-0.0186,0.983
0.629925153,0.0242,0.9822,-0.0170,0.983
0.632052,0.0232,0.9825,-0.0168,0.983
0.634533769,0.0219,0.9810,-0.0200,0.981
0.638705769,0.0247,0.9830,-0.0191,0.983
0.639910153,0.0230,0.9835,-0.0168,0.984
0.642494076,0.0235,0.9810,-0.0188,0.981
0.644891384,0.0232,0.9828,-0.0200,0.983
0.647322384,0.0212,0.9830,-0.0198,0.983
0.649808846,0.0232,0.9833,-0.0222,0.984
0.652274153,0.0235,0.9822,-0.0205,0.983
0.657523615,0.0219,0.9820,-0.0205,0.982
0.658122153,0.0237,0.9833,-0.0191,0.984
0.659819692,0.0259,0.9825,-0.0195,0.983
0.662753846,0.0217,0.9817,-0.0188,0.982
0.664998769,0.0214,0.9833,-0.0186,0.984
0.667275692,0.0217,0.9828,-0.0205,0.983
0.669744615,0.0219,0.9828,-0.0181,0.983
0.672490076,0.0225,0.9828,-0.0183,0.983
0.674956615,0.0217,0.9835,-0.0181,0.984
0.677327307,0.0217,0.9820,-0.0149,0.982
0.679847307,0.0219,0.9817,-0.0186,0.982
0.682532307,0.0235,0.9805,-0.0168,0.981
0.684932923,0.0202,0.9828,-0.0161,0.983
0.688704615,0.0217,0.9810,-0.0183,0.981
0.690032,0.0225,0.9810,-0.0186,0.981
0.692592923,0.0227,0.9810,-0.0166,0.981
0.695246076,0.0230,0.9803,-0.0176,0.981
0.697588615,0.0222,0.9798,-0.0176,0.980
0.700856923,0.0222,0.9815,-0.0146,0.982
0.702557846,0.0212,0.9825,-0.0163,0.983
0.705563692,0.0225,0.9810,-0.0173,0.981
0.707649153,0.0237,0.9812,-0.0186,0.982
0.710332538,0.0230,0.9791,-0.0183,0.980
0.712784,0.0217,0.9810,-0.0176,0.981
0.715059384,0.0249,0.9820,-0.0166,0.982
0.717523615,0.0232,0.9830,-0.0183,0.983
0.720121846,0.0232,0.9837,-0.0195,0.984
0.722955076,0.0222,0.9820,-0.0183,0.982
0.725228846,0.0217,0.9817,-0.0183,0.982
0.727680615,0.0225,0.9820,-0.0191,0.982
0.730216923,0.0227,0.9820,-0.0168,0.982
0.732591384,0.0242,0.9825,-0.0191,0.983
0.735006461,0.0230,0.9828,-0.0193,0.983
0.738653461,0.0232,0.9830,-0.0193,0.983
0.740529769,0.0239,0.9820,-0.0186,0.983
0.742667615,0.0242,0.9812,-0.0193,0.982
0.745215923,0.0232,0.9810,-0.0195,0.981
0.747717461,0.0217,0.9825,-0.0186,0.983
0.750094769,0.0230,0.9840,-0.0181,0.984
0.752723307,0.0232,0.9833,-0.0183,0.984
0.75729723,0.0247,0.9815,-0.0179,0.982
0.757891692,0.0219,0.9815,-0.0179,0.982
0.760081153,0.0244,0.9828,-0.0176,0.983
0.76307323,0.0254,0.9817,-0.0181,0.982
0.765761461,0.0254,0.9830,-0.0179,0.983
0.767715923,0.0251,0.9803,-0.0158,0.981
0.772139077,0.0239,0.9805,-0.0170,0.981
0.773403,0.0261,0.9812,-0.0168,0.982
0.775524,0.0254,0.9820,-0.0188,0.983
0.778107923,0.0261,0.9820,-0.0181,0.983
0.780265769,0.0247,0.9822,-0.0144,0.983
0.783091307,0.0251,0.9808,-0.0156,0.981
0.785459,0.0251,0.9812,-0.0176,0.982
0.789007077,0.0239,0.9825,-0.0170,0.983
0.790750692,0.0254,0.9815,-0.0170,0.982
0.793122769,0.0242,0.9820,-0.0163,0.982
0.7957,0.0232,0.9815,-0.0173,0.982
0.798382077,0.0222,0.9815,-0.0163,0.982
0.800545153,0.0230,0.9812,-0.0168,0.982
0.803197461,0.0219,0.9810,-0.0176,0.981
0.806552923,0.0232,0.9828,-0.0183,0.983
0.808122692,0.0227,0.9837,-0.0181,0.984
0.81088,0.0217,0.9820,-0.0179,0.982
0.813242384,0.0202,0.9805,-0.0183,0.981
0.816299923,0.0230,0.9812,-0.0173,0.982
0.818085461,0.0225,0.9822,-0.0181,0.983
0.822211,0.0230,0.9835,-0.0170,0.984
0.823365153,0.0230,0.9817,-0.0168,0.982
0.82558,0.0225,0.9828,-0.0173,0.983
0.828279307,0.0212,0.9815,-0.0173,0.982
0.830576307,0.0212,0.9835,-0.0168,0.984
0.832946769,0.0217,0.9833,-0.0170,0.984
0.835487384,0.0230,0.9830,-0.0173,0.983
0.838647077,0.0219,0.9812,-0.0186,0.982
0.841400923,0.0217,0.9820,-0.0188,0.982
0.84308023,0.0210,0.9817,-0.0173,0.982
0.845678077,0.0214,0.9817,-0.0168,0.982
0.848086692,0.0225,0.9822,-0.0161,0.983
0.850548,0.0214,0.9803,-0.0139,0.981
0.853191692,0.0214,0.9815,-0.0170,0.982
0.860827615,0.0219,0.9822,-0.0163,0.983
0.862111692,0.0227,0.9808,-0.0166,0.981
0.862875307,0.0232,0.9796,-0.0168,0.980
0.863224,0.0222,0.9815,-0.0154,0.982
0.865779077,0.0217,0.9822,-0.0149,0.983
0.86812023,0.0222,0.9830,-0.0142,0.983
0.872082461,0.0214,0.9805,-0.0166,0.981
0.873516615,0.0230,0.9828,-0.0166,0.983
0.875984846,0.0235,0.9830,-0.0158,0.983
0.878445461,0.0244,0.9833,-0.0181,0.984
0.880677153,0.0242,0.9812,-0.0163,0.982
0.883171,0.0225,0.9833,-0.0183,0.984
0.885957153,0.0235,0.9828,-0.0179,0.983
0.888259692,0.0227,0.9820,-0.0173,0.982
0.890662769,0.0230,0.9817,-0.0179,0.982
0.893469769,0.0225,0.9817,-0.0166,0.982
0.89582023,0.0237,0.9822,-0.0173,0.983
0.898355384,0.0242,0.9830,-0.0191,0.983
0.901026461,0.0239,0.9825,-0.0179,0.983
0.903391077,0.0219,0.9817,-0.0191,0.982
0.906382692,0.0235,0.9822,-0.0193,0.983
0.908524923,0.0227,0.9835,-0.0170,0.984
0.911004538,0.0237,0.9835,-0.0154,0.984
0.913721153,0.0230,0.9833,-0.0163,0.984
0.91585223,0.0237,0.9822,-0.0212,0.983
0.918415,0.0242,0.9803,-0.0193,0.981
0.922078692,0.0244,0.9808,-0.0181,0.981
0.923728923,0.0242,0.9803,-0.0176,0.981
0.926130692,0.0244,0.9808,-0.0186,0.981
0.928490692,0.0242,0.9805,-0.0183,0.981
0.930975077,0.0247,0.9815,-0.0181,0.982
0.93369323,0.0249,0.9825,-0.0166,0.983
0.93587323,0.0249,0.9808,-0.0154,0.981
0.938735615,0.0242,0.9817,-0.0176,0.982
0.941372307,0.0242,0.9800,-0.0156,0.980
0.943786153,0.0244,0.9837,-0.0168,0.984
0.946314692,0.0227,0.9835,-0.0154,0.984
0.948580846,0.0225,0.9810,-0.0161,0.981
0.951049461,0.0227,0.9810,-0.0163,0.981
0.957189461,0.0239,0.9820,-0.0183,0.983
0.95780923,0.0230,0.9810,-0.0158,0.981
0.958854461,0.0225,0.9817,-0.0173,0.982
0.961311,0.0227,0.9817,-0.0191,0.982
0.963549538,0.0230,0.9810,-0.0170,0.981
0.96606523,0.0230,0.9833,-0.0186,0.984
0.969012307,0.0232,0.9828,-0.0188,0.983
0.971984846,0.0244,0.9820,-0.0179,0.983
0.973816846,0.0225,0.9812,-0.0181,0.982
0.976181769,0.0225,0.9808,-0.0179,0.981
0.978756615,0.0232,0.9822,-0.0186,0.983
0.981222692,0.0237,0.9817,-0.0183,0.982
0.98360423,0.0230,0.9828,-0.0188,0.983
0.986224615,0.0210,0.9830,-0.0183,0.983
0.989127923,0.0212,0.9825,-0.0173,0.983
0.99136823,0.0219,0.9810,-0.0176,0.981
0.993752538,0.0235,0.9812,-0.0183,0.982
0.996429461,0.0230,0.9820,-0.0156,0.982
0.998897538,0.0217,0.9822,-0.0181,0.983
1.0018,0.0230,0.9835,-0.0179,0.984
1.005278692,0.0227,0.9833,-0.0173,0.984
1.006515307,0.0214,0.9837,-0.0179,0.984
1.009002769,0.0225,0.9820,-0.0168,0.982
1.01138423,0.0237,0.9820,-0.0146,0.982
1.014050692,0.0222,0.9810,-0.0154,0.981
1.016586077,0.0222,0.9805,-0.0176,0.981
1.018764538,0.0217,0.9805,-0.0179,0.981
1.022362384,0.0237,0.9815,-0.0170,0.982
1.024131384,0.0230,0.9817,-0.0170,0.982
1.026488,0.0222,0.9817,-0.0156,0.982
1.028956307,0.0230,0.9803,-0.0158,0.981
1.031401538,0.0217,0.9837,-0.0166,0.984
1.033803,0.0227,0.9828,-0.0166,0.983
1.036529153,0.0235,0.9828,-0.0181,0.983
1.039440846,0.0232,0.9828,-0.0176,0.983
1.041872846,0.0222,0.9822,-0.0179,0.983
1.044161769,0.0235,0.9822,-0.0181,0.983
1.046697538,0.0242,0.9815,-0.0170,0.982
1.048933461,0.0235,0.9825,-0.0163,0.983
1.051359692,0.0225,0.9822,-0.0163,0.983
1.060676,0.0212,0.9828,-0.0179,0.983
1.061965846,0.0235,0.9810,-0.0181,0.981
1.062994769,0.0237,0.9828,-0.0186,0.983
1.063346077,0.0225,0.9828,-0.0163,0.983
1.063922384,0.0222,0.9815,-0.0179,0.982
1.066593153,0.0239,0.9833,-0.0186,0.984
1.06933223,0.0225,0.9815,-0.0170,0.982
1.071917538,0.0232,0.9820,-0.0183,0.982
1.074343615,0.0239,0.9835,-0.0161,0.984
1.07676923,0.0227,0.9815,-0.0146,0.982
1.079253153,0.0230,0.9796,-0.0154,0.980
1.082015923,0.0232,0.9822,-0.0170,0.983
1.084094153,0.0225,0.9820,-0.0173,0.982
1.086690461,0.0235,0.9798,-0.0170,0.980
1.089314153,0.0237,0.9808,-0.0183,0.981
1.091770692,0.0232,0.9822,-0.0186,0.983
1.094210153,0.0256,0.9817,-0.0161,0.982
1.096760615,0.0244,0.9822,-0.0170,0.983
1.099246153,0.0237,0.9810,-0.0179,0.981
1.102005769,0.0235,0.9835,-0.0179,0.984
1.105460923,0.0235,0.9822,-0.0170,0.983
1.106982769,0.0249,0.9828,-0.0176,0.983
1.109391384,0.0254,0.9820,-0.0170,0.983
1.112013846,0.0244,0.9825,-0.0183,0.983
1.114738077,0.0235,0.9812,-0.0166,0.982
1.116973846,0.0242,0.9822,-0.0179,0.983
1.119313846,0.0239,0.9828,-0.0173,0.983
1.12209323,0.0242,0.9815,-0.0154,0.982
1.124536538,0.0239,0.9828,-0.0168,0.983
1.126926461,0.0219,0.9815,-0.0179,0.982
1.129862384,0.0232,0.9810,-0.0176,0.981
1.131995,0.0230,0.9830,-0.0179,0.983
1.134456923,0.0239,0.9815,-0.0179,0.982
1.138666077,0.0232,0.9820,-0.0202,0.983
1.139909769,0.0237,0.9825,-0.0193,0.983
1.142154153,0.0242,0.9820,-0.0173,0.982
1.144542769,0.0230,0.9812,-0.0158,0.982
1.147081461,0.0210,0.9817,-0.0179,0.982
1.149535,0.0212,0.9817,-0.0191,0.982
1.151808846,0.0210,0.9825,-0.0191,0.983
1.160201538,0.0214,0.9833,-0.0195,0.984
1.161546461,0.0222,0.9830,-0.0179,0.983
1.16227723,0.0227,0.9822,-0.0166,0.983
1.162943384,0.0230,0.9825,-0.0173,0.983
1.164511077,0.0222,0.9828,-0.0179,0.983
1.167184846,0.0225,0.9822,-0.0176,0.983
1.170074692,0.0225,0.9825,-0.0181,0.983
1.173096307,0.0235,0.9815,-0.0156,0.982
1.174737153,0.0237,0.9828,-0.0181,0.983
1.177102153,0.0219,0.9828,-0.0183,0.983
1.179681461,0.0212,0.9812,-0.0168,0.982
1.182066077,0.0222,0.9837,-0.0179,0.984
1.184576,0.0205,0.9830,-0.0173,0.983
1.188525461,0.0219,0.9817,-0.0179,0.982
1.189646461,0.0214,0.9805,-0.0173,0.981
1.192267,0.0205,0.9842,-0.0179,0.985
1.194608307,0.0219,0.9817,-0.0170,0.982
1.197492615,0.0247,0.9817,-0.0179,0.982
1.199736,0.0217,0.9822,-0.0170,0.983
1.202338692,0.0230,0.9803,-0.0173,0.981
1.205603692,0.0222,0.9825,-0.0166,0.983
1.207407077,0.0235,0.9825,-0.0170,0.983
1.209737153,0.0217,0.9817,-0.0183,0.982
1.212477461,0.0244,0.9828,-0.0168,0.983
1.215399615,0.0232,0.9835,-0.0176,0.984
1.217171692,0.0232,0.9822,-0.0179,0.983
1.219687,0.0232,0.9820,-0.0181,0.982
1.222614692,0.0227,0.9815,-0.0188,0.982
1.225078153,0.0242,0.9822,-0.0179,0.983
1.227525846,0.0239,0.9828,-0.0179,0.983
1.229969461,0.0227,0.9828,-0.0173,0.983
1.232345538,0.0242,0.9835,-0.0179,0.984
1.235044,0.0232,0.9822,-0.0179,0.983
1.240519692,0.0237,0.9833,-0.0188,0.984
1.241118692,0.0237,0.9817,-0.0170,0.982
1.242302077,0.0239,0.9810,-0.0168,0.981
1.245165769,0.0249,0.9820,-0.0188,0.983
1.247550153,0.0235,0.9825,-0.0166,0.983
1.249974692,0.0249,0.9847,-0.0191,0.985
1.252285461,0.0227,0.9835,-0.0170,0.984
1.255195077,0.0227,0.9830,-0.0179,0.983
1.257502461,0.0242,0.9820,-0.0179,0.983
1.259946461,0.0244,0.9817,-0.0191,0.982
1.262500615,0.0227,0.9812,-0.0176,0.982
1.26520123,0.0251,0.9810,-0.0166,0.981
1.267503692,0.0232,0.9817,-0.0176,0.982
1.270046692,0.0227,0.9810,-0.0183,0.981
1.27273323,0.0237,0.9810,-0.0154,0.981
1.275042692,0.0237,0.9810,-0.0151,0.981
1.277417769,0.0239,0.9803,-0.0163,0.981
1.279960538,0.0244,0.9805,-0.0176,0.981
1.282467307,0.0225,0.9808,-0.0173,0.981
1.284929461,0.0239,0.9805,-0.0154,0.981
1.288463615,0.0242,0.9810,-0.0166,0.981
1.290130692,0.0237,0.9803,-0.0188,0.981
1.292655692,0.0235,0.9822,-0.0176,0.983
1.29517323,0.0251,0.9833,-0.0181,0.984
1.297427615,0.0244,0.9810,-0.0176,0.981
1.300614461,0.0232,0.9815,-0.0179,0.982
1.302666461,0.0247,0.9828,-0.0158,0.983
1.305371692,0.0242,0.9837,-0.0179,0.984
1.307859307,0.0230,0.9825,-0.0181,0.983
1.310262769,0.0227,0.9820,-0.0186,0.982
1.312784538,0.0235,0.9825,-0.0181,0.983
1.315411077,0.0239,0.9820,-0.0181,0.982
1.317666692,0.0217,0.9825,-0.0170,0.983
1.321598384,0.0210,0.9830,-0.0186,0.983
1.323031307,0.0227,0.9830,-0.0186,0.983
1.32529723,0.0225,0.9810,-0.0170,0.981
1.327709769,0.0237,0.9812,-0.0173,0.982
1.330311,0.0227,0.9825,-0.0168,0.983
1.332698461,0.0227,0.9828,-0.0158,0.983
1.335241538,0.0227,0.9840,-0.0195,0.984
1.33833623,0.0230,0.9828,-0.0186,0.983
1.340436307,0.0244,0.9833,-0.0188,0.984
1.343144846,0.0225,0.9835,-0.0198,0.984
