time,gFx,gFy,gFz,TgF
0.400882461,0.0232,0.9805,0.0334,0.981
0.403516615,0.0225,0.9825,0.0326,0.983
0.406043307,0.0202,0.9817,0.0307,0.982
0.410011077,0.0217,0.9800,0.0319,0.981
0.411221538,0.0225,0.9800,0.0316,0.981
0.413419923,0.0212,0.9815,0.0312,0.982
0.415821846,0.0217,0.9812,0.0309,0.982
0.418708615,0.0222,0.9820,0.0319,0.983
0.420899307,0.0227,0.9820,0.0307,0.983
0.423439615,0.0235,0.9817,0.0300,0.982
0.434201769,0.0227,0.9808,0.0276,0.981
0.434914384,0.0230,0.9810,0.0302,0.982
0.435311923,0.0217,0.9833,0.0300,0.984
0.435675615,0.0222,0.9840,0.0290,0.985
0.436091384,0.0212,0.9835,0.0288,0.984
0.438604,0.0237,0.9812,0.0295,0.982
0.441450154,0.0259,0.9835,0.0307,0.984
0.443528307,0.0239,0.9840,0.0312,0.985
0.446098692,0.0251,0.9815,0.0307,0.982
0.44850923,0.0274,0.9798,0.0295,0.981
0.451027077,0.0266,0.9808,0.0300,0.982
0.453616538,0.0242,0.9820,0.0305,0.983
0.456299077,0.0263,0.9817,0.0293,0.983
0.459312615,0.0284,0.9835,0.0309,0.984
0.461221154,0.0263,0.9833,0.0309,0.984
0.463889154,0.0271,0.9825,0.0324,0.983
0.466363615,0.0295,0.9815,0.0307,0.982
0.468661154,0.0274,0.9808,0.0297,0.982
0.470951307,0.0279,0.9800,0.0314,0.981
0.473718769,0.0268,0.9815,0.0316,0.982
0.476223,0.0281,0.9791,0.0326,0.980
0.478853461,0.0276,0.9822,0.0316,0.983
0.481353461,0.0266,0.9798,0.0290,0.981
0.484441154,0.0268,0.9808,0.0293,0.982
0.486367077,0.0276,0.9820,0.0300,0.983
0.488833769,0.0276,0.9837,0.0290,0.984
0.491247615,0.0271,0.9828,0.0307,0.984
0.494141538,0.0254,0.9830,0.0297,0.984
0.496532307,0.0268,0.9815,0.0305,0.982
0.498851615,0.0254,0.9828,0.0293,0.984
0.501524846,0.0249,0.9812,0.0293,0.982
0.503758769,0.0247,0.9817,0.0290,0.982
0.506231307,0.0256,0.9842,0.0278,0.985
0.517573538,0.0254,0.9849,0.0285,0.986
0.51823223,0.0256,0.9815,0.0281,0.982
0.518556615,0.0249,0.9825,0.0281,0.983
0.518879615,0.0247,0.9842,0.0288,0.985
0.519187384,0.0247,0.9837,0.0300,0.984
0.521467692,0.0259,0.9808,0.0300,0.982
0.524008615,0.0235,0.9817,0.0297,0.982
0.526679307,0.0227,0.9822,0.0302,0.983
0.529980846,0.0247,0.9830,0.0316,0.984
0.531429461,0.0242,0.9828,0.0316,0.984
0.534100846,0.0247,0.9820,0.0307,0.983
0.53690823,0.0249,0.9835,0.0319,0.984
0.538933461,0.0244,0.9837,0.0324,0.985
0.541532,0.0242,0.9840,0.0326,0.985
0.544184307,0.0242,0.9805,0.0319,0.981
0.546590769,0.0244,0.9800,0.0337,0.981
0.54893723,0.0247,0.9805,0.0349,0.981
0.551519307,0.0249,0.9803,0.0337,0.981
0.554061846,0.0235,0.9815,0.0314,0.982
0.557923615,0.0237,0.9822,0.0302,0.983
0.558810384,0.0239,0.9830,0.0302,0.984
0.561656307,0.0237,0.9835,0.0321,0.984
0.564185846,0.0242,0.9812,0.0321,0.982
0.566606692,0.0237,0.9828,0.0312,0.984
0.569206154,0.0225,0.9822,0.0295,0.983
0.571557846,0.0217,0.9820,0.0290,0.983
0.574061538,0.0230,0.9820,0.0302,0.983
0.576799692,0.0225,0.9810,0.0319,0.982
0.579146384,0.0214,0.9833,0.0309,0.984
0.581789538,0.0222,0.9812,0.0319,0.982
0.584639615,0.0237,0.9815,0.0316,0.982
0.586846077,0.0219,0.9822,0.0309,0.983
0.589252,0.0235,0.9825,0.0283,0.983
0.593550077,0.0244,0.9837,0.0288,0.984
0.594781154,0.0235,0.9835,0.0297,0.984
0.596778692,0.0222,0.9817,0.0305,0.982
0.599247384,0.0230,0.9815,0.0290,0.982
0.601733154,0.0249,0.9830,0.0297,0.984
0.604076,0.0249,0.9822,0.0293,0.983
0.606886154,0.0254,0.9825,0.0302,0.983
0.610303,0.0259,0.9830,0.0314,0.984
0.612562692,0.0251,0.9815,0.0314,0.982
0.614431692,0.0268,0.9815,0.0295,0.982
0.616904307,0.0259,0.9796,0.0295,0.980
0.620018154,0.0266,0.9812,0.0295,0.982
0.621952538,0.0271,0.9822,0.0290,0.983
0.624444538,0.0288,0.9817,0.0302,0.983
0.629984307,0.0288,0.9805,0.0302,0.981
0.630575077,0.0284,0.9820,0.0312,0.983
0.632082769,0.0263,0.9825,0.0305,0.983
0.634275384,0.0271,0.9840,0.0314,0.985
0.636984307,0.0284,0.9820,0.0300,0.983
0.63998423,0.0281,0.9808,0.0300,0.982
0.643307384,0.0286,0.9812,0.0307,0.982
0.644763,0.0281,0.9815,0.0295,0.982
0.646980538,0.0266,0.9822,0.0319,0.983
0.649561154,0.0271,0.9812,0.0309,0.982
0.652215692,0.0263,0.9808,0.0302,0.982
0.654575077,0.0266,0.9822,0.0297,0.983
0.656899692,0.0261,0.9830,0.0314,0.984
0.659738461,0.0268,0.9837,0.0293,0.984
0.662159,0.0251,0.9817,0.0281,0.982
0.664490461,0.0251,0.9835,0.0285,0.984
0.666986769,0.0239,0.9828,0.0300,0.984
0.669365461,0.0237,0.9833,0.0297,0.984
0.672079,0.0249,0.9810,0.0293,0.982
0.674630692,0.0254,0.9808,0.0293,0.982
0.677367,0.0251,0.9837,0.0305,0.984
0.679713846,0.0244,0.9810,0.0305,0.982
0.682006769,0.0251,0.9822,0.0297,0.983
0.684643615,0.0242,0.9830,0.0300,0.984
0.686975077,0.0259,0.9830,0.0305,0.984
0.689813769,0.0247,0.9805,0.0309,0.981
0.693784846,0.0230,0.9817,0.0316,0.983
0.694995923,0.0239,0.9817,0.0332,0.983
0.697842461,0.0235,0.9815,0.0302,0.982
0.700001154,0.0251,0.9817,0.0316,0.983
0.702141154,0.0244,0.9830,0.0321,0.984
0.70458523,0.0244,0.9822,0.0329,0.983
0.707282769,0.0239,0.9817,0.0319,0.983
0.710706077,0.0230,0.9808,0.0314,0.982
0.712494692,0.0227,0.9812,0.0312,0.982
0.714840307,0.0239,0.9822,0.0319,0.983
0.717317461,0.0244,0.9833,0.0321,0.984
0.719674692,0.0242,0.9805,0.0319,0.981
0.722168538,0.0232,0.9822,0.0314,0.983
0.724870384,0.0219,0.9815,0.0307,0.982
0.731098692,0.0217,0.9822,0.0309,0.983
0.732943077,0.0244,0.9825,0.0316,0.983
0.734156307,0.0251,0.9812,0.0326,0.982
0.735304923,0.0249,0.9815,0.0307,0.982
0.737498154,0.0242,0.9854,0.0288,0.986
0.739765154,0.0227,0.9835,0.0297,0.984
0.742963077,0.0235,0.9833,0.0290,0.984
0.744785769,0.0235,0.9812,0.0285,0.982
0.747309461,0.0242,0.9835,0.0297,0.984
0.749825154,0.0247,0.9822,0.0302,0.983
0.752484923,0.0242,0.9817,0.0297,0.982
0.754775077,0.0242,0.9828,0.0302,0.984
0.75752123,0.0251,0.9828,0.0278,0.983
0.760536,0.0239,0.9830,0.0288,0.984
0.762478384,0.0247,0.9812,0.0305,0.982
0.765215307,0.0256,0.9817,0.0309,0.983
0.767525461,0.0261,0.9808,0.0300,0.982
0.769970077,0.0259,0.9817,0.0290,0.983
0.772601769,0.0244,0.9828,0.0285,0.983
0.776777538,0.0274,0.9815,0.0319,0.982
0.778015923,0.0279,0.9825,0.0305,0.983
0.780171077,0.0276,0.9825,0.0316,0.983
0.782482461,0.0266,0.9828,0.0302,0.984
0.785082461,0.0261,0.9825,0.0319,0.983
0.787550461,0.0266,0.9835,0.0312,0.984
0.790021538,0.0268,0.9825,0.0316,0.983
0.793426077,0.0274,0.9805,0.0305,0.981
0.79534923,0.0266,0.9808,0.0295,0.982
0.797635307,0.0268,0.9820,0.0297,0.983
0.800175077,0.0263,0.9810,0.0288,0.982
0.802561769,0.0256,0.9812,0.0297,0.982
0.80526823,0.0251,0.9825,0.0312,0.983
0.807599077,0.0247,0.9830,0.0290,0.984
0.810474461,0.0263,0.9835,0.0283,0.984
0.812791307,0.0256,0.9828,0.0307,0.984
0.815175307,0.0249,0.9837,0.0302,0.984
0.817686384,0.0254,0.9822,0.0300,0.983
0.820247384,0.0251,0.9810,0.0295,0.982
0.822585461,0.0242,0.9840,0.0281,0.985
0.835099307,0.0242,0.9822,0.0302,0.983
0.836127923,0.0261,0.9808,0.0295,0.982
0.836451692,0.0254,0.9822,0.0302,0.983
0.836652538,0.0239,0.9808,0.0285,0.982
0.836851077,0.0263,0.9822,0.0285,0.983
0.837873154,0.0249,0.9825,0.0293,0.983
0.840386461,0.0235,0.9786,0.0305,0.979
0.842942154,0.0235,0.9815,0.0295,0.982
0.845498077,0.0232,0.9820,0.0305,0.983
0.84779723,0.0244,0.9820,0.0314,0.983
0.850337461,0.0242,0.9815,0.0321,0.982
0.853237846,0.0242,0.9810,0.0326,0.982
0.855302461,0.0227,0.9810,0.0314,0.982
0.858132307,0.0251,0.9828,0.0307,0.984
0.861079,0.0242,0.9812,0.0302,0.982
0.863042461,0.0239,0.9812,0.0312,0.982
0.865391307,0.0242,0.9808,0.0319,0.982
0.867965769,0.0259,0.9822,0.0307,0.983
0.870428,0.0261,0.9837,0.0309,0.985
0.873348538,0.0219,0.9817,0.0319,0.982
0.877181769,0.0230,0.9822,0.0321,0.983
0.878553769,0.0235,0.9812,0.0309,0.982
0.880496538,0.0251,0.9830,0.0316,0.984
0.883017538,0.0239,0.9817,0.0324,0.983
0.885474077,0.0247,0.9812,0.0302,0.982
0.887897538,0.0244,0.9817,0.0302,0.983
0.890406154,0.0227,0.9812,0.0329,0.982
0.894476307,0.0237,0.9822,0.0326,0.983
0.896075615,0.0247,0.9820,0.0314,0.983
0.898063,0.0237,0.9812,0.0312,0.982
0.900638077,0.0235,0.9837,0.0309,0.984
0.902892,0.0251,0.9830,0.0316,0.984
0.905570461,0.0247,0.9825,0.0312,0.983
0.911154769,0.0227,0.9842,0.0300,0.985
0.912581154,0.0232,0.9817,0.0293,0.982
0.913420846,0.0227,0.9815,0.0302,0.982
0.915722461,0.0244,0.9830,0.0293,0.984
0.918187692,0.0261,0.9815,0.0288,0.982
0.92057323,0.0261,0.9820,0.0300,0.983
0.922956,0.0235,0.9815,0.0314,0.982
0.932176615,0.0239,0.9828,0.0293,0.983
0.933508307,0.0256,0.9833,0.0295,0.984
0.934259077,0.0268,0.9822,0.0302,0.983
0.934847077,0.0274,0.9820,0.0295,0.983
0.93557323,0.0261,0.9808,0.0326,0.982
0.938532846,0.0259,0.9808,0.0297,0.982
0.94089623,0.0259,0.9820,0.0300,0.983
0.943320307,0.0263,0.9830,0.0321,0.984
0.946048,0.0261,0.9812,0.0302,0.982
0.948345846,0.0274,0.9815,0.0297,0.982
0.951251,0.0274,0.9817,0.0314,0.983
0.953545461,0.0268,0.9830,0.0309,0.984
0.955954384,0.0268,0.9840,0.0305,0.985
0.959666384,0.0259,0.9830,0.0305,0.984
0.960995923,0.0254,0.9808,0.0305,0.982
0.963509154,0.0263,0.9825,0.0290,0.983
0.965793461,0.0261,0.9812,0.0288,0.982
0.968569154,0.0266,0.9817,0.0285,0.983
0.970881154,0.0266,0.9812,0.0293,0.982
0.973463615,0.0259,0.9812,0.0316,0.982
0.976557769,0.0251,0.9840,0.0300,0.985
0.978448,0.0259,0.9840,0.0285,0.985
0.980940307,0.0237,0.9835,0.0293,0.984
0.983398461,0.0242,0.9815,0.0300,0.982
0.985983307,0.0251,0.9820,0.0263,0.983
0.988684,0.0242,0.9812,0.0302,0.982
0.990895077,0.0237,0.9817,0.0314,0.983
0.993867615,0.0242,0.9812,0.0321,0.982
0.996151077,0.0227,0.9828,0.0307,0.984
0.998419923,0.0247,0.9820,0.0321,0.983
1.001027923,0.0247,0.9825,0.0319,0.983
1.003577461,0.0244,0.9810,0.0324,0.982
1.006318077,0.0217,0.9828,0.0314,0.984
1.009829769,0.0249,0.9822,0.0314,0.983
1.011089846,0.0242,0.9820,0.0309,0.983
1.013646077,0.0227,0.9810,0.0307,0.982
1.016122154,0.0239,0.9815,0.0307,0.982
1.019009154,0.0239,0.9808,0.0319,0.982
1.020918461,0.0239,0.9825,0.0326,0.983
1.023485846,0.0235,0.9803,0.0319,0.981
1.034373846,0.0239,0.9810,0.0312,0.982
1.035010384,0.0227,0.9825,0.0307,0.983
1.03538,0.0232,0.9812,0.0326,0.982
1.035777154,0.0219,0.9812,0.0312,0.982
1.036223615,0.0230,0.9803,0.0319,0.981
1.039152538,0.0222,0.9812,0.0312,0.982
1.043476307,0.0254,0.9808,0.0307,0.982
1.044889846,0.0242,0.9830,0.0307,0.984
1.046205769,0.0237,0.9835,0.0316,0.984
1.048568615,0.0239,0.9833,0.0302,0.984
1.051224538,0.0242,0.9812,0.0302,0.982
1.053696,0.0230,0.9820,0.0309,0.983
1.056282154,0.0242,0.9815,0.0309,0.982
1.059276846,0.0227,0.9828,0.0300,0.983
1.061333154,0.0244,0.9833,0.0290,0.984
1.064006384,0.0244,0.9833,0.0312,0.984
1.066290692,0.0249,0.9825,0.0283,0.983
1.069452,0.0251,0.9808,0.0309,0.982
1.071344538,0.0254,0.9830,0.0321,0.984
1.074240923,0.0251,0.9825,0.0302,0.983
1.077365846,0.0251,0.9828,0.0307,0.984
1.078974769,0.0247,0.9810,0.0314,0.982
1.08130923,0.0244,0.9812,0.0309,0.982
1.083934769,0.0251,0.9812,0.0290,0.982
1.086388538,0.0263,0.9828,0.0290,0.984
1.089398154,0.0251,0.9820,0.0281,0.983
1.093361461,0.0247,0.9817,0.0293,0.982
1.094628615,0.0249,0.9820,0.0305,0.983
1.096507615,0.0268,0.9817,0.0295,0.983
1.098870384,0.0276,0.9825,0.0285,0.983
1.101469769,0.0266,0.9825,0.0290,0.983
1.104250077,0.0254,0.9820,0.0307,0.983
1.106497538,0.0266,0.9825,0.0307,0.983
1.11002023,0.0274,0.9815,0.0326,0.982
1.112686692,0.0261,0.9825,0.0324,0.983
1.113989846,0.0254,0.9840,0.0307,0.985
1.116527,0.0268,0.9837,0.0305,0.985
1.119015307,0.0279,0.9828,0.0300,0.984
1.12170023,0.0263,0.9820,0.0295,0.983
1.124207077,0.0268,0.9817,0.0295,0.983
1.129818692,0.0254,0.9812,0.0319,0.982
1.130427384,0.0266,0.9815,0.0324,0.982
1.131290077,0.0261,0.9798,0.0332,0.981
1.134280538,0.0259,0.9810,0.0321,0.982
1.136936,0.0249,0.9810,0.0309,0.982
1.139433154,0.0251,0.9825,0.0312,0.983
1.143178384,0.0244,0.9820,0.0321,0.983
1.144580538,0.0237,0.9815,0.0312,0.982
1.146778154,0.0256,0.9820,0.0312,0.983
1.149356,0.0242,0.9808,0.0302,0.982
1.151766692,0.0242,0.9815,0.0312,0.982
1.154279384,0.0251,0.9815,0.0319,0.982
1.156824615,0.0247,0.9808,0.0316,0.982
1.16086823,0.0237,0.9822,0.0329,0.983
1.162144923,0.0251,0.9815,0.0319,0.982
1.164428,0.0261,0.9805,0.0309,0.981
1.166970077,0.0242,0.9803,0.0309,0.981
1.169355923,0.0244,0.9812,0.0324,0.982
1.171770384,0.0254,0.9825,0.0332,0.983
1.174362692,0.0242,0.9820,0.0309,0.983
1.176970077,0.0247,0.9815,0.0319,0.982
1.179433769,0.0244,0.9803,0.0312,0.981
1.181990769,0.0242,0.9820,0.0312,0.983
1.184588615,0.0244,0.9825,0.0307,0.983
1.186864923,0.0225,0.9822,0.0312,0.983
1.189670461,0.0232,0.9837,0.0309,0.984
1.193230769,0.0244,0.9800,0.0319,0.981
1.194738384,0.0244,0.9805,0.0288,0.981
1.197058769,0.0237,0.9812,0.0307,0.982
1.199524,0.0244,0.9830,0.0302,0.984
1.202122769,0.0249,0.9830,0.0312,0.984
1.204634077,0.0239,0.9830,0.0307,0.984
1.206922384,0.0225,0.9817,0.0307,0.982
1.21113623,0.0237,0.9825,0.0316,0.983
1.212599,0.0230,0.9817,0.0305,0.982
1.214483307,0.0244,0.9815,0.0297,0.982
1.217339307,0.0251,0.9812,0.0305,0.982
1.219806461,0.0244,0.9822,0.0297,0.983
1.22201723,0.0249,0.9822,0.0300,0.983
1.229712,0.0242,0.9828,0.0295,0.984
1.230267384,0.0247,0.9820,0.0300,0.983
1.230571,0.0242,0.9808,0.0288,0.982
1.231945846,0.0249,0.9822,0.0316,0.983
1.234614769,0.0237,0.9830,0.0334,0.984
1.237256846,0.0261,0.9812,0.0312,0.982
1.240323615,0.0249,0.9828,0.0307,0.984
1.243415077,0.0261,0.9842,0.0300,0.985
1.245685461,0.0263,0.9837,0.0309,0.985
1.247430692,0.0249,0.9817,0.0295,0.982
1.249681769,0.0254,0.9822,0.0295,0.983
1.25210423,0.0256,0.9833,0.0297,0.984
1.254516615,0.0244,0.9822,0.0295,0.983
1.257151077,0.0230,0.9833,0.0305,0.984
1.259514769,0.0254,0.9833,0.0283,0.984
1.262389846,0.0263,0.9820,0.0316,0.983
1.264564,0.0263,0.9817,0.0300,0.983
1.267371307,0.0281,0.9830,0.0305,0.984
1.269584538,0.0254,0.9828,0.0300,0.984
1.272523,0.0254,0.9815,0.0324,0.982
1.275805769,0.0254,0.9810,0.0312,0.982
1.27725223,0.0263,0.9822,0.0295,0.983
1.279646077,0.0261,0.9822,0.0297,0.983
1.28226023,0.0266,0.9822,0.0293,0.983
1.284977538,0.0251,0.9822,0.0288,0.983
1.287231077,0.0242,0.9815,0.0307,0.982
1.289856,0.0251,0.9805,0.0307,0.981
1.293380307,0.0249,0.9815,0.0302,0.982
1.294963384,0.0242,0.9808,0.0300,0.982
1.297445769,0.0244,0.9817,0.0300,0.982
1.299763307,0.0249,0.9828,0.0297,0.984
1.302344538,0.0251,0.9817,0.0297,0.983
1.304734154,0.0251,0.9810,0.0297,0.982
1.307217231,0.0247,0.9812,0.0297,0.982
1.310021154,0.0244,0.9822,0.0309,0.983
1.312651384,0.0254,0.9822,0.0316,0.983
1.314973461,0.0230,0.9822,0.0305,0.983
1.317544923,0.0249,0.9820,0.0295,0.983
1.320070384,0.0244,0.9822,0.0285,0.983
1.322708,0.0251,0.9825,0.0305,0.983
1.334196231,0.0219,0.9815,0.0305,0.982
1.334829231,0.0247,0.9828,0.0312,0.984
1.335200615,0.0239,0.9822,0.0321,0.983
1.335531384,0.0232,0.9803,0.0295,0.981
1.335910769,0.0242,0.9817,0.0309,0.983
1.337619384,0.0235,0.9820,0.0309,0.983
1.339917461,0.0235,0.9830,0.0316,0.984
1.342402769,0.0244,0.9830,0.0309,0.984
1.345107615,0.0247,0.9815,0.0312,0.982
1.347495692,0.0249,0.9822,0.0295,0.983
1.350009769,0.0259,0.9825,0.0290,0.983
1.352383,0.0237,0.9810,0.0309,0.982
1.355014769,0.0237,0.9812,0.0307,0.982
1.357757538,0.0247,0.9820,0.0305,0.983
1.360507384,0.0254,0.9828,0.0312,0.984
1.362770461,0.0232,0.9828,0.0302,0.983
1.365371692,0.0261,0.9817,0.0312,0.983
1.367804846,0.0244,0.9825,0.0314,0.983
1.370240615,0.0230,0.9820,0.0309,0.983
1.372740846,0.0242,0.9835,0.0321,0.984
1.376634077,0.0244,0.9828,0.0307,0.984
1.377921538,0.0259,0.9820,0.0305,0.983
1.380348,0.0254,0.9820,0.0295,0.983
1.382819384,0.0251,0.9830,0.0285,0.984
1.385548538,0.0251,0.9828,0.0312,0.984
1.387684846,0.0244,0.9812,0.0319,0.982
1.390299307,0.0263,0.9825,0.0302,0.983
1.393111692,0.0249,0.9822,0.0302,0.983
1.395443923,0.0244,0.9812,0.0302,0.982
1.397836615,0.0261,0.9828,0.0309,0.984
