time,gFx,gFy,gFz,TgF
0.141233923,0.0200,0.9808,0.0283,0.981
0.141935154,0.0188,0.9805,0.0288,0.981
0.142599154,0.0200,0.9817,0.0272,0.982
0.149602769,0.0200,0.9820,0.0281,0.983
0.150692077,0.0188,0.9828,0.0290,0.983
0.151480923,0.0193,0.9812,0.0295,0.982
0.152340692,0.0186,0.9817,0.0293,0.982
0.156212,0.0186,0.9822,0.0272,0.983
0.157459769,0.0186,0.9842,0.0288,0.985
0.160073231,0.0183,0.9835,0.0302,0.984
0.162891077,0.0200,0.9803,0.0290,0.981
0.164958769,0.0195,0.9825,0.0307,0.983
0.167712307,0.0202,0.9833,0.0295,0.984
0.170349231,0.0191,0.9810,0.0307,0.982
0.173574154,0.0195,0.9820,0.0290,0.983
0.175132384,0.0210,0.9840,0.0297,0.985
0.177525307,0.0214,0.9815,0.0332,0.982
0.180017923,0.0214,0.9822,0.0314,0.983
0.182689231,0.0222,0.9817,0.0309,0.982
0.185256615,0.0242,0.9822,0.0321,0.983
0.187701,0.0239,0.9810,0.0305,0.982
0.190313231,0.0239,0.9817,0.0324,0.983
0.192771077,0.0251,0.9820,0.0297,0.983
0.195169307,0.0254,0.9805,0.0297,0.981
0.197796615,0.0271,0.9822,0.0312,0.983
0.200131461,0.0271,0.9828,0.0293,0.984
0.202643154,0.0271,0.9833,0.0297,0.984
0.207010769,0.0307,0.9820,0.0290,0.983
0.207867384,0.0312,0.9825,0.0297,0.983
0.210238154,0.0298,0.9822,0.0309,0.983
0.212737231,0.0312,0.9820,0.0297,0.983
0.215659769,0.0293,0.9825,0.0285,0.983
0.217750154,0.0330,0.9830,0.0285,0.984
0.220433923,0.0330,0.9815,0.0300,0.983
0.224036615,0.0323,0.9820,0.0302,0.983
0.225358846,0.0323,0.9830,0.0293,0.984
0.227872615,0.0332,0.9810,0.0283,0.982
0.230266231,0.0335,0.9828,0.0290,0.984
0.232686231,0.0323,0.9830,0.0312,0.984
0.235270769,0.0310,0.9815,0.0312,0.983
0.237993615,0.0303,0.9817,0.0324,0.983
0.251912077,0.0312,0.9815,0.0321,0.983
0.253014846,0.0319,0.9798,0.0307,0.981
0.253764692,0.0307,0.9830,0.0305,0.984
0.254507384,0.0310,0.9822,0.0326,0.983
0.254877923,0.0303,0.9822,0.0324,0.983
0.255199692,0.0291,0.9828,0.0321,0.984
0.255576,0.0295,0.9820,0.0324,0.983
0.258001307,0.0276,0.9810,0.0316,0.982
0.260573307,0.0266,0.9817,0.0300,0.983
0.263054461,0.0274,0.9842,0.0329,0.985
0.265672,0.0259,0.9833,0.0332,0.984
0.268192,0.0259,0.9828,0.0326,0.984
0.270629923,0.0271,0.9825,0.0314,0.983
0.273559461,0.0268,0.9840,0.0314,0.985
0.275676692,0.0254,0.9828,0.0326,0.984
0.277975154,0.0256,0.9822,0.0337,0.983
0.280452077,0.0261,0.9828,0.0312,0.984
0.282988384,0.0227,0.9817,0.0305,0.982
0.285387461,0.0235,0.9798,0.0309,0.981
0.289533615,0.0237,0.9817,0.0300,0.982
0.290485846,0.0235,0.9808,0.0314,0.982
0.293051154,0.0222,0.9822,0.0297,0.983
0.295821615,0.0210,0.9820,0.0297,0.983
0.298114846,0.0200,0.9812,0.0305,0.982
0.300732692,0.0200,0.9822,0.0288,0.983
0.302961846,0.0202,0.9825,0.0297,0.983
0.306468077,0.0198,0.9817,0.0300,0.982
0.308156,0.0195,0.9817,0.0288,0.982
0.310814538,0.0205,0.9828,0.0302,0.983
0.313197538,0.0193,0.9815,0.0295,0.982
0.315868692,0.0200,0.9815,0.0293,0.982
0.318298461,0.0205,0.9825,0.0307,0.983
0.320807384,0.0193,0.9817,0.0293,0.982
0.323260923,0.0198,0.9828,0.0307,0.983
0.325802769,0.0183,0.9820,0.0305,0.983
0.328532615,0.0202,0.9817,0.0307,0.982
0.331001307,0.0195,0.9828,0.0290,0.983
0.333387077,0.0205,0.9828,0.0295,0.983
0.336036692,0.0205,0.9822,0.0321,0.983
0.346872692,0.0200,0.9810,0.0297,0.982
0.348287154,0.0219,0.9828,0.0312,0.984
0.348674538,0.0235,0.9820,0.0283,0.983
0.348996077,0.0230,0.9810,0.0312,0.982
0.349294538,0.0235,0.9815,0.0302,0.982
0.350745615,0.0249,0.9835,0.0307,0.984
0.353233923,0.0256,0.9833,0.0314,0.984
0.356044077,0.0247,0.9810,0.0305,0.982
0.358419461,0.0261,0.9798,0.0307,0.981
0.361075769,0.0266,0.9815,0.0321,0.982
0.363361538,0.0266,0.9817,0.0305,0.983
0.365913615,0.0276,0.9810,0.0293,0.982
0.368487692,0.0279,0.9812,0.0305,0.982
0.370567461,0.0286,0.9817,0.0305,0.983
0.373317615,0.0291,0.9820,0.0297,0.983
0.376230538,0.0286,0.9810,0.0307,0.982
0.378636,0.0298,0.9822,0.0288,0.983
0.380938231,0.0315,0.9810,0.0295,0.982
0.383563384,0.0315,0.9803,0.0309,0.981
0.385870846,0.0307,0.9800,0.0305,0.981
0.390107154,0.0319,0.9810,0.0290,0.982
0.391426538,0.0300,0.9820,0.0297,0.983
0.393582154,0.0293,0.9822,0.0314,0.983
0.396002461,0.0293,0.9817,0.0314,0.983
0.398753231,0.0303,0.9808,0.0314,0.982
0.401387769,0.0310,0.9808,0.0305,0.982
0.403575384,0.0312,0.9820,0.0309,0.983
0.406763154,0.0305,0.9825,0.0305,0.983
0.408751077,0.0295,0.9810,0.0314,0.982
0.410988692,0.0291,0.9815,0.0324,0.983
0.413592692,0.0303,0.9833,0.0321,0.984
0.416359692,0.0300,0.9830,0.0321,0.984
0.418655077,0.0286,0.9817,0.0321,0.983
0.421073,0.0281,0.9817,0.0300,0.983
0.423805923,0.0288,0.9798,0.0300,0.981
0.426267461,0.0279,0.9803,0.0314,0.981
0.428815461,0.0295,0.9812,0.0319,0.982
0.431151077,0.0274,0.9817,0.0326,0.983
0.433546461,0.0274,0.9833,0.0302,0.984
0.436321538,0.0263,0.9828,0.0293,0.984
0.447559384,0.0266,0.9828,0.0302,0.984
0.448300077,0.0261,0.9828,0.0302,0.984
0.448693231,0.0235,0.9825,0.0290,0.983
0.448983461,0.0232,0.9830,0.0290,0.984
0.449280384,0.0227,0.9840,0.0302,0.985
0.451208,0.0244,0.9833,0.0295,0.984
0.453852692,0.0200,0.9828,0.0307,0.983
0.456296,0.0207,0.9828,0.0312,0.983
0.458867384,0.0212,0.9810,0.0293,0.982
0.461249846,0.0212,0.9808,0.0305,0.982
0.464149307,0.0222,0.9812,0.0285,0.982
0.466263769,0.0217,0.9822,0.0272,0.983
0.469072384,0.0205,0.9820,0.0285,0.983
0.473152384,0.0200,0.9825,0.0302,0.983
0.474377923,0.0188,0.9844,0.0285,0.985
0.476517615,0.0186,0.9830,0.0290,0.984
0.478848615,0.0210,0.9830,0.0293,0.984
0.481476692,0.0207,0.9828,0.0314,0.983
0.483840615,0.0214,0.9815,0.0312,0.982
0.486499769,0.0205,0.9833,0.0302,0.984
0.489945231,0.0222,0.9815,0.0300,0.982
0.491417307,0.0219,0.9820,0.0305,0.983
0.494073923,0.0200,0.9815,0.0300,0.982
0.496504307,0.0193,0.9822,0.0319,0.983
0.498828384,0.0217,0.9833,0.0326,0.984
0.501412,0.0222,0.9828,0.0300,0.983
0.503879154,0.0227,0.9800,0.0312,0.981
0.506703384,0.0239,0.9815,0.0300,0.982
0.509348692,0.0235,0.9812,0.0297,0.982
0.512013846,0.0237,0.9833,0.0312,0.984
0.514106231,0.0244,0.9820,0.0314,0.983
0.516819154,0.0230,0.9828,0.0309,0.984
0.519181231,0.0239,0.9815,0.0288,0.982
0.530778769,0.0254,0.9822,0.0297,0.983
0.531525,0.0259,0.9828,0.0316,0.984
0.531909923,0.0266,0.9815,0.0302,0.982
0.532253,0.0261,0.9830,0.0316,0.984
0.532581846,0.0256,0.9820,0.0314,0.983
0.534519077,0.0271,0.9828,0.0312,0.984
0.536818231,0.0288,0.9835,0.0307,0.984
0.539139769,0.0281,0.9812,0.0314,0.982
0.541760307,0.0271,0.9812,0.0319,0.982
0.544355461,0.0281,0.9815,0.0312,0.982
0.546798538,0.0281,0.9830,0.0305,0.984
0.549254231,0.0298,0.9825,0.0278,0.983
0.551822769,0.0291,0.9812,0.0297,0.982
0.554133231,0.0291,0.9803,0.0302,0.981
0.556931154,0.0300,0.9808,0.0307,0.982
0.559436615,0.0291,0.9817,0.0309,0.983
0.562249538,0.0284,0.9817,0.0321,0.983
0.564480307,0.0291,0.9817,0.0319,0.983
0.566674154,0.0268,0.9820,0.0307,0.983
0.569346231,0.0286,0.9835,0.0295,0.984
0.573246846,0.0291,0.9833,0.0285,0.984
0.574613231,0.0286,0.9812,0.0305,0.982
0.576861615,0.0295,0.9815,0.0324,0.983
0.579570846,0.0303,0.9828,0.0326,0.984
0.581696,0.0284,0.9812,0.0312,0.982
0.584697615,0.0279,0.9810,0.0300,0.982
0.586738154,0.0268,0.9842,0.0283,0.985
0.590149307,0.0268,0.9828,0.0278,0.984
0.592182154,0.0254,0.9817,0.0295,0.983
0.594591384,0.0251,0.9815,0.0305,0.982
0.597147461,0.0239,0.9830,0.0302,0.984
0.599500692,0.0266,0.9822,0.0309,0.983
0.601985923,0.0244,0.9822,0.0290,0.983
0.604455154,0.0239,0.9822,0.0290,0.983
0.607193307,0.0237,0.9828,0.0285,0.983
0.609801538,0.0239,0.9788,0.0316,0.980
0.612208307,0.0232,0.9822,0.0307,0.983
0.614515077,0.0227,0.9820,0.0300,0.983
0.616839384,0.0225,0.9825,0.0312,0.983
0.619546461,0.0222,0.9808,0.0307,0.982
0.630891692,0.0219,0.9822,0.0324,0.983
0.631906154,0.0225,0.9833,0.0319,0.984
0.632268692,0.0225,0.9828,0.0319,0.984
0.632605231,0.0210,0.9810,0.0307,0.982
0.632801307,0.0230,0.9810,0.0290,0.982
0.634470231,0.0210,0.9803,0.0312,0.981
0.637135077,0.0210,0.9828,0.0312,0.983
0.639867154,0.0214,0.9822,0.0305,0.983
0.642267461,0.0210,0.9810,0.0312,0.982
0.644506769,0.0212,0.9822,0.0293,0.983
0.647016,0.0217,0.9812,0.0302,0.982
0.649748615,0.0214,0.9796,0.0307,0.980
0.652427384,0.0200,0.9800,0.0305,0.981
0.656236,0.0212,0.9810,0.0295,0.982
0.657375154,0.0205,0.9825,0.0305,0.983
0.659868615,0.0219,0.9815,0.0290,0.982
0.662851769,0.0210,0.9815,0.0302,0.982
0.664610846,0.0225,0.9808,0.0309,0.982
0.667156615,0.0225,0.9808,0.0312,0.982
0.669794769,0.0222,0.9817,0.0321,0.983
0.672759692,0.0230,0.9812,0.0316,0.982
0.674585615,0.0225,0.9833,0.0293,0.984
0.677624307,0.0230,0.9815,0.0295,0.982
0.679860923,0.0247,0.9820,0.0305,0.983
0.682250538,0.0235,0.9828,0.0297,0.983
0.684660307,0.0237,0.9825,0.0297,0.983
0.687353615,0.0254,0.9810,0.0305,0.982
0.689902538,0.0254,0.9810,0.0295,0.982
0.692555077,0.0274,0.9828,0.0295,0.984
0.694890769,0.0263,0.9815,0.0290,0.982
0.697659154,0.0266,0.9822,0.0305,0.983
0.699958538,0.0279,0.9822,0.0300,0.983
0.702341538,0.0274,0.9815,0.0302,0.982
0.706597846,0.0263,0.9812,0.0309,0.982
0.708164384,0.0284,0.9808,0.0300,0.982
0.710134846,0.0274,0.9808,0.0297,0.982
0.712654769,0.0281,0.9820,0.0302,0.983
0.714844692,0.0295,0.9833,0.0314,0.984
0.717572923,0.0291,0.9825,0.0312,0.983
0.720389,0.0284,0.9803,0.0316,0.981
0.722629846,0.0274,0.9808,0.0314,0.982
0.725046231,0.0291,0.9820,0.0319,0.983
0.727793846,0.0281,0.9820,0.0326,0.983
0.730052692,0.0281,0.9817,0.0314,0.983
0.732346846,0.0291,0.9822,0.0314,0.983
0.734643769,0.0310,0.9822,0.0334,0.983
0.737384307,0.0310,0.9825,0.0314,0.983
0.742849,0.0279,0.9805,0.0302,0.981
0.743650769,0.0274,0.9817,0.0272,0.982
0.744959769,0.0288,0.9825,0.0290,0.983
0.747510769,0.0286,0.9830,0.0297,0.984
0.750118769,0.0281,0.9825,0.0297,0.983
0.753125,0.0274,0.9825,0.0305,0.983
0.756516692,0.0261,0.9822,0.0300,0.983
0.757759154,0.0263,0.9822,0.0314,0.983
0.760227769,0.0261,0.9830,0.0309,0.984
0.76292,0.0261,0.9837,0.0312,0.985
0.765301846,0.0251,0.9810,0.0307,0.982
0.767803461,0.0244,0.9825,0.0300,0.983
0.770194769,0.0244,0.9822,0.0295,0.983
0.773574461,0.0237,0.9822,0.0307,0.983
0.775269846,0.0247,0.9820,0.0300,0.983
0.777714769,0.0239,0.9812,0.0290,0.982
0.780129538,0.0247,0.9820,0.0305,0.983
0.782693846,0.0242,0.9815,0.0316,0.982
0.785426846,0.0222,0.9830,0.0307,0.984
0.787721923,0.0239,0.9815,0.0302,0.982
0.790393846,0.0239,0.9822,0.0283,0.983
0.792890231,0.0227,0.9817,0.0285,0.982
0.795425923,0.0230,0.9822,0.0302,0.983
0.797832692,0.0212,0.9820,0.0297,0.983
0.800595692,0.0232,0.9837,0.0297,0.984
0.802714231,0.0235,0.9812,0.0314,0.982
0.806461307,0.0225,0.9810,0.0302,0.982
0.809070769,0.0244,0.9825,0.0307,0.983
0.810313,0.0217,0.9830,0.0302,0.984
0.812975384,0.0212,0.9822,0.0305,0.983
0.815684,0.0227,0.9830,0.0295,0.984
0.817914461,0.0217,0.9817,0.0295,0.982
0.820528692,0.0207,0.9817,0.0314,0.982
0.823426231,0.0235,0.9835,0.0305,0.984
0.825581231,0.0230,0.9830,0.0297,0.984
0.828092384,0.0232,0.9820,0.0307,0.983
0.830711692,0.0217,0.9825,0.0290,0.983
0.832970538,0.0239,0.9820,0.0297,0.983
0.835280692,0.0237,0.9812,0.0309,0.982
0.842203769,0.0244,0.9830,0.0307,0.984
0.842864923,0.0225,0.9815,0.0309,0.982
0.843190769,0.0232,0.9825,0.0309,0.983
0.845535461,0.0230,0.9815,0.0295,0.982
0.848112307,0.0251,0.9822,0.0305,0.983
0.850328615,0.0259,0.9833,0.0344,0.984
0.853054846,0.0261,0.9812,0.0339,0.982
0.856180077,0.0259,0.9820,0.0319,0.983
0.858148923,0.0247,0.9825,0.0307,0.983
0.860564615,0.0254,0.9828,0.0316,0.984
0.863018538,0.0259,0.9828,0.0314,0.984
0.865546769,0.0268,0.9825,0.0314,0.983
0.868226538,0.0263,0.9815,0.0305,0.982
0.870449615,0.0281,0.9828,0.0297,0.984
0.873370231,0.0279,0.9793,0.0314,0.980
0.875887077,0.0284,0.9800,0.0319,0.981
0.878352923,0.0281,0.9805,0.0332,0.981
0.880743769,0.0279,0.9810,0.0314,0.982
0.883167154,0.0284,0.9820,0.0309,0.983
0.885624,0.0284,0.9812,0.0309,0.982
0.889490154,0.0281,0.9805,0.0321,0.981
0.890960923,0.0281,0.9820,0.0324,0.983
0.893384384,0.0279,0.9820,0.0314,0.983
0.895896384,0.0276,0.9803,0.0305,0.981
0.898458769,0.0274,0.9820,0.0314,0.983
0.900840307,0.0274,0.9815,0.0321,0.982
0.903192615,0.0288,0.9825,0.0326,0.983
0.906111461,0.0298,0.9830,0.0302,0.984
0.908528384,0.0279,0.9828,0.0305,0.984
0.910785307,0.0271,0.9828,0.0302,0.984
0.913347461,0.0263,0.9810,0.0297,0.982
0.916046461,0.0268,0.9817,0.0302,0.983
0.918544077,0.0263,0.9825,0.0297,0.983
0.920745307,0.0263,0.9808,0.0293,0.982
0.923535769,0.0266,0.9805,0.0300,0.981
0.926088615,0.0256,0.9803,0.0300,0.981
0.928437923,0.0268,0.9815,0.0309,0.982
0.930789538,0.0263,0.9817,0.0314,0.983
0.933459461,0.0254,0.9820,0.0297,0.983
0.935796923,0.0249,0.9817,0.0302,0.983
0.947237615,0.0242,0.9815,0.0307,0.982
0.948223461,0.0237,0.9810,0.0314,0.982
0.948604307,0.0227,0.9825,0.0297,0.983
0.948957846,0.0230,0.9817,0.0295,0.982
0.949294538,0.0242,0.9808,0.0316,0.982
0.950997307,0.0239,0.9817,0.0307,0.983
0.953427461,0.0239,0.9828,0.0305,0.984
0.956565538,0.0227,0.9812,0.0312,0.982
0.958487461,0.0239,0.9840,0.0302,0.985
0.961159769,0.0235,0.9830,0.0288,0.984
0.963512615,0.0217,0.9820,0.0305,0.983
0.965935692,0.0227,0.9815,0.0307,0.982
0.968593307,0.0239,0.9808,0.0307,0.982
0.972817307,0.0219,0.9810,0.0305,0.982
0.973932,0.0222,0.9835,0.0305,0.984
0.976173923,0.0237,0.9842,0.0285,0.985
0.978936077,0.0279,0.9830,0.0202,0.984
0.981169923,0.0210,0.9864,0.0253,0.987
0.983490846,0.0259,0.9844,0.0260,0.985
0.986072923,0.0149,0.9868,0.0160,0.987
0.989801538,0.0151,0.9842,0.0332,0.985
0.991378231,0.0112,0.9815,0.0334,0.982
0.993739692,0.0237,0.9820,0.0334,0.983
0.996134231,0.0284,0.9793,0.0344,0.980
0.998679154,0.0291,0.9779,0.0361,0.979
1.001660692,0.0268,0.9776,0.0432,0.979
1.003702538,0.0298,0.9763,0.0334,0.977
1.006460923,0.0232,0.9791,0.0353,0.980
1.008902846,0.0217,0.9756,0.0393,0.977
1.011166846,0.0232,0.9776,0.0300,0.978
1.014174231,0.0230,0.9786,0.0386,0.980
1.016345231,0.0237,0.9805,0.0337,0.981
1.018639461,0.0312,0.9835,0.0290,0.984
1.023023154,0.0268,0.9798,0.0344,0.981
1.024259077,0.0232,0.9837,0.0381,0.985
1.026418154,0.0284,0.9828,0.0290,0.984
1.029024,0.0219,0.9817,0.0344,0.983
1.031417,0.0249,0.9828,0.0378,0.984
1.033792923,0.0284,0.9805,0.0272,0.981
1.036225231,0.0307,0.9803,0.0309,0.981
1.047482461,0.0284,0.9803,0.0321,0.981
1.048097231,0.0279,0.9815,0.0258,0.982
1.048522846,0.0271,0.9830,0.0316,0.984
1.048881231,0.0279,0.9840,0.0288,0.985
1.049162846,0.0279,0.9866,0.0253,0.987
1.051658846,0.0300,0.9874,0.0288,0.988
1.053992,0.0305,0.9849,0.0251,0.986
1.056864615,0.0303,0.9840,0.0263,0.985
1.058969538,0.0284,0.9837,0.0251,0.984
1.061530538,0.0284,0.9849,0.0239,0.986
1.063954231,0.0268,0.9830,0.0270,0.984
1.066247769,0.0281,0.9830,0.0268,0.984
1.068992692,0.0300,0.9812,0.0288,0.982
1.073089231,0.0303,0.9810,0.0290,0.982
1.074250846,0.0312,0.9808,0.0319,0.982
1.076598769,0.0312,0.9817,0.0329,0.983
1.079022154,0.0298,0.9803,0.0344,0.981
1.081549538,0.0288,0.9803,0.0356,0.981
1.084320923,0.0276,0.9815,0.0375,0.983
1.086499692,0.0261,0.9786,0.0378,0.980
1.089894154,0.0261,0.9798,0.0334,0.981
1.091798846,0.0254,0.9793,0.0361,0.980
1.094298154,0.0239,0.9779,0.0368,0.979
1.096673231,0.0239,0.9791,0.0334,0.980
1.099130231,0.0244,0.9798,0.0344,0.981
1.101895461,0.0232,0.9812,0.0329,0.982
1.104115077,0.0219,0.9812,0.0324,0.982
1.106679692,0.0230,0.9840,0.0319,0.985
1.109420615,0.0210,0.9825,0.0314,0.983
1.111863077,0.0202,0.9835,0.0307,0.984
1.114267769,0.0205,0.9840,0.0297,0.985
1.116617307,0.0210,0.9822,0.0305,0.983
1.119220692,0.0212,0.9833,0.0293,0.984
1.130653231,0.0210,0.9820,0.0288,0.983
1.131602461,0.0217,0.9837,0.0295,0.984
1.131977307,0.0230,0.9828,0.0307,0.984
1.132296923,0.0222,0.9828,0.0297,0.983
1.132615384,0.0222,0.9837,0.0290,0.984
1.134789615,0.0214,0.9830,0.0300,0.984
1.137029231,0.0210,0.9840,0.0293,0.985
1.139427154,0.0227,0.9844,0.0293,0.985
1.141816,0.0237,0.9833,0.0278,0.984
1.144389307,0.0237,0.9837,0.0276,0.984
1.146948923,0.0227,0.9844,0.0272,0.985
1.149403077,0.0247,0.9847,0.0290,0.985
1.151770231,0.0235,0.9817,0.0295,0.982
1.155468308,0.0242,0.9810,0.0307,0.982
1.157030461,0.0249,0.9822,0.0321,0.983
1.159457,0.0235,0.9805,0.0324,0.981
1.162645923,0.0230,0.9803,0.0321,0.981
1.164463692,0.0242,0.9817,0.0332,0.983
1.166748692,0.0225,0.9810,0.0319,0.982
1.169430846,0.0249,0.9798,0.0329,0.981
1.172821846,0.0239,0.9791,0.0332,0.980
1.174391077,0.0230,0.9786,0.0341,0.979
1.176956308,0.0242,0.9800,0.0339,0.981
1.180085846,0.0256,0.9825,0.0344,0.983
1.181915384,0.0247,0.9817,0.0316,0.983
1.184810538,0.0227,0.9828,0.0307,0.984
1.187047077,0.0249,0.9830,0.0316,0.984
1.189884615,0.0271,0.9822,0.0295,0.983
1.192271077,0.0261,0.9833,0.0293,0.984
1.194771769,0.0247,0.9835,0.0278,0.984
1.197379692,0.0279,0.9835,0.0288,0.984
1.199738846,0.0286,0.9840,0.0276,0.985
1.202101615,0.0263,0.9835,0.0281,0.984
1.206231769,0.0279,0.9844,0.0300,0.985
1.207763769,0.0288,0.9820,0.0272,0.983
1.209726154,0.0295,0.9817,0.0276,0.983
1.212244615,0.0284,0.9810,0.0293,0.982
1.214636308,0.0295,0.9800,0.0293,0.981
1.217248692,0.0293,0.9825,0.0295,0.983
1.219555692,0.0298,0.9817,0.0263,0.983
1.222963461,0.0293,0.9820,0.0278,0.983
1.224979769,0.0307,0.9837,0.0293,0.985
1.227461846,0.0279,0.9828,0.0305,0.984
1.230046461,0.0281,0.9830,0.0307,0.984
1.232190231,0.0279,0.9817,0.0316,0.983
1.234628077,0.0256,0.9817,0.0312,0.983
1.237052308,0.0256,0.9796,0.0309,0.980
1.242673231,0.0274,0.9815,0.0346,0.983
1.243361538,0.0271,0.9810,0.0332,0.982
1.245372615,0.0271,0.9817,0.0349,0.983
1.247381846,0.0259,0.9825,0.0329,0.983
1.250055384,0.0244,0.9820,0.0314,0.983
1.252721231,0.0235,0.9817,0.0307,0.982
1.256177308,0.0249,0.9820,0.0314,0.983
1.257388615,0.0249,0.9805,0.0316,0.981
1.260034846,0.0247,0.9803,0.0316,0.981
1.262524384,0.0259,0.9820,0.0300,0.983
1.265098154,0.0237,0.9825,0.0314,0.983
1.267898231,0.0242,0.9822,0.0312,0.983
1.269953308,0.0230,0.9828,0.0276,0.983
1.272889231,0.0239,0.9828,0.0290,0.983
1.275015154,0.0237,0.9828,0.0281,0.983
1.277622769,0.0242,0.9828,0.0270,0.983
1.280033615,0.0239,0.9833,0.0263,0.984
1.282668,0.0225,0.9833,0.0268,0.984
1.285068308,0.0232,0.9820,0.0276,0.983
1.287617538,0.0235,0.9828,0.0272,0.983
1.290564308,0.0247,0.9828,0.0283,0.983
1.292617923,0.0249,0.9842,0.0295,0.985
1.294935461,0.0232,0.9830,0.0283,0.984
1.297502154,0.0237,0.9828,0.0290,0.983
1.300113615,0.0235,0.9828,0.0300,0.983
1.302540923,0.0225,0.9810,0.0293,0.982
1.305909308,0.0237,0.9805,0.0307,0.981
1.307789538,0.0237,0.9810,0.0300,0.982
1.310089231,0.0225,0.9815,0.0290,0.982
1.312599077,0.0214,0.9791,0.0302,0.980
1.315106846,0.0214,0.9820,0.0319,0.983
1.317953846,0.0219,0.9835,0.0319,0.984
1.320260077,0.0227,0.9812,0.0302,0.982
1.323055461,0.0227,0.9825,0.0305,0.983
1.325338769,0.0232,0.9840,0.0312,0.985
1.327614154,0.0235,0.9817,0.0334,0.983
1.330197846,0.0251,0.9825,0.0319,0.983
1.332680308,0.0237,0.9822,0.0297,0.983
1.334994154,0.0235,0.9817,0.0293,0.982
1.342484308,0.0256,0.9805,0.0319,0.981
1.343149231,0.0256,0.9815,0.0307,0.982
1.343609308,0.0266,0.9812,0.0309,0.982
1.345257846,0.0259,0.9817,0.0283,0.982
1.348035384,0.0244,0.9837,0.0285,0.984
1.350130231,0.0249,0.9825,0.0283,0.983
1.353016923,0.0261,0.9837,0.0276,0.984
1.356289,0.0279,0.9856,0.0268,0.986
1.358049538,0.0263,0.9840,0.0278,0.985
1.360359154,0.0263,0.9835,0.0258,0.984
1.363125538,0.0276,0.9825,0.0283,0.983
1.365437,0.0251,0.9817,0.0302,0.983
1.367982846,0.0266,0.9842,0.0283,0.985
1.370190154,0.0276,0.9844,0.0268,0.985
1.373508923,0.0274,0.9815,0.0278,0.982
1.375570154,0.0281,0.9822,0.0297,0.983
1.377986231,0.0279,0.9812,0.0300,0.982
1.380420077,0.0259,0.9810,0.0295,0.982
1.382768,0.0259,0.9808,0.0302,0.982
1.385263769,0.0281,0.9796,0.0319,0.981
1.389376,0.0276,0.9803,0.0339,0.981
1.390494538,0.0261,0.9817,0.0316,0.983
1.392998154,0.0268,0.9800,0.0312,0.981
1.395470461,0.0279,0.9810,0.0324,0.982
