time,gFx,gFy,gFz,TgF
0.329711385,0.0230,0.9812,-0.0124,0.982
0.331944385,0.0222,0.9793,-0.0119,0.980
0.33446377,0.0227,0.9800,-0.0105,0.980
0.338579693,0.0230,0.9798,-0.0100,0.980
0.33975577,0.0232,0.9805,-0.0132,0.981
0.342151385,0.0219,0.9798,-0.0137,0.980
0.344464385,0.0235,0.9817,-0.0130,0.982
0.347174462,0.0230,0.9805,-0.0137,0.981
0.349433231,0.0230,0.9800,-0.0144,0.980
0.352057846,0.0222,0.9817,-0.0149,0.982
0.354484077,0.0230,0.9822,-0.0163,0.983
0.357948077,0.0235,0.9822,-0.0151,0.983
0.359345846,0.0242,0.9840,-0.0163,0.984
0.362440693,0.0242,0.9842,-0.0168,0.985
0.364481846,0.0242,0.9844,-0.0176,0.985
0.367106231,0.0232,0.9854,-0.0179,0.986
0.369723462,0.0225,0.9854,-0.0191,0.986
0.372529923,0.0235,0.9844,-0.0198,0.985
0.374871154,0.0227,0.9840,-0.0188,0.984
0.37721177,0.0217,0.9852,-0.0202,0.986
0.380149846,0.0235,0.9833,-0.0183,0.984
0.382344923,0.0249,0.9842,-0.0181,0.985
0.384702846,0.0244,0.9833,-0.0179,0.984
0.388560077,0.0237,0.9830,-0.0191,0.983
0.390205308,0.0237,0.9828,-0.0179,0.983
0.392289846,0.0232,0.9805,-0.0146,0.981
0.394673923,0.0254,0.9833,-0.0158,0.984
0.397113923,0.0251,0.9828,-0.0151,0.983
0.399684,0.0247,0.9815,-0.0151,0.982
0.402360308,0.0247,0.9815,-0.0139,0.982
0.411426846,0.0244,0.9800,-0.0127,0.980
0.412664308,0.0249,0.9798,-0.0124,0.980
0.413156077,0.0247,0.9803,-0.0114,0.981
0.413629846,0.0242,0.9808,-0.0124,0.981
0.415165539,0.0254,0.9803,-0.0119,0.981
0.417024,0.0239,0.9786,-0.0146,0.979
0.42255177,0.0268,0.9810,-0.0146,0.981
0.424321539,0.0249,0.9833,-0.0119,0.984
0.425368,0.0239,0.9817,-0.0117,0.982
0.427604385,0.0249,0.9820,-0.0134,0.982
0.430070231,0.0261,0.9800,-0.0146,0.980
0.432746154,0.0242,0.9817,-0.0158,0.982
0.434986154,0.0242,0.9822,-0.0161,0.983
0.438757923,0.0242,0.9822,-0.0154,0.983
0.439841308,0.0242,0.9808,-0.0158,0.981
0.442544693,0.0225,0.9837,-0.0176,0.984
0.445396923,0.0225,0.9822,-0.0161,0.983
0.447398539,0.0217,0.9847,-0.0161,0.985
0.45003977,0.0210,0.9842,-0.0154,0.985
0.452563077,0.0217,0.9830,-0.0163,0.983
0.455673923,0.0205,0.9856,-0.0158,0.986
0.457627077,0.0188,0.9837,-0.0142,0.984
0.460102539,0.0212,0.9820,-0.0163,0.982
0.462679693,0.0230,0.9844,-0.0161,0.985
0.465209308,0.0214,0.9815,-0.0151,0.982
0.467628616,0.0235,0.9825,-0.0156,0.983
0.470016616,0.0227,0.9837,-0.0163,0.984
0.472789616,0.0227,0.9833,-0.0146,0.984
0.475105846,0.0210,0.9825,-0.0142,0.983
0.477656308,0.0227,0.9822,-0.0142,0.983
0.480219077,0.0214,0.9815,-0.0142,0.982
0.482602154,0.0219,0.9820,-0.0137,0.982
0.484904,0.0212,0.9835,-0.0142,0.984
0.494134539,0.0225,0.9833,-0.0130,0.984
0.495844077,0.0239,0.9808,-0.0119,0.981
0.496336693,0.0251,0.9810,-0.0144,0.981
0.496628385,0.0225,0.9815,-0.0121,0.982
0.497726539,0.0230,0.9822,-0.0130,0.983
0.500390846,0.0227,0.9803,-0.0158,0.981
0.503046539,0.0242,0.9810,-0.0144,0.981
0.505395154,0.0227,0.9820,-0.0112,0.982
0.508972385,0.0251,0.9828,-0.0137,0.983
0.510216693,0.0227,0.9820,-0.0149,0.982
0.512930154,0.0225,0.9815,-0.0149,0.982
0.515265616,0.0232,0.9822,-0.0139,0.983
0.517641539,0.0219,0.9817,-0.0158,0.982
0.521705846,0.0222,0.9817,-0.0186,0.982
0.522906231,0.0225,0.9815,-0.0191,0.982
0.525333308,0.0225,0.9822,-0.0173,0.983
0.527665616,0.0230,0.9833,-0.0176,0.984
0.530383077,0.0222,0.9812,-0.0163,0.982
0.533060385,0.0235,0.9828,-0.0158,0.983
0.535317308,0.0237,0.9849,-0.0170,0.985
0.538693539,0.0230,0.9847,-0.0158,0.985
0.540326231,0.0232,0.9833,-0.0163,0.984
0.542975385,0.0225,0.9830,-0.0168,0.983
0.545450846,0.0225,0.9840,-0.0183,0.984
0.547978539,0.0217,0.9825,-0.0173,0.983
0.550359154,0.0237,0.9820,-0.0168,0.982
0.553174539,0.0251,0.9820,-0.0181,0.983
0.555624,0.0249,0.9812,-0.0166,0.982
0.558069231,0.0247,0.9822,-0.0158,0.983
0.560641231,0.0247,0.9830,-0.0142,0.983
0.562938231,0.0254,0.9825,-0.0139,0.983
0.565500923,0.0247,0.9833,-0.0151,0.984
0.568278539,0.0235,0.9825,-0.0144,0.983
0.571909616,0.0254,0.9833,-0.0134,0.984
0.573136308,0.0271,0.9810,-0.0161,0.982
0.575810462,0.0254,0.9805,-0.0139,0.981
0.578103154,0.0232,0.9805,-0.0137,0.981
0.580617846,0.0242,0.9803,-0.0121,0.981
0.583200923,0.0249,0.9805,-0.0119,0.981
0.585764,0.0244,0.9805,-0.0146,0.981
0.589642462,0.0225,0.9800,-0.0146,0.980
0.591125923,0.0237,0.9820,-0.0144,0.982
0.593305846,0.0235,0.9828,-0.0142,0.983
0.596056077,0.0244,0.9820,-0.0154,0.982
0.59878277,0.0244,0.9820,-0.0149,0.982
0.600687077,0.0242,0.9828,-0.0149,0.983
0.603254154,0.0237,0.9817,-0.0149,0.982
0.612196923,0.0219,0.9830,-0.0151,0.983
0.612824693,0.0217,0.9842,-0.0144,0.985
0.613230539,0.0222,0.9833,-0.0149,0.984
0.613667077,0.0217,0.9830,-0.0163,0.983
0.615763077,0.0227,0.9822,-0.0163,0.983
0.618260693,0.0217,0.9825,-0.0181,0.983
0.621281539,0.0207,0.9830,-0.0158,0.983
0.623113923,0.0225,0.9820,-0.0156,0.982
0.625626846,0.0222,0.9825,-0.0163,0.983
0.628169846,0.0222,0.9820,-0.0163,0.982
0.630984,0.0212,0.9837,-0.0170,0.984
0.633115693,0.0214,0.9837,-0.0179,0.984
0.635588923,0.0219,0.9825,-0.0168,0.983
0.639115693,0.0214,0.9825,-0.0170,0.983
0.640753539,0.0235,0.9830,-0.0158,0.983
0.643358154,0.0232,0.9830,-0.0146,0.983
0.646077231,0.0242,0.9812,-0.0142,0.982
0.64838777,0.0237,0.9810,-0.0130,0.981
0.650783154,0.0232,0.9808,-0.0149,0.981
0.654994539,0.0222,0.9805,-0.0149,0.981
0.65633977,0.0225,0.9817,-0.0134,0.982
0.658410846,0.0232,0.9812,-0.0112,0.982
0.66072377,0.0237,0.9817,-0.0142,0.982
0.663572923,0.0219,0.9828,-0.0161,0.983
0.665858539,0.0235,0.9812,-0.0151,0.982
0.668447154,0.0232,0.9812,-0.0151,0.982
0.671486539,0.0237,0.9830,-0.0161,0.983
0.673539385,0.0235,0.9815,-0.0156,0.982
0.676029846,0.0230,0.9815,-0.0154,0.982
0.678354231,0.0225,0.9808,-0.0144,0.981
0.680875154,0.0222,0.9835,-0.0142,0.984
0.683327385,0.0217,0.9830,-0.0156,0.983
0.686046462,0.0210,0.9812,-0.0166,0.982
0.68883477,0.0232,0.9820,-0.0166,0.982
0.691060616,0.0227,0.9825,-0.0139,0.983
0.693532616,0.0237,0.9812,-0.0156,0.982
0.696223385,0.0225,0.9812,-0.0173,0.982
0.698584616,0.0227,0.9847,-0.0158,0.985
0.700954539,0.0239,0.9835,-0.0158,0.984
0.710373923,0.0249,0.9822,-0.0156,0.983
0.711601923,0.0227,0.9828,-0.0176,0.983
0.712368308,0.0219,0.9847,-0.0183,0.985
0.713062539,0.0222,0.9837,-0.0154,0.984
0.713487385,0.0237,0.9800,-0.0137,0.980
0.716167154,0.0227,0.9812,-0.0166,0.982
0.718787077,0.0251,0.9837,-0.0163,0.984
0.722014231,0.0247,0.9817,-0.0151,0.982
0.723816385,0.0251,0.9830,-0.0134,0.983
0.726305308,0.0242,0.9833,-0.0158,0.984
0.728607077,0.0227,0.9822,-0.0149,0.983
0.731153616,0.0249,0.9812,-0.0137,0.982
0.733655154,0.0244,0.9822,-0.0142,0.983
0.73616377,0.0239,0.9805,-0.0151,0.981
0.738871385,0.0235,0.9800,-0.0168,0.980
0.741430846,0.0239,0.9817,-0.0137,0.982
0.743811077,0.0239,0.9820,-0.0146,0.982
0.746349,0.0227,0.9815,-0.0146,0.982
0.748802539,0.0217,0.9810,-0.0142,0.981
0.751250462,0.0230,0.9815,-0.0163,0.982
0.755155693,0.0230,0.9810,-0.0149,0.981
0.756478846,0.0230,0.9830,-0.0158,0.983
0.759048616,0.0239,0.9825,-0.0154,0.983
0.762172,0.0247,0.9825,-0.0144,0.983
0.764131693,0.0239,0.9844,-0.0149,0.985
0.766478462,0.0230,0.9815,-0.0156,0.982
0.768976308,0.0222,0.9822,-0.0161,0.983
0.772135385,0.0235,0.9815,-0.0146,0.982
0.773988616,0.0219,0.9817,-0.0163,0.982
0.776377539,0.0230,0.9820,-0.0149,0.982
0.778923154,0.0232,0.9833,-0.0149,0.984
0.781348077,0.0225,0.9849,-0.0161,0.985
0.784152385,0.0219,0.9840,-0.0170,0.984
0.788434154,0.0214,0.9840,-0.0163,0.984
0.789790154,0.0217,0.9817,-0.0166,0.982
0.791506154,0.0207,0.9822,-0.0163,0.983
0.794001231,0.0210,0.9825,-0.0176,0.983
0.796420693,0.0230,0.9805,-0.0156,0.981
0.798990539,0.0225,0.9812,-0.0161,0.982
0.801458846,0.0222,0.9825,-0.0154,0.983
0.810744693,0.0212,0.9840,-0.0158,0.984
0.811975154,0.0222,0.9822,-0.0156,0.983
0.812691385,0.0237,0.9812,-0.0139,0.982
0.813325539,0.0219,0.9810,-0.0151,0.981
0.81392,0.0210,0.9805,-0.0142,0.981
0.81646,0.0217,0.9817,-0.0149,0.982
0.819528077,0.0237,0.9825,-0.0149,0.983
0.822541231,0.0254,0.9815,-0.0161,0.982
0.824375385,0.0222,0.9812,-0.0146,0.982
0.826600616,0.0227,0.9815,-0.0151,0.982
0.829466846,0.0222,0.9808,-0.0134,0.981
0.831558462,0.0237,0.9805,-0.0156,0.981
0.834059154,0.0230,0.9822,-0.0134,0.983
0.837977539,0.0244,0.9815,-0.0139,0.982
0.839222231,0.0242,0.9812,-0.0139,0.982
0.841845539,0.0225,0.9805,-0.0154,0.981
0.844128,0.0239,0.9822,-0.0142,0.983
0.846511693,0.0239,0.9828,-0.0137,0.983
0.849353616,0.0232,0.9815,-0.0146,0.982
0.851791385,0.0232,0.9810,-0.0149,0.981
0.855358231,0.0237,0.9833,-0.0176,0.984
0.856696077,0.0225,0.9817,-0.0166,0.982
0.859718154,0.0237,0.9822,-0.0163,0.983
0.861835077,0.0244,0.9847,-0.0161,0.985
0.86422277,0.0235,0.9830,-0.0161,0.983
0.866784693,0.0242,0.9837,-0.0166,0.984
0.869268923,0.0239,0.9828,-0.0146,0.983
0.872407077,0.0222,0.9820,-0.0168,0.982
0.874519462,0.0242,0.9810,-0.0173,0.981
0.876897923,0.0232,0.9822,-0.0173,0.983
0.879457923,0.0232,0.9820,-0.0163,0.982
0.881832923,0.0232,0.9812,-0.0166,0.982
0.884224385,0.0247,0.9815,-0.0151,0.982
0.888742231,0.0239,0.9815,-0.0139,0.982
0.890648077,0.0254,0.9828,-0.0142,0.983
0.891782539,0.0256,0.9835,-0.0151,0.984
0.894345231,0.0256,0.9835,-0.0154,0.984
0.896739385,0.0242,0.9825,-0.0156,0.983
0.899492693,0.0249,0.9815,-0.0161,0.982
0.901982462,0.0242,0.9812,-0.0158,0.982
0.907057539,0.0225,0.9800,-0.0149,0.980
0.907616693,0.0237,0.9805,-0.0144,0.981
0.909706231,0.0239,0.9828,-0.0134,0.983
0.912524616,0.0235,0.9822,-0.0149,0.983
0.914766231,0.0227,0.9825,-0.0156,0.983
0.916891462,0.0232,0.9808,-0.0149,0.981
0.919512308,0.0230,0.9828,-0.0146,0.983
0.922157308,0.0242,0.9815,-0.0139,0.982
0.924607385,0.0237,0.9830,-0.0166,0.983
0.926935077,0.0232,0.9828,-0.0170,0.983
0.929693846,0.0239,0.9828,-0.0151,0.983
0.932095462,0.0227,0.9815,-0.0154,0.982
0.934621308,0.0227,0.9812,-0.0158,0.982
0.93835877,0.0225,0.9820,-0.0161,0.982
0.939777,0.0207,0.9828,-0.0149,0.983
0.942268077,0.0219,0.9828,-0.0154,0.983
0.944508385,0.0227,0.9837,-0.0146,0.984
0.947218539,0.0235,0.9815,-0.0134,0.982
0.949681,0.0232,0.9849,-0.0154,0.985
0.95251877,0.0222,0.9840,-0.0151,0.984
0.955385231,0.0225,0.9830,-0.0156,0.983
0.957253616,0.0232,0.9815,-0.0170,0.982
0.959797308,0.0247,0.9810,-0.0156,0.981
0.962408308,0.0219,0.9825,-0.0168,0.983
0.964739462,0.0225,0.9825,-0.0144,0.983
0.967408923,0.0237,0.9815,-0.0156,0.982
0.969756,0.0212,0.9822,-0.0142,0.983
0.972457923,0.0232,0.9812,-0.0161,0.982
0.974949,0.0237,0.9830,-0.0156,0.983
0.977328385,0.0222,0.9805,-0.0151,0.981
0.979623693,0.0232,0.9815,-0.0146,0.982
0.981924616,0.0232,0.9820,-0.0137,0.982
0.984565923,0.0219,0.9833,-0.0146,0.984
0.990156308,0.0227,0.9822,-0.0146,0.983
0.990748616,0.0219,0.9825,-0.0156,0.983
0.992469539,0.0232,0.9812,-0.0163,0.982
0.994859385,0.0225,0.9835,-0.0144,0.984
0.997825,0.0235,0.9828,-0.0168,0.983
0.999843693,0.0230,0.9828,-0.0144,0.983
1.00240677,0.0225,0.9830,-0.0154,0.983
1.005328077,0.0230,0.9828,-0.0154,0.983
1.007574462,0.0214,0.9828,-0.0154,0.983
1.00992,0.0235,0.9830,-0.0154,0.983
1.012492,0.0225,0.9815,-0.0161,0.982
1.014841539,0.0230,0.9822,-0.0168,0.983
1.017374154,0.0235,0.9833,-0.0166,0.984
1.021783462,0.0219,0.9812,-0.0163,0.982
1.023195154,0.0225,0.9808,-0.0156,0.981
1.025044923,0.0235,0.9815,-0.0132,0.982
1.027439462,0.0210,0.9817,-0.0139,0.982
1.030200385,0.0237,0.9803,-0.0163,0.981
1.032461539,0.0225,0.9817,-0.0168,0.982
1.035220308,0.0227,0.9817,-0.0161,0.982
1.038525846,0.0235,0.9817,-0.0158,0.982
1.040100923,0.0230,0.9830,-0.0151,0.983
1.042630539,0.0222,0.9817,-0.0156,0.982
1.044937308,0.0235,0.9812,-0.0161,0.982
1.047581846,0.0239,0.9840,-0.0163,0.984
1.050126539,0.0227,0.9825,-0.0146,0.983
1.052752077,0.0225,0.9840,-0.0146,0.984
1.055508693,0.0259,0.9820,-0.0173,0.983
1.057798231,0.0242,0.9815,-0.0139,0.982
1.060164385,0.0227,0.9810,-0.0151,0.981
1.062647462,0.0225,0.9822,-0.0156,0.983
1.065043462,0.0225,0.9803,-0.0132,0.981
1.067565308,0.0232,0.9800,-0.0134,0.980
1.071566539,0.0239,0.9820,-0.0149,0.982
1.073681231,0.0249,0.9815,-0.0154,0.982
1.075210154,0.0235,0.9822,-0.0158,0.983
1.077952693,0.0230,0.9828,-0.0158,0.983
1.080197923,0.0254,0.9825,-0.0179,0.983
1.082589616,0.0225,0.9833,-0.0158,0.984
1.085119154,0.0244,0.9822,-0.0173,0.983
1.087815693,0.0230,0.9835,-0.0179,0.984
1.090433616,0.0235,0.9842,-0.0151,0.985
1.093070231,0.0239,0.9815,-0.0163,0.982
1.095372308,0.0237,0.9825,-0.0166,0.983
1.097777616,0.0225,0.9842,-0.0144,0.985
1.100203462,0.0244,0.9830,-0.0163,0.983
1.102808385,0.0242,0.9830,-0.0144,0.983
1.111507077,0.0222,0.9822,-0.0158,0.983
1.112607385,0.0222,0.9822,-0.0166,0.983
1.112963462,0.0225,0.9817,-0.0146,0.982
1.113268308,0.0225,0.9822,-0.0154,0.983
1.11532777,0.0232,0.9837,-0.0163,0.984
1.11771577,0.0242,0.9828,-0.0130,0.983
1.121945846,0.0225,0.9822,-0.0146,0.983
1.123241308,0.0219,0.9830,-0.0158,0.983
1.125440693,0.0227,0.9828,-0.0166,0.983
1.127861539,0.0212,0.9808,-0.0146,0.981
1.130460923,0.0232,0.9817,-0.0151,0.982
1.132986539,0.0247,0.9840,-0.0146,0.984
1.135364693,0.0237,0.9840,-0.0146,0.984
1.138041539,0.0232,0.9820,-0.0144,0.982
1.140478154,0.0210,0.9840,-0.0151,0.984
1.143239462,0.0219,0.9815,-0.0154,0.982
1.14552377,0.0235,0.9822,-0.0163,0.983
1.147989616,0.0225,0.9817,-0.0151,0.982
1.150411462,0.0230,0.9822,-0.0156,0.983
1.155176616,0.0214,0.9835,-0.0151,0.984
1.156392077,0.0235,0.9815,-0.0161,0.982
1.158158154,0.0225,0.9820,-0.0151,0.982
1.161140923,0.0237,0.9815,-0.0151,0.982
1.163091693,0.0219,0.9815,-0.0166,0.982
1.165750231,0.0227,0.9815,-0.0161,0.982
1.168118154,0.0212,0.9820,-0.0170,0.982
1.171680923,0.0227,0.9817,-0.0156,0.982
1.173212385,0.0232,0.9828,-0.0161,0.983
1.175763693,0.0247,0.9812,-0.0166,0.982
1.17817977,0.0235,0.9835,-0.0149,0.984
1.180713923,0.0225,0.9815,-0.0168,0.982
1.18315177,0.0237,0.9840,-0.0156,0.984
1.185554846,0.0239,0.9817,-0.0139,0.982
1.188212693,0.0230,0.9808,-0.0158,0.981
1.191006231,0.0217,0.9825,-0.0158,0.983
1.193314462,0.0237,0.9822,-0.0158,0.983
1.195770539,0.0232,0.9815,-0.0181,0.982
1.198177923,0.0237,0.9828,-0.0176,0.983
1.200533846,0.0230,0.9805,-0.0154,0.981
1.211103385,0.0232,0.9815,-0.0139,0.982
1.212585,0.0237,0.9837,-0.0154,0.984
1.212992693,0.0239,0.9817,-0.0163,0.982
1.213312308,0.0244,0.9812,-0.0146,0.982
1.213821308,0.0239,0.9833,-0.0146,0.984
1.215849846,0.0222,0.9837,-0.0132,0.984
1.218655385,0.0225,0.9842,-0.0132,0.985
1.221723077,0.0225,0.9825,-0.0139,0.983
1.223416385,0.0232,0.9820,-0.0144,0.982
1.225933308,0.0239,0.9822,-0.0158,0.983
1.228489,0.0225,0.9798,-0.0139,0.980
1.230858154,0.0249,0.9830,-0.0168,0.983
1.233222846,0.0235,0.9828,-0.0146,0.983
1.235790539,0.0242,0.9825,-0.0154,0.983
1.238365923,0.0237,0.9828,-0.0166,0.983
1.241014539,0.0227,0.9833,-0.0168,0.984
1.24342677,0.0219,0.9822,-0.0163,0.983
1.246025923,0.0235,0.9817,-0.0170,0.982
1.24841077,0.0239,0.9808,-0.0166,0.981
1.251000923,0.0261,0.9793,-0.0149,0.980
1.255384923,0.0263,0.9763,-0.0070,0.977
1.256254154,0.0256,0.9742,-0.0009,0.975
1.25861577,0.0200,0.9798,-0.0017,0.980
1.26157077,0.0146,0.9822,-0.0070,0.982
1.263491462,0.0163,0.9844,-0.0134,0.985
1.266105539,0.0222,0.9844,-0.0137,0.985
1.268538846,0.0232,0.9837,-0.0093,0.984
1.271475385,0.0210,0.9842,-0.0137,0.985
1.27344377,0.0227,0.9849,-0.0232,0.985
1.276316693,0.0263,0.9833,-0.0303,0.984
1.278698154,0.0284,0.9833,-0.0279,0.984
1.280985846,0.0266,0.9825,-0.0249,0.983
1.28342677,0.0244,0.9830,-0.0266,0.984
1.286143385,0.0235,0.9840,-0.0291,0.985
1.294378231,0.0230,0.9856,-0.0261,0.986
1.295745539,0.0244,0.9868,-0.0222,0.987
1.296488385,0.0263,0.9861,-0.0166,0.987
1.296871693,0.0259,0.9840,-0.0149,0.984
1.298774846,0.0251,0.9837,-0.0156,0.984
1.301379462,0.0249,0.9833,-0.0154,0.984
1.304899462,0.0239,0.9837,-0.0119,0.984
1.307044308,0.0249,0.9833,-0.0119,0.984
1.308764077,0.0254,0.9800,-0.0134,0.980
1.311296693,0.0281,0.9781,-0.0117,0.979
1.31354277,0.0307,0.9759,-0.0119,0.976
1.316303462,0.0317,0.9766,-0.0117,0.977
1.318702154,0.0310,0.9776,-0.0156,0.978
1.321562231,0.0291,0.9761,-0.0151,0.977
1.323980077,0.0295,0.9759,-0.0107,0.976
1.326296693,0.0254,0.9800,-0.0078,0.980
1.328970539,0.0227,0.9822,-0.0105,0.983
1.331402154,0.0214,0.9861,-0.0179,0.987
1.33384777,0.0225,0.9871,-0.0195,0.988
1.336319154,0.0261,0.9868,-0.0127,0.987
1.339265616,0.0315,0.9849,-0.0134,0.985
