2.4463915824890137,0.066,0.958,-0.204,0.9817005653456659
2.4463915824890137,0.066,0.958,-0.204,0.9817005653456659
2.4587626457214355,0.066,0.958,-0.203,0.9814932501041461
2.4587626457214355,0.065,0.958,-0.204,0.9816338421224077
2.4742934703826904,0.065,0.958,-0.204,0.9816338421224077
2.479888916015625,0.066,0.958,-0.204,0.9817005653456659
2.479888916015625,0.066,0.958,-0.204,0.9817005653456659
2.506147623062134,0.066,0.958,-0.204,0.9817005653456659
2.506147623062134,0.066,0.957,-0.204,0.9807247320221918
2.5274555683135986,0.066,0.957,-0.204,0.9807247320221918
2.5498454570770264,0.067,0.958,-0.204,0.9817683026050494
2.551023244857788,0.067,0.957,-0.203,0.9805850294594548
2.552154779434204,0.066,0.957,-0.203,0.9805172104557879
2.559089422225952,0.065,0.957,-0.203,0.9804504067009202
2.5784554481506348,0.065,0.957,-0.203,0.9804504067009202
2.5784554481506348,0.066,0.957,-0.203,0.9805172104557879
2.5907142162323,0.066,0.957,-0.203,0.9805172104557879
2.5907142162323,0.066,0.957,-0.204,0.9807247320221918
2.6068642139434814,0.066,0.957,-0.204,0.9807247320221918
2.622675895690918,0.066,0.958,-0.203,0.9814932501041461
2.638559103012085,0.066,0.957,-0.203,0.9805172104557879
2.638559103012085,0.066,0.958,-0.204,0.9817005653456659
2.6869304180145264,0.066,0.958,-0.203,0.9814932501041461
2.6869304180145264,0.066,0.958,-0.203,0.9814932501041461
2.6869304180145264,0.066,0.958,-0.203,0.9814932501041461
2.690011501312256,0.066,0.958,-0.203,0.9814932501041461
2.712604284286499,0.067,0.957,-0.203,0.9805850294594548
2.712604284286499,0.067,0.956,-0.204,0.9798168196147685
2.7183401584625244,0.067,0.957,-0.204,0.9807925366763349
2.734114408493042,0.067,0.958,-0.204,0.9817683026050494
2.734114408493042,0.067,0.958,-0.203,0.9815610016702986
2.7598886489868164,0.067,0.958,-0.202,0.9813546759454503
2.775160551071167,0.067,0.958,-0.203,0.9815610016702986
2.775160551071167,0.067,0.958,-0.204,0.9817683026050494
2.781813621520996,0.067,0.958,-0.204,0.9817683026050494
2.8027029037475586,0.066,0.958,-0.204,0.9817005653456659
2.8027029037475586,0.065,0.959,-0.204,0.9826097903033533
2.8134775161743164,0.065,0.959,-0.204,0.9826097903033533
2.8292222023010254,0.065,0.958,-0.204,0.9816338421224077
2.8292222023010254,0.066,0.957,-0.204,0.9807247320221918
2.845165729522705,0.066,0.957,-0.205,0.9809332291241846
2.845165729522705,0.066,0.957,-0.204,0.9807247320221918
2.8778443336486816,0.066,0.957,-0.203,0.9805172104557879
2.8778443336486816,0.066,0.956,-0.203,0.979541219142921
2.911520481109619,0.066,0.957,-0.203,0.9805172104557879
2.9120943546295166,0.065,0.958,-0.203,0.9814265127863624
2.912614107131958,0.065,0.958,-0.204,0.9816338421224077
2.9132747650146484,0.065,0.958,-0.204,0.9816338421224077
2.9404172897338867,0.065,0.958,-0.204,0.9816338421224077
2.9404172897338867,0.066,0.958,-0.204,0.9817005653456659
2.9404172897338867,0.066,0.958,-0.204,0.9817005653456659
2.9665865898132324,0.065,0.958,-0.204,0.9816338421224077
2.9665865898132324,0.065,0.958,-0.204,0.9816338421224077
3.014881134033203,0.066,0.958,-0.203,0.9814932501041461
3.014881134033203,0.066,0.958,-0.203,0.9814932501041461
3.014881134033203,0.067,0.958,-0.203,0.9815610016702986
3.030704975128174,0.067,0.957,-0.203,0.9805850294594548
3.030704975128174,0.067,0.957,-0.203,0.9805850294594548
3.030704975128174,0.066,0.957,-0.204,0.9807247320221918
3.0528225898742676,0.066,0.957,-0.204,0.9807247320221918
3.0528225898742676,0.066,0.957,-0.203,0.9805172104557879
3.0680642127990723,0.066,0.957,-0.203,0.9805172104557879
3.0838425159454346,0.066,0.958,-0.205,0.9819088552406481
3.0838425159454346,0.066,0.957,-0.205,0.9809332291241846
3.119347333908081,0.066,0.957,-0.205,0.9809332291241846
3.119347333908081,0.066,0.958,-0.204,0.9817005653456659
3.119347333908081,0.066,0.958,-0.204,0.9817005653456659
3.1314995288848877,0.066,0.958,-0.204,0.9817005653456659
3.1478371620178223,0.065,0.957,-0.204,0.980657942403976
3.163966655731201,0.066,0.957,-0.203,0.9805172104557879
3.163966655731201,0.067,0.958,-0.203,0.9815610016702986
3.1791164875030518,0.066,0.958,-0.203,0.9814932501041461
3.2108256816864014,0.066,0.958,-0.204,0.9817005653456659
3.2108256816864014,0.066,0.958,-0.204,0.9817005653456659
3.2108256816864014,0.066,0.957,-0.204,0.9807247320221918
3.2108256816864014,0.066,0.957,-0.203,0.9805172104557879
3.2108256816864014,0.065,0.957,-0.203,0.9804504067009202
3.230302095413208,0.065,0.958,-0.203,0.9814265127863624
3.230302095413208,0.066,0.958,-0.204,0.9817005653456659
3.252723217010498,0.066,0.958,-0.204,0.9817005653456659
3.25823974609375,0.066,0.958,-0.205,0.9819088552406481
3.25823974609375,0.065,0.958,-0.204,0.9816338421224077
3.2765839099884033,0.065,0.958,-0.204,0.9816338421224077
3.290226936340332,0.066,0.958,-0.204,0.9817005653456659
3.290226936340332,0.065,0.958,-0.204,0.9816338421224077
3.3163769245147705,0.065,0.958,-0.203,0.9814265127863624
3.3220181465148926,0.065,0.958,-0.203,0.9814265127863624
3.3220181465148926,0.065,0.958,-0.203,0.9814265127863624
3.354220390319824,0.065,0.958,-0.202,0.9812201587819116
3.354220390319824,0.066,0.958,-0.203,0.9814932501041461
3.3766062259674072,0.067,0.958,-0.203,0.9815610016702986
3.3766062259674072,0.067,0.958,-0.203,0.9815610016702986
3.386545419692993,0.066,0.958,-0.204,0.9817005653456659
3.4177472591400146,0.065,0.958,-0.204,0.9816338421224077
3.4177472591400146,0.065,0.957,-0.205,0.9808664537030513
3.4177472591400146,0.066,0.957,-0.204,0.9807247320221918
3.4335579872131348,0.066,0.957,-0.203,0.9805172104557879
3.4335579872131348,0.067,0.957,-0.203,0.9805850294594548
3.449796676635742,0.066,0.958,-0.203,0.9814932501041461
3.4522640705108643,0.066,0.958,-0.203,0.9814932501041461
3.465395212173462,0.066,0.958,-0.204,0.9817005653456659
3.4770355224609375,0.066,0.958,-0.204,0.9817005653456659
3.517085313796997,0.064,0.958,-0.203,0.9813607899238689
3.517085313796997,0.065,0.958,-0.204,0.9816338421224077
3.517085313796997,0.066,0.958,-0.204,0.9817005653456659
3.530043840408325,0.066,0.958,-0.203,0.9814932501041461
3.530043840408325,0.065,0.958,-0.202,0.9812201587819116
3.5555708408355713,0.065,0.958,-0.204,0.9816338421224077
3.5555708408355713,0.066,0.957,-0.204,0.9807247320221918
3.5772311687469482,0.067,0.957,-0.204,0.9807925366763349
3.5772311687469482,0.067,0.958,-0.204,0.9817683026050494
3.593276262283325,0.066,0.958,-0.203,0.9814932501041461
3.593276262283325,0.065,0.958,-0.203,0.9814265127863624
3.6090729236602783,0.065,0.958,-0.203,0.9814265127863624
3.6090729236602783,0.067,0.947,-0.196,0.9693884670244431
3.6761696338653564,0.06,0.931,-0.179,0.9499484196523516
3.6761696338653564,0.063,0.942,-0.19,0.9630332289178811
3.6777184009552,0.069,0.958,-0.205,0.9821150645418285
3.6777184009552,0.068,0.97,-0.217,0.9962996537186992
3.735394239425659,0.06,0.978,-0.231,1.006700054633951
3.735394239425659,0.064,0.976,-0.231,1.0050039800916213
3.735394239425659,0.07,0.97,-0.227,0.9986636070269107
3.786973714828491,0.078,0.968,-0.224,0.9966363429054752
3.786973714828491,0.06,0.982,-0.227,1.0096796521669633
3.786973714828491,0.06,0.982,-0.227,1.0096796521669633
3.8467133045196533,0.044,0.942,-0.184,0.9608100748847297
3.8467133045196533,0.075,0.901,-0.153,0.9169705556886764
3.8567399978637695,0.093,0.938,-0.187,0.960969302319278
3.909912109375,0.069,0.983,-0.235,1.0130523184910047
3.909912109375,0.06,0.964,-0.212,0.9888579271058102
3.909912109375,0.054,0.94,-0.185,0.9595524998664742
3.973323345184326,0.069,0.911,-0.163,0.9280360984358313
3.973323345184326,0.077,0.964,-0.215,0.990681583557502
3.973323345184326,0.069,0.975,-0.226,1.0032257971164817
4.025173664093018,0.07,0.982,-0.239,1.0130868669566298
4.037228345870972,0.083,0.952,-0.212,0.9788447272167328
4.037228345870972,0.077,0.945,-0.202,0.9694111614789671
4.085257291793823,0.078,0.934,-0.193,0.9569164017823083
4.085257291793823,0.079,0.935,-0.195,0.958379361213502
4.085257291793823,0.074,0.941,-0.198,0.9644485470982886
4.149054765701294,0.064,0.946,-0.202,0.9694410760845653
4.149054765701294,0.069,0.909,-0.176,0.9284492447086163
4.149054765701294,0.071,0.899,-0.17,0.9176829517867269
4.212605714797974,0.078,0.874,-0.161,0.8921216284789872
4.212605714797974,0.09,0.837,-0.185,0.8619129886479261
4.212605714797974,0.104,0.821,-0.252,0.8650786091448568
4.2761852741241455,0.124,0.833,-0.349,0.9116282136924021
4.2761852741241455,0.153,1.076,-0.409,1.1612346877354294
4.2761852741241455,0.162,1.344,-0.411,1.4147441464802037
4.324132680892944,0.201,1.8,-0.401,1.85504770828138
4.395984888076782,0.283,2.263,-0.308,2.301330484741381
4.396225929260254,0.283,2.263,-0.308,2.301330484741381
4.397289514541626,0.231,2.082,-0.279,2.1132737636189023
4.398311376571655,0.196,1.574,-0.428,1.6428864842100321
4.4557061195373535,0.122,1.178,-0.492,1.2824320644774911
