time,gFx,gFy,gFz,TgF
0.097448,-0.0615,0.4033,0.8958,0.984
0.100113538,-0.0591,0.4028,0.8885,0.977
0.102578846,-0.0568,0.4035,0.8873,0.976
0.105183154,-0.0542,0.4073,0.8848,0.976
0.109410769,-0.0519,0.4079,0.8816,0.973
0.110287692,-0.0525,0.4101,0.8806,0.973
0.112451769,-0.0551,0.4115,0.8804,0.973
0.114915077,-0.0549,0.4108,0.8802,0.973
0.117494538,-0.0561,0.4108,0.8804,0.973
0.120306846,-0.0558,0.4094,0.8811,0.973
0.122385846,-0.0586,0.4082,0.8797,0.972
0.125956,-0.0566,0.4069,0.8802,0.971
0.127748923,-0.0549,0.4057,0.8778,0.969
0.130160307,-0.0532,0.4064,0.8738,0.965
0.132709,-0.0502,0.4052,0.8680,0.959
0.135235154,-0.0481,0.4022,0.8636,0.954
0.137762154,-0.0486,0.4008,0.8574,0.948
0.140210769,-0.0483,0.3991,0.8515,0.942
0.143479769,-0.0476,0.3986,0.8469,0.937
0.145217615,-0.0493,0.3968,0.8431,0.933
0.147754846,-0.0514,0.3966,0.8408,0.931
0.150427461,-0.0522,0.3971,0.8403,0.931
0.152855384,-0.0544,0.3964,0.8420,0.932
0.155122769,-0.0579,0.3986,0.8450,0.936
0.158970538,-0.0576,0.3989,0.8513,0.942
0.160321615,-0.0595,0.3966,0.8555,0.945
0.163282769,-0.0598,0.3977,0.8633,0.952
0.165549615,-0.0598,0.3977,0.8709,0.959
0.167604615,-0.0623,0.4008,0.8778,0.967
0.169989307,-0.0630,0.4020,0.8848,0.974
0.173041846,-0.0635,0.4020,0.8902,0.979
0.175680307,-0.0644,0.4037,0.8960,0.985
0.177962846,-0.0651,0.4008,0.9021,0.989
0.180424692,-0.0659,0.3998,0.9070,0.993
0.183311384,-0.0671,0.3998,0.9119,0.998
0.185384692,-0.0688,0.4001,0.9160,1.002
0.187847154,-0.0703,0.3993,0.9170,1.003
0.208329846,-0.0684,0.3971,0.9205,1.005
0.209401538,-0.0693,0.3961,0.9225,1.006
0.210179692,-0.0703,0.3966,0.9202,1.005
0.210931692,-0.0691,0.3964,0.9183,1.003
0.211585,-0.0708,0.3968,0.9181,1.003
0.212209308,-0.0700,0.3964,0.9185,1.003
0.212870461,-0.0696,0.4010,0.9185,1.005
0.213444384,-0.0708,0.4008,0.9190,1.005
0.214016384,-0.0720,0.4013,0.9202,1.006
0.214594769,-0.0717,0.4017,0.9230,1.009
0.215352308,-0.0740,0.4008,0.9251,1.011
0.218285231,-0.0756,0.4015,0.9278,1.014
0.220703461,-0.0781,0.4030,0.9339,1.020
0.223023692,-0.0798,0.4042,0.9419,1.028
0.226210538,-0.0810,0.4047,0.9456,1.032
0.228121538,-0.0830,0.4061,0.9496,1.036
0.230499461,-0.0842,0.4064,0.9554,1.042
0.232973923,-0.0833,0.4052,0.9584,1.044
0.235505231,-0.0833,0.4033,0.9588,1.043
0.237922461,-0.0833,0.4030,0.9603,1.045
0.240644077,-0.0822,0.4017,0.9566,1.041
0.243311077,-0.0798,0.4001,0.9556,1.039
0.245806846,-0.0789,0.3984,0.9530,1.036
0.248394769,-0.0779,0.3977,0.9476,1.031
0.250501615,-0.0742,0.3952,0.9403,1.023
0.253475461,-0.0728,0.3915,0.9368,1.018
0.255984692,-0.0710,0.3908,0.9346,1.015
0.259697308,-0.0688,0.3898,0.9323,1.013
0.260569,-0.0715,0.3891,0.9276,1.008
0.263372923,-0.0720,0.3891,0.9261,1.007
0.266205615,-0.0703,0.3898,0.9234,1.005
0.268397,-0.0705,0.3910,0.9214,1.003
0.270935077,-0.0720,0.3912,0.9227,1.005
0.273294461,-0.0717,0.3924,0.9205,1.003
0.276997538,-0.0688,0.3947,0.9178,1.001
0.278271461,-0.0675,0.3966,0.9149,0.999
0.280864615,-0.0661,0.3989,0.9124,0.998
0.283389,-0.0640,0.4028,0.9109,0.998
0.285992308,-0.0649,0.4024,0.9095,0.997
0.288752,-0.0666,0.4059,0.9056,0.995
0.294722461,-0.0673,0.4049,0.9065,0.995
0.295750769,-0.0659,0.4052,0.9056,0.994
0.296395461,-0.0642,0.4047,0.9023,0.991
0.298258461,-0.0644,0.4045,0.9021,0.991
0.301042769,-0.0632,0.4020,0.8992,0.987
0.303573615,-0.0642,0.3998,0.8992,0.986
0.306289538,-0.0671,0.4001,0.8967,0.984
0.309622769,-0.0681,0.3986,0.8985,0.985
0.311053615,-0.0671,0.3971,0.8988,0.985
0.313427384,-0.0656,0.3954,0.8997,0.985
0.316126231,-0.0637,0.3937,0.9011,0.985
0.318424077,-0.0624,0.3947,0.9021,0.987
0.320855154,-0.0591,0.3940,0.9019,0.986
0.323381923,-0.0563,0.3940,0.8997,0.984
0.326067077,-0.0549,0.3937,0.8958,0.980
0.328591769,-0.0539,0.3933,0.8955,0.980
0.331029308,-0.0517,0.3935,0.8899,0.974
0.333586769,-0.0532,0.3917,0.8862,0.970
0.336201,-0.0532,0.3937,0.8826,0.968
0.338669231,-0.0525,0.3944,0.8806,0.966
0.342499154,-0.0530,0.3959,0.8792,0.966
0.343916923,-0.0527,0.3947,0.8806,0.966
0.346229231,-0.0522,0.3949,0.8792,0.965
0.348670769,-0.0532,0.3973,0.8787,0.966
0.351007077,-0.0519,0.3998,0.8778,0.966
0.353516923,-0.0525,0.3968,0.8790,0.966
0.356148923,-0.0522,0.3981,0.8804,0.968
0.358437615,-0.0551,0.3961,0.8831,0.969
0.361449,-0.0568,0.3952,0.8867,0.972
0.364089,-0.0568,0.3954,0.8873,0.973
0.366331154,-0.0558,0.3956,0.8897,0.975
0.368640384,-0.0551,0.3959,0.8897,0.975
0.371169923,-0.0568,0.3944,0.8895,0.975
0.373916384,-0.0554,0.3952,0.8907,0.976
0.389901308,-0.0549,0.3947,0.8934,0.978
0.390981615,-0.0544,0.3977,0.8911,0.977
0.391788308,-0.0549,0.4010,0.8911,0.979
0.392413615,-0.0558,0.3996,0.8929,0.980
0.392982231,-0.0549,0.4017,0.8951,0.983
0.393615769,-0.0556,0.4024,0.8965,0.984
0.394198154,-0.0593,0.4008,0.8978,0.985
0.394857538,-0.0607,0.4005,0.8999,0.987
0.397911154,-0.0632,0.3996,0.9044,0.991
0.399001538,-0.0635,0.3977,0.9058,0.991
0.40158,-0.0632,0.3989,0.9080,0.994
0.403826846,-0.0656,0.4003,0.9121,0.998
0.406316077,-0.0666,0.3993,0.9141,1.000
0.409317231,-0.0675,0.3993,0.9160,1.002
0.411896308,-0.0705,0.4020,0.9173,1.004
0.414141,-0.0712,0.4015,0.9212,1.007
0.417098538,-0.0737,0.4020,0.9225,1.009
0.419208615,-0.0737,0.4015,0.9214,1.008
0.421470538,-0.0752,0.4052,0.9214,1.009
0.425797923,-0.0779,0.4071,0.9214,1.010
0.427169231,-0.0773,0.4082,0.9221,1.011
0.429115461,-0.0761,0.4076,0.9214,1.010
0.431735154,-0.0710,0.4054,0.9165,1.005
0.433954769,-0.0700,0.4040,0.9153,1.003
0.436770538,-0.0688,0.4024,0.9139,1.001
0.440311154,-0.0671,0.4013,0.9146,1.001
0.443621538,-0.0686,0.4008,0.9183,1.004
0.444857615,-0.0675,0.3989,0.9217,1.007
0.4466,-0.0679,0.3981,0.9286,1.013
0.449096923,-0.0663,0.3966,0.9351,1.018
0.451394231,-0.0623,0.3947,0.9412,1.023
0.454416923,-0.0591,0.3942,0.9427,1.023
0.456766538,-0.0600,0.3937,0.9414,1.022
0.459794154,-0.0576,0.3930,0.9407,1.021
0.461707461,-0.0566,0.3905,0.9363,1.016
0.464349538,-0.0576,0.3896,0.9342,1.014
0.466584077,-0.0549,0.3874,0.9342,1.013
0.469361923,-0.0558,0.3863,0.9288,1.007
0.471761923,-0.0527,0.3863,0.9283,1.007
0.476018461,-0.0514,0.3859,0.9281,1.006
0.477515384,-0.0517,0.3863,0.9274,1.006
0.479656077,-0.0527,0.3830,0.9227,1.000
0.481856923,-0.0505,0.3800,0.9176,0.994
0.484316615,-0.0498,0.3798,0.9149,0.992
0.486837615,-0.0498,0.3786,0.9127,0.989
0.489514846,-0.0473,0.3766,0.9085,0.985
0.493517538,-0.0461,0.3759,0.9051,0.981
0.494351384,-0.0444,0.3747,0.9023,0.978
0.496921308,-0.0446,0.3730,0.8995,0.975
0.499837923,-0.0437,0.3719,0.8965,0.972
0.502024692,-0.0421,0.3747,0.8967,0.973
0.504330769,-0.0414,0.3719,0.8980,0.973
0.506994769,-0.0412,0.3747,0.8980,0.974
0.509655692,-0.0427,0.3749,0.8992,0.975
0.512177308,-0.0461,0.3783,0.9023,0.980
0.514552077,-0.0461,0.3807,0.9048,0.983
0.517025,-0.0468,0.3840,0.9090,0.988
0.519444692,-0.0481,0.3832,0.9139,0.992
0.521921,-0.0525,0.3835,0.9149,0.993
0.525626538,-0.0576,0.3852,0.9160,0.995
0.527100308,-0.0647,0.3863,0.9197,1.000
0.529795692,-0.0698,0.3898,0.9246,1.006
0.532075692,-0.0705,0.3903,0.9310,1.012
0.534482769,-0.0688,0.3903,0.9363,1.017
0.537005231,-0.0675,0.3917,0.9395,1.020
0.539613538,-0.0623,0.3900,0.9388,1.018
0.542592308,-0.0581,0.3912,0.9366,1.017
0.544912308,-0.0556,0.3893,0.9351,1.014
0.547381308,-0.0505,0.3866,0.9334,1.012
0.549636308,-0.0466,0.3825,0.9302,1.007
0.552051384,-0.0461,0.3791,0.9239,1.000
0.554513231,-0.0451,0.3761,0.9205,0.995
0.559001615,-0.0458,0.3727,0.9149,0.989
0.560102461,-0.0446,0.3698,0.9068,0.980
0.562266231,-0.0414,0.3683,0.9021,0.975
0.564651077,-0.0427,0.3673,0.8967,0.970
0.567262231,-0.0412,0.3658,0.8921,0.965
0.569613923,-0.0414,0.3646,0.8909,0.964
0.572030846,-0.0395,0.3639,0.8909,0.963
0.575861231,-0.0381,0.3617,0.8911,0.962
0.577131769,-0.0358,0.3626,0.8923,0.964
0.579968077,-0.0346,0.3598,0.8958,0.966
0.582282461,-0.0349,0.3595,0.9007,0.970
0.584726846,-0.0344,0.3583,0.9056,0.975
0.587253538,-0.0341,0.3578,0.9124,0.981
0.589748923,-0.0293,0.3541,0.9153,0.982
0.594144692,-0.0278,0.3529,0.9158,0.982
0.594940692,-0.0260,0.3509,0.9165,0.982
0.597632923,-0.0258,0.3493,0.9149,0.980
0.599724384,-0.0270,0.3468,0.9137,0.978
0.602294769,-0.0285,0.3434,0.9151,0.978
0.604897615,-0.0283,0.3439,0.9165,0.979
0.609386154,-0.0270,0.3429,0.9181,0.980
0.610502461,-0.0248,0.3421,0.9214,0.983
0.612561846,-0.0244,0.3424,0.9225,0.984
0.615100923,-0.0246,0.3419,0.9261,0.988
0.617283154,-0.0258,0.3397,0.9305,0.991
0.619661,-0.0241,0.3388,0.9366,0.996
0.622212077,-0.0236,0.3378,0.9398,0.999
0.625164,-0.0244,0.3334,0.9383,0.996
0.627458231,-0.0256,0.3304,0.9405,0.997
0.629880384,-0.0263,0.3265,0.9391,0.995
0.632738154,-0.0276,0.3234,0.9398,0.994
0.634596,-0.0248,0.3216,0.9363,0.990
0.637465846,-0.0200,0.3194,0.9332,0.987
0.640056,-0.0192,0.3187,0.9307,0.984
0.642414461,-0.0167,0.3185,0.9312,0.984
0.645157615,-0.0158,0.3221,0.9312,0.985
0.647630461,-0.0148,0.3231,0.9305,0.985
0.650181615,-0.0155,0.3248,0.9293,0.985
0.652632077,-0.0167,0.3253,0.9290,0.984
0.655112384,-0.0192,0.3258,0.9274,0.983
0.659266846,-0.0251,0.3299,0.9242,0.982
0.660427769,-0.0263,0.3314,0.9207,0.979
0.662701308,-0.0263,0.3323,0.9188,0.977
0.665131077,-0.0278,0.3321,0.9165,0.975
0.667540923,-0.0283,0.3329,0.9137,0.973
0.669848,-0.0297,0.3329,0.9083,0.968
0.672573231,-0.0253,0.3321,0.9053,0.965
0.675170231,-0.0281,0.3351,0.9075,0.968
0.677847077,-0.0281,0.3395,0.9080,0.970
0.680345308,-0.0290,0.3439,0.9080,0.971
0.68266,-0.0295,0.3432,0.9100,0.973
0.685307154,-0.0283,0.3436,0.9097,0.973
0.687657923,-0.0281,0.3432,0.9092,0.972
0.690638846,-0.0285,0.3407,0.9075,0.970
0.698271769,-0.0248,0.3372,0.9065,0.968
0.700105538,-0.0239,0.3341,0.9090,0.969
0.700428923,-0.0223,0.3339,0.9149,0.974
0.700703384,-0.0190,0.3334,0.9181,0.977
0.702627461,-0.0160,0.3372,0.9258,0.985
0.705566769,-0.0107,0.3378,0.9349,0.994
0.708975077,-0.0070,0.3360,0.9405,0.999
0.710363154,-0.0055,0.3329,0.9449,1.002
0.712956692,-0.0051,0.3267,0.9463,1.001
0.715485615,-0.0075,0.3214,0.9498,1.003
0.717961615,-0.0109,0.3155,0.9535,1.004
0.720527384,-0.0124,0.3116,0.9535,1.003
0.722929615,-0.0139,0.3053,0.9532,1.001
0.725710461,-0.0143,0.2980,0.9525,0.998
0.728116,-0.0124,0.2931,0.9515,0.996
0.730482846,-0.0104,0.2892,0.9498,0.993
0.733103692,-0.0058,0.2850,0.9473,0.989
0.735517308,0.0017,0.2811,0.9435,0.984
0.737936692,0.0073,0.2808,0.9381,0.979
0.740646769,0.0117,0.2777,0.9342,0.975
0.743624615,0.0170,0.2766,0.9298,0.970
0.745652692,0.0176,0.2766,0.9251,0.966
0.747978769,0.0181,0.2769,0.9217,0.963
0.750596,0.0161,0.2757,0.9207,0.961
0.753085308,0.0134,0.2757,0.9195,0.960
0.756915154,0.0117,0.2755,0.9190,0.959
0.759679077,0.0073,0.2764,0.9193,0.960
0.761008077,0.0039,0.2769,0.9195,0.960
0.763198461,0.0021,0.2759,0.9183,0.959
0.765716384,-0.0018,0.2752,0.9209,0.961
0.768114846,-0.0041,0.2764,0.9212,0.962
0.770686846,-0.0058,0.2779,0.9212,0.962
0.775019384,-0.0095,0.2777,0.9212,0.962
0.775594769,-0.0139,0.2784,0.9242,0.965
0.778281846,-0.0160,0.2791,0.9300,0.971
0.780890154,-0.0185,0.2791,0.9346,0.976
0.783339769,-0.0202,0.2799,0.9410,0.982
0.785700384,-0.0234,0.2791,0.9461,0.987
0.788163692,-0.0236,0.2808,0.9530,0.994
0.797352,-0.0246,0.2850,0.9608,1.002
0.798502461,-0.0244,0.2840,0.9679,1.009
0.799270538,-0.0260,0.2840,0.9715,1.013
0.800029846,-0.0253,0.2833,0.9769,1.017
0.800654846,-0.0265,0.2852,0.9808,1.022
0.803564615,-0.0248,0.2840,0.9806,1.021
0.805735154,-0.0232,0.2843,0.9822,1.023
0.809267461,-0.0185,0.2857,0.9847,1.025
0.810728692,-0.0160,0.2871,0.9871,1.028
0.813525308,-0.0160,0.2901,0.9906,1.032
0.816125615,-0.0167,0.2957,0.9903,1.034
0.818405923,-0.0185,0.2962,0.9915,1.035
0.820552308,-0.0190,0.2977,0.9908,1.035
0.823481615,-0.0214,0.2974,0.9933,1.037
0.825870461,-0.0219,0.2940,0.9887,1.032
0.828689308,-0.0234,0.2911,0.9871,1.029
0.831436692,-0.0239,0.2892,0.9850,1.027
0.833561308,-0.0246,0.2871,0.9833,1.025
0.836033231,-0.0234,0.2859,0.9831,1.024
0.838379077,-0.0216,0.2820,0.9813,1.021
0.842617923,-0.0016,0.2713,0.9600,0.998
0.843784923,0.0232,0.2601,0.9503,0.986
0.846184,0.0276,0.2501,0.9564,0.989
0.848480923,0.0337,0.2410,0.9596,0.990
0.851047384,0.0391,0.2322,0.9666,0.995
0.853911769,0.0456,0.2247,0.9696,0.996
0.856074769,0.0552,0.2173,0.9720,0.998
0.859285,0.0633,0.2126,0.9757,1.001
0.861255384,0.0710,0.2132,0.9782,1.004
0.863587461,0.0776,0.2100,0.9776,1.003
0.866140077,0.0833,0.2093,0.9794,1.005
0.868619461,0.0860,0.2081,0.9798,1.005
0.871037231,0.0857,0.2097,0.9796,1.005
0.873546538,0.0833,0.2097,0.9752,1.001
0.876272,0.0799,0.2112,0.9742,1.000
0.878915154,0.0759,0.2139,0.9730,0.999
0.881189308,0.0720,0.2146,0.9726,0.999
0.883772077,0.0677,0.2151,0.9726,0.998
0.886158154,0.0626,0.2186,0.9738,1.000
0.888567077,0.0618,0.2212,0.9740,1.001
0.897456,0.0603,0.2270,0.9752,1.003
0.898642769,0.0606,0.2344,0.9786,1.008
0.899577846,0.0618,0.2471,0.9845,1.017
0.900285615,0.0618,0.2576,0.9891,1.024
0.900930461,0.0584,0.2679,0.9913,1.029
0.903607384,0.0561,0.2745,0.9911,1.030
0.906621231,0.0508,0.2784,0.9931,1.033
0.909875692,0.0491,0.2801,0.9945,1.034
0.911532077,0.0422,0.2813,0.9964,1.036
0.913802154,0.0428,0.2801,0.9996,1.039
0.91656,0.0405,0.2806,1.0085,1.048
0.918881,0.0420,0.2818,1.0192,1.058
0.921252,0.0473,0.2840,1.0267,1.066
0.925601846,0.0566,0.2836,1.0311,1.071
0.926760615,0.0626,0.2803,1.0378,1.077
0.928982231,0.0706,0.2764,1.0360,1.075
0.931648384,0.0787,0.2720,1.0362,1.074
0.933971154,0.0867,0.2642,1.0362,1.073
0.936860384,0.0950,0.2561,1.0367,1.072
0.939058769,0.1011,0.2461,1.0390,1.073
0.942534846,0.1094,0.2384,1.0387,1.071
0.944142154,0.1172,0.2328,1.0443,1.076
0.946897615,0.1258,0.2295,1.0523,1.084
0.949081,0.1358,0.2291,1.0585,1.091
0.951391769,0.1461,0.2281,1.0661,1.100
0.954203384,0.1549,0.2249,1.0719,1.106
0.956520384,0.1614,0.2251,1.0776,1.113
0.959619692,0.1679,0.2235,1.0788,1.114
0.961784308,0.1703,0.2210,1.0807,1.116
0.964246538,0.1715,0.2190,1.0802,1.115
0.966714461,0.1717,0.2212,1.0776,1.113
0.969249308,0.1712,0.2219,1.0746,1.111
0.971623077,0.1700,0.2222,1.0702,1.106
0.975971461,0.1661,0.2219,1.0653,1.101
0.977258154,0.1651,0.2251,1.0602,1.096
0.979288308,0.1670,0.2319,1.0560,1.094
0.981861538,0.1673,0.2368,1.0514,1.091
0.984347692,0.1700,0.2432,1.0495,1.091
0.986657846,0.1719,0.2510,1.0419,1.085
0.989198846,0.1705,0.2573,1.0316,1.077
0.994258538,0.1673,0.2615,1.0241,1.070
0.994893923,0.1670,0.2635,1.0145,1.061
0.996878231,0.1634,0.2659,1.0048,1.052
0.999442154,0.1598,0.2686,0.9967,1.045
1.001944384,0.1581,0.2759,0.9901,1.040
1.004697308,0.1544,0.2815,0.9857,1.037
1.006887077,0.1519,0.2857,0.9815,1.034
1.009858154,0.1512,0.2940,0.9769,1.031
1.011834769,0.1532,0.3033,0.9745,1.032
1.014352,0.1549,0.3099,0.9757,1.035
1.017000615,0.1544,0.3174,0.9757,1.038
1.019637615,0.1542,0.3265,0.9747,1.039
1.021817923,0.1519,0.3319,0.9750,1.041
1.025744077,0.1465,0.3378,0.9717,1.039
1.026916077,0.1437,0.3427,0.9684,1.037
1.029432692,0.1358,0.3458,0.9642,1.033
1.031949538,0.1302,0.3493,0.9584,1.028
1.034413538,0.1246,0.3551,0.9522,1.024
1.037362231,0.1204,0.3570,0.9488,1.021
1.039473923,0.1172,0.3607,0.9454,1.019
1.042152077,0.1158,0.3668,0.9449,1.020
1.044670538,0.1162,0.3695,0.9439,1.020
1.047124077,0.1153,0.3754,0.9432,1.022
1.049710846,0.1131,0.3759,0.9427,1.021
1.051951769,0.1111,0.3761,0.9407,1.019
1.054431154,0.1080,0.3771,0.9410,1.020
1.057080077,0.1045,0.3754,0.9395,1.017
1.059914154,0.1004,0.3754,0.9381,1.015
1.062142231,0.0992,0.3749,0.9375,1.015
1.064599692,0.0960,0.3727,0.9349,1.011
1.067763077,0.0933,0.3761,0.9342,1.011
1.069470846,0.0933,0.3791,0.9310,1.010
1.072091384,0.0931,0.3828,0.9310,1.011
1.080725,0.0911,0.3876,0.9290,1.011
1.081836923,0.0880,0.3915,0.9274,1.010
1.082488615,0.0836,0.3928,0.9249,1.008
1.083278846,0.0774,0.3944,0.9195,1.003
1.084567769,0.0701,0.3981,0.9160,1.001
1.087189846,0.0610,0.4037,0.9129,1.000
1.089728923,0.0540,0.4089,0.9095,0.999
1.092406461,0.0445,0.4125,0.9068,0.997
1.094734461,0.0366,0.4189,0.9016,0.995
1.097174154,0.0330,0.4255,0.9004,0.996
1.099786769,0.0284,0.4328,0.8988,0.998
1.102098846,0.0263,0.4436,0.9002,1.004
1.104688384,0.0235,0.4550,0.9029,1.011
1.108068923,0.0188,0.4662,0.9048,1.018
1.109628615,0.0130,0.4765,0.9072,1.025
1.112038154,0.0053,0.4865,0.9072,1.029
1.114942538,-0.0034,0.4944,0.9063,1.032
1.117471154,-0.0124,0.5019,0.9051,1.035
1.120035154,-0.0223,0.5051,0.9026,1.035
1.122349,-0.0316,0.5105,0.8992,1.034
1.125388077,-0.0400,0.5139,0.8916,1.030
1.127869308,-0.0461,0.5181,0.8867,1.028
1.129924384,-0.0488,0.5195,0.8850,1.027
1.132513846,-0.0512,0.5191,0.8838,1.026
1.134965308,-0.0498,0.5210,0.8816,1.025
1.137492615,-0.0473,0.5222,0.8787,1.023
1.139948384,-0.0463,0.5205,0.8765,1.020
1.143094231,-0.0451,0.5149,0.8716,1.013
1.145155154,-0.0432,0.5063,0.8650,1.003
1.147640384,-0.0386,0.4985,0.8611,0.996
1.150142231,-0.0356,0.4870,0.8574,0.987
1.152385615,-0.0309,0.4804,0.8562,0.982
1.155077,-0.0236,0.4751,0.8550,0.978
1.159020077,-0.0167,0.4709,0.8533,0.975
1.160456,-0.0104,0.4648,0.8520,0.971
1.162638231,-0.0058,0.4567,0.8487,0.964
1.165107154,0.0002,0.4492,0.8480,0.960
1.167467769,0.0044,0.4392,0.8508,0.957
1.169931154,0.0110,0.4271,0.8511,0.952
1.172590154,0.0179,0.4159,0.8518,0.948
1.174960692,0.0230,0.4042,0.8540,0.945
1.177763692,0.0286,0.3928,0.8533,0.940
1.180192308,0.0347,0.3807,0.8467,0.929
1.182507769,0.0393,0.3705,0.8426,0.921
1.185048923,0.0461,0.3602,0.8399,0.915
1.187480692,0.0533,0.3546,0.8387,0.912
1.190385923,0.0620,0.3519,0.8379,0.911
1.195006769,0.0708,0.3493,0.8413,0.914
1.195543769,0.0764,0.3517,0.8467,0.920
1.198002461,0.0860,0.3544,0.8511,0.926
1.200222231,0.0908,0.3588,0.8584,0.935
1.202697846,0.0923,0.3626,0.8608,0.939
1.205769538,0.0953,0.3663,0.8608,0.940
1.209059461,0.0945,0.3712,0.8613,0.943
1.210241,0.0904,0.3747,0.8599,0.942
1.212761923,0.0825,0.3786,0.8618,0.945
1.215211692,0.0755,0.3854,0.8648,0.950
1.217836923,0.0682,0.3933,0.8687,0.956
1.220253846,0.0584,0.3968,0.8743,0.962
1.222664692,0.0505,0.4001,0.8762,0.965
1.225726538,0.0440,0.4015,0.8794,0.968
1.227824077,0.0386,0.4028,0.8818,0.970
1.230509538,0.0366,0.4030,0.8816,0.970
1.233327384,0.0381,0.4054,0.8814,0.971
1.235798461,0.0388,0.4076,0.8806,0.971
1.237915769,0.0366,0.4110,0.8772,0.969
1.242348923,0.0356,0.4145,0.8775,0.971
1.244062538,0.0344,0.4169,0.8755,0.970
1.245753308,0.0310,0.4218,0.8731,0.970
1.248346461,0.0295,0.4238,0.8734,0.971
1.250390538,0.0291,0.4257,0.8736,0.972
1.253476077,0.0293,0.4306,0.8775,0.978
1.255883154,0.0310,0.4394,0.8829,0.987
1.259871692,0.0303,0.4429,0.8873,0.992
1.261415769,0.0307,0.4482,0.8909,0.998
1.263377308,0.0279,0.4492,0.8929,1.000
1.265703461,0.0247,0.4506,0.8972,1.004
1.268092,0.0186,0.4513,0.8970,1.004
1.270401538,0.0121,0.4506,0.8955,1.003
1.273018154,0.0005,0.4499,0.8965,1.003
1.275828615,-0.0055,0.4485,0.8943,1.000
1.279768923,-0.0090,0.4474,0.8909,0.997
1.280681538,-0.0129,0.4457,0.8836,0.990
1.283708615,-0.0160,0.4425,0.8778,0.983
1.285776,-0.0153,0.4404,0.8736,0.978
1.288183384,-0.0109,0.4389,0.8677,0.972
1.297714846,-0.0051,0.4387,0.8650,0.970
1.298772,0.0017,0.4355,0.8601,0.964
1.299860692,0.0105,0.4338,0.8564,0.960
1.300252615,0.0168,0.4311,0.8555,0.958
1.300549231,0.0232,0.4277,0.8531,0.955
1.303680384,0.0310,0.4267,0.8550,0.956
1.305733923,0.0393,0.4271,0.8613,0.962
1.308314154,0.0464,0.4308,0.8664,0.969
1.311137538,0.0496,0.4343,0.8723,0.976
1.313335461,0.0520,0.4326,0.8748,0.977
1.315837308,0.0520,0.4313,0.8769,0.979
1.318226769,0.0508,0.4271,0.8785,0.978
1.320948615,0.0484,0.4226,0.8760,0.974
1.323308384,0.0464,0.4231,0.8780,0.976
1.325837615,0.0454,0.4243,0.8816,0.979
1.328254846,0.0456,0.4262,0.8860,0.984
1.330761846,0.0461,0.4282,0.8899,0.989
1.333757846,0.0454,0.4299,0.8921,0.991
1.336052384,0.0449,0.4324,0.8918,0.992
1.338317231,0.0437,0.4333,0.8902,0.991
1.341782154,0.0442,0.4338,0.8874,0.989
1.343703077,0.0435,0.4340,0.8853,0.987
1.346177538,0.0405,0.4380,0.8811,0.985
1.348428,0.0396,0.4411,0.8767,0.982
1.350943769,0.0368,0.4436,0.8726,0.980
1.353829308,0.0293,0.4423,0.8682,0.975
1.355887077,0.0242,0.4425,0.8645,0.971
1.358643154,0.0214,0.4433,0.8599,0.968
1.361037846,0.0205,0.4448,0.8548,0.964
1.363554538,0.0179,0.4482,0.8528,0.964
