time,gFx,gFy,gFz,TgF
0.327176308,0.0307,0.9815,0.0288,0.982
0.329781923,0.0310,0.9810,0.0293,0.982
0.332164308,0.0312,0.9820,0.0270,0.983
0.334704692,0.0298,0.9825,0.0268,0.983
0.348599692,0.0298,0.9825,0.0270,0.983
0.349717846,0.0281,0.9833,0.0260,0.984
0.350544692,0.0284,0.9820,0.0244,0.983
0.351233538,0.0281,0.9844,0.0265,0.985
0.352043692,0.0276,0.9833,0.0244,0.984
0.352709538,0.0271,0.9828,0.0251,0.983
0.353422769,0.0268,0.9835,0.0256,0.984
0.356465846,0.0256,0.9842,0.0270,0.985
0.357535769,0.0259,0.9822,0.0263,0.983
0.359827154,0.0286,0.9810,0.0251,0.982
0.362379077,0.0279,0.9808,0.0263,0.982
0.364818154,0.0274,0.9825,0.0265,0.983
0.367336692,0.0281,0.9815,0.0281,0.982
0.369828,0.0279,0.9820,0.0278,0.983
0.372650154,0.0268,0.9830,0.0270,0.984
0.374770154,0.0271,0.9817,0.0276,0.982
0.377118461,0.0261,0.9822,0.0281,0.983
0.379914231,0.0291,0.9820,0.0297,0.983
0.382304308,0.0312,0.9820,0.0281,0.983
0.384600077,0.0298,0.9808,0.0312,0.982
0.389056692,0.0298,0.9812,0.0312,0.982
0.390439077,0.0295,0.9810,0.0302,0.982
0.392424615,0.0286,0.9820,0.0297,0.983
0.394953231,0.0295,0.9815,0.0288,0.982
0.397416692,0.0305,0.9803,0.0302,0.981
0.399863154,0.0298,0.9822,0.0297,0.983
0.402541308,0.0284,0.9830,0.0288,0.984
0.405557615,0.0295,0.9798,0.0297,0.981
0.407508923,0.0291,0.9815,0.0288,0.982
0.409891461,0.0288,0.9820,0.0285,0.983
0.412391769,0.0286,0.9822,0.0276,0.983
0.414794154,0.0310,0.9825,0.0272,0.983
0.417390461,0.0286,0.9835,0.0258,0.984
0.419828384,0.0286,0.9808,0.0272,0.982
0.422610231,0.0288,0.9815,0.0270,0.982
0.425045846,0.0263,0.9833,0.0270,0.984
0.427436692,0.0274,0.9866,0.0256,0.987
0.429895384,0.0276,0.9854,0.0246,0.986
0.432544692,0.0288,0.9835,0.0251,0.984
0.435263154,0.0288,0.9825,0.0234,0.983
0.445997308,0.0295,0.9825,0.0239,0.983
0.447566154,0.0298,0.9828,0.0276,0.984
0.447909308,0.0310,0.9822,0.0265,0.983
0.448199692,0.0303,0.9820,0.0265,0.983
0.448465846,0.0312,0.9812,0.0285,0.982
0.450216077,0.0293,0.9825,0.0281,0.983
0.452660308,0.0288,0.9828,0.0272,0.984
0.455130769,0.0288,0.9817,0.0288,0.983
0.457561,0.0288,0.9810,0.0285,0.982
0.46,0.0310,0.9817,0.0293,0.983
0.462743077,0.0319,0.9798,0.0293,0.981
0.464958461,0.0310,0.9817,0.0305,0.983
0.467619692,0.0312,0.9830,0.0297,0.984
0.469933308,0.0305,0.9825,0.0314,0.983
0.472497615,0.0303,0.9788,0.0309,0.980
0.475432077,0.0293,0.9815,0.0295,0.982
0.478163769,0.0298,0.9805,0.0297,0.981
0.480048692,0.0305,0.9808,0.0290,0.982
0.482638538,0.0298,0.9812,0.0290,0.982
0.485077308,0.0293,0.9815,0.0297,0.982
0.487768077,0.0293,0.9812,0.0288,0.982
0.490388308,0.0284,0.9825,0.0281,0.983
0.492736308,0.0293,0.9830,0.0278,0.984
0.495465231,0.0276,0.9828,0.0256,0.983
0.497584923,0.0268,0.9854,0.0258,0.986
0.500130846,0.0271,0.9844,0.0253,0.985
0.502746154,0.0288,0.9835,0.0258,0.984
0.505175384,0.0284,0.9830,0.0256,0.984
0.507703077,0.0266,0.9840,0.0288,0.985
0.510911077,0.0276,0.9822,0.0283,0.983
0.512944384,0.0279,0.9825,0.0300,0.983
0.515264,0.0263,0.9822,0.0295,0.983
0.517678231,0.0284,0.9837,0.0272,0.984
0.530275461,0.0286,0.9837,0.0265,0.984
0.530929,0.0295,0.9840,0.0272,0.985
0.531321231,0.0288,0.9820,0.0281,0.983
0.531671692,0.0291,0.9805,0.0285,0.981
0.531909308,0.0298,0.9800,0.0288,0.981
0.532928384,0.0305,0.9820,0.0295,0.983
0.535795154,0.0298,0.9825,0.0290,0.983
0.538543461,0.0291,0.9825,0.0300,0.983
0.540682461,0.0298,0.9835,0.0300,0.984
0.542986231,0.0295,0.9828,0.0295,0.984
0.545390154,0.0286,0.9825,0.0293,0.983
0.548246231,0.0295,0.9820,0.0290,0.983
0.550567154,0.0288,0.9810,0.0305,0.982
0.553086231,0.0307,0.9825,0.0288,0.983
0.556288384,0.0298,0.9805,0.0297,0.981
0.558221615,0.0291,0.9817,0.0290,0.983
0.56062,0.0300,0.9825,0.0276,0.983
0.563124923,0.0279,0.9835,0.0285,0.984
0.565456077,0.0284,0.9840,0.0268,0.985
0.568094846,0.0281,0.9808,0.0272,0.982
0.571412384,0.0279,0.9825,0.0265,0.983
0.573216308,0.0271,0.9828,0.0258,0.983
0.575695384,0.0288,0.9837,0.0260,0.984
0.578235154,0.0279,0.9840,0.0241,0.985
0.580695077,0.0276,0.9815,0.0263,0.982
0.583303154,0.0281,0.9812,0.0268,0.982
0.585571692,0.0279,0.9825,0.0272,0.983
0.588839769,0.0276,0.9828,0.0256,0.983
0.590919461,0.0291,0.9847,0.0270,0.985
0.593243692,0.0303,0.9854,0.0265,0.986
0.595758846,0.0303,0.9837,0.0265,0.985
0.598248923,0.0288,0.9803,0.0290,0.981
0.600969538,0.0315,0.9798,0.0268,0.981
0.603299692,0.0303,0.9805,0.0281,0.981
0.606230154,0.0298,0.9825,0.0285,0.983
0.608413,0.0307,0.9796,0.0265,0.980
0.610884615,0.0300,0.9812,0.0272,0.982
0.613382538,0.0307,0.9810,0.0288,0.982
0.615665538,0.0303,0.9825,0.0290,0.983
0.618181,0.0303,0.9817,0.0272,0.983
0.622012077,0.0315,0.9833,0.0295,0.984
0.623502461,0.0300,0.9817,0.0281,0.983
0.625959461,0.0295,0.9812,0.0302,0.982
0.628381846,0.0307,0.9810,0.0278,0.982
0.630869538,0.0315,0.9828,0.0268,0.984
0.633659154,0.0305,0.9812,0.0281,0.982
0.635903461,0.0281,0.9808,0.0283,0.982
0.643116923,0.0268,0.9822,0.0278,0.983
0.644183077,0.0276,0.9828,0.0272,0.984
0.645017846,0.0276,0.9828,0.0268,0.984
0.646180692,0.0286,0.9828,0.0272,0.984
0.648979077,0.0274,0.9828,0.0278,0.984
0.651236384,0.0286,0.9820,0.0283,0.983
0.655218154,0.0291,0.9840,0.0278,0.985
0.656879692,0.0293,0.9842,0.0293,0.985
0.658708,0.0286,0.9830,0.0268,0.984
0.661105538,0.0300,0.9822,0.0278,0.983
0.663730769,0.0291,0.9833,0.0270,0.984
0.666272384,0.0286,0.9817,0.0272,0.983
0.668592308,0.0274,0.9820,0.0268,0.983
0.671950231,0.0284,0.9830,0.0283,0.984
0.673707692,0.0281,0.9825,0.0276,0.983
0.676306846,0.0298,0.9822,0.0272,0.983
0.678737,0.0300,0.9812,0.0276,0.982
0.681236,0.0281,0.9815,0.0276,0.982
0.683864923,0.0279,0.9833,0.0285,0.984
0.686387692,0.0291,0.9825,0.0288,0.983
0.689824,0.0291,0.9820,0.0293,0.983
0.692423077,0.0286,0.9805,0.0288,0.981
0.693816,0.0288,0.9817,0.0288,0.983
0.696262538,0.0305,0.9837,0.0305,0.985
0.698620384,0.0284,0.9833,0.0297,0.984
0.701188615,0.0300,0.9820,0.0297,0.983
0.704579077,0.0286,0.9815,0.0283,0.982
0.706081538,0.0300,0.9825,0.0288,0.983
0.708754231,0.0286,0.9828,0.0288,0.984
0.711263769,0.0295,0.9815,0.0278,0.982
0.713999077,0.0291,0.9817,0.0272,0.983
0.716157308,0.0261,0.9803,0.0272,0.981
0.718720692,0.0276,0.9828,0.0263,0.983
0.721885538,0.0288,0.9835,0.0265,0.984
0.723988308,0.0261,0.9837,0.0276,0.984
0.726422846,0.0266,0.9810,0.0285,0.982
0.729234538,0.0284,0.9820,0.0283,0.983
0.731402461,0.0284,0.9833,0.0268,0.984
0.733660308,0.0276,0.9822,0.0248,0.983
0.736325,0.0300,0.9842,0.0272,0.985
0.741955154,0.0288,0.9830,0.0268,0.984
0.742626846,0.0284,0.9817,0.0283,0.983
0.744073538,0.0291,0.9825,0.0295,0.983
0.746782538,0.0293,0.9810,0.0276,0.982
0.748857308,0.0291,0.9825,0.0297,0.983
0.751868308,0.0295,0.9815,0.0263,0.982
0.756632384,0.0300,0.9810,0.0272,0.982
0.757910538,0.0291,0.9817,0.0283,0.983
0.759072077,0.0293,0.9812,0.0290,0.982
0.761517846,0.0293,0.9830,0.0295,0.984
0.763949231,0.0295,0.9835,0.0283,0.984
0.766545846,0.0312,0.9825,0.0283,0.983
0.769078461,0.0303,0.9817,0.0285,0.983
0.773319077,0.0310,0.9822,0.0276,0.983
0.774808923,0.0305,0.9812,0.0276,0.982
0.776615077,0.0300,0.9805,0.0268,0.981
0.779039461,0.0298,0.9820,0.0272,0.983
0.781457231,0.0300,0.9833,0.0302,0.984
0.784033308,0.0293,0.9825,0.0281,0.983
0.786670461,0.0317,0.9817,0.0293,0.983
0.789382769,0.0300,0.9833,0.0295,0.984
0.791743692,0.0295,0.9840,0.0281,0.985
0.794182538,0.0303,0.9828,0.0288,0.984
0.796725231,0.0303,0.9817,0.0272,0.983
0.799215384,0.0284,0.9833,0.0263,0.984
0.801682461,0.0291,0.9837,0.0276,0.984
0.805488615,0.0284,0.9840,0.0248,0.985
0.806888,0.0281,0.9830,0.0268,0.984
0.809457231,0.0291,0.9825,0.0268,0.983
0.811904615,0.0286,0.9825,0.0263,0.983
0.814495769,0.0279,0.9830,0.0265,0.984
0.817115384,0.0305,0.9833,0.0278,0.984
0.819348077,0.0291,0.9835,0.0276,0.984
0.822212,0.0263,0.9847,0.0270,0.985
0.824540308,0.0281,0.9828,0.0270,0.984
0.826980615,0.0295,0.9828,0.0272,0.984
0.829377615,0.0293,0.9812,0.0278,0.982
0.831814769,0.0303,0.9815,0.0285,0.982
0.834407077,0.0298,0.9820,0.0293,0.983
0.841810231,0.0298,0.9812,0.0276,0.982
0.843145,0.0300,0.9822,0.0288,0.983
0.843930538,0.0298,0.9833,0.0297,0.984
0.844654231,0.0271,0.9828,0.0300,0.984
0.847160923,0.0274,0.9808,0.0295,0.982
0.849628077,0.0295,0.9805,0.0288,0.981
0.852063769,0.0300,0.9805,0.0293,0.981
0.855313308,0.0298,0.9817,0.0283,0.983
0.857127077,0.0288,0.9825,0.0278,0.983
0.859717231,0.0281,0.9810,0.0293,0.982
0.861987154,0.0300,0.9830,0.0293,0.984
0.864684308,0.0295,0.9840,0.0290,0.985
0.866991384,0.0281,0.9833,0.0283,0.984
0.869629231,0.0298,0.9830,0.0288,0.984
0.872617231,0.0300,0.9803,0.0285,0.981
0.875004077,0.0293,0.9828,0.0272,0.984
0.877432,0.0284,0.9840,0.0270,0.985
0.879956308,0.0286,0.9800,0.0251,0.981
0.881996615,0.0291,0.9833,0.0258,0.984
0.884431769,0.0279,0.9830,0.0272,0.984
0.888601308,0.0279,0.9840,0.0272,0.985
0.889871154,0.0284,0.9840,0.0283,0.985
0.892388923,0.0293,0.9820,0.0276,0.983
0.894777615,0.0286,0.9815,0.0263,0.982
0.897281308,0.0284,0.9815,0.0268,0.982
0.899696615,0.0286,0.9822,0.0283,0.983
0.902302231,0.0305,0.9810,0.0288,0.982
0.905213538,0.0279,0.9817,0.0278,0.983
0.907400692,0.0291,0.9830,0.0290,0.984
0.909722231,0.0279,0.9830,0.0281,0.984
0.912243384,0.0281,0.9825,0.0285,0.983
0.914752692,0.0293,0.9830,0.0276,0.984
0.917571077,0.0307,0.9825,0.0285,0.983
0.919873231,0.0286,0.9828,0.0288,0.984
0.923222538,0.0298,0.9825,0.0285,0.983
0.924884384,0.0293,0.9828,0.0281,0.984
0.927512384,0.0307,0.9803,0.0283,0.981
0.929815461,0.0293,0.9825,0.0285,0.983
0.932390769,0.0310,0.9822,0.0268,0.983
0.934853308,0.0305,0.9825,0.0265,0.983
0.944960384,0.0291,0.9835,0.0256,0.984
0.946550769,0.0295,0.9822,0.0276,0.983
0.946916,0.0307,0.9825,0.0276,0.983
0.947230538,0.0310,0.9830,0.0278,0.984
0.947516615,0.0298,0.9830,0.0263,0.984
0.949940077,0.0291,0.9805,0.0268,0.981
0.952508384,0.0286,0.9805,0.0263,0.981
0.955637,0.0286,0.9815,0.0270,0.982
0.957572692,0.0312,0.9815,0.0285,0.982
0.960001308,0.0317,0.9812,0.0278,0.982
0.962495461,0.0291,0.9825,0.0263,0.983
0.965128692,0.0288,0.9849,0.0278,0.986
0.967531461,0.0298,0.9835,0.0276,0.984
0.971958461,0.0288,0.9842,0.0281,0.985
0.973177538,0.0300,0.9817,0.0276,0.983
0.975101308,0.0303,0.9817,0.0278,0.983
0.977529,0.0288,0.9817,0.0288,0.983
0.980061923,0.0286,0.9817,0.0288,0.983
0.982811461,0.0295,0.9828,0.0281,0.984
0.985190231,0.0300,0.9837,0.0288,0.985
0.988216615,0.0298,0.9810,0.0281,0.982
0.990301308,0.0288,0.9822,0.0276,0.983
0.992610846,0.0281,0.9812,0.0268,0.982
0.995076692,0.0300,0.9808,0.0278,0.982
0.997655154,0.0293,0.9812,0.0272,0.982
1.000246154,0.0284,0.9820,0.0297,0.983
1.002517538,0.0291,0.9822,0.0283,0.983
1.005281231,0.0284,0.9822,0.0281,0.983
1.00794,0.0291,0.9820,0.0272,0.983
1.010343154,0.0288,0.9820,0.0281,0.983
1.012832,0.0295,0.9817,0.0285,0.983
1.015193615,0.0293,0.9810,0.0283,0.982
1.017705231,0.0298,0.9828,0.0290,0.984
1.025246769,0.0284,0.9828,0.0283,0.984
1.026546154,0.0276,0.9825,0.0276,0.983
1.027358231,0.0288,0.9830,0.0285,0.984
1.028113923,0.0281,0.9817,0.0265,0.982
1.030357615,0.0293,0.9828,0.0260,0.984
1.032750769,0.0288,0.9835,0.0272,0.984
1.035589308,0.0295,0.9830,0.0276,0.984
1.038398154,0.0288,0.9817,0.0281,0.983
1.040544384,0.0276,0.9812,0.0278,0.982
1.042817,0.0268,0.9820,0.0270,0.983
1.045303769,0.0295,0.9825,0.0285,0.983
1.048319077,0.0281,0.9830,0.0297,0.984
1.050276692,0.0300,0.9825,0.0293,0.983
1.052791385,0.0298,0.9830,0.0290,0.984
1.055690846,0.0295,0.9808,0.0300,0.982
1.058011154,0.0291,0.9817,0.0288,0.983
1.060369231,0.0288,0.9822,0.0276,0.983
1.063054538,0.0286,0.9828,0.0285,0.984
1.065406231,0.0288,0.9820,0.0276,0.983
1.068186154,0.0295,0.9803,0.0293,0.981
1.071905615,0.0291,0.9835,0.0278,0.984
1.073158461,0.0291,0.9825,0.0276,0.983
1.075564,0.0303,0.9817,0.0278,0.983
1.078135692,0.0305,0.9822,0.0276,0.983
1.080529923,0.0286,0.9830,0.0268,0.984
1.083109538,0.0279,0.9828,0.0278,0.984
1.085388308,0.0293,0.9828,0.0272,0.984
1.088813,0.0291,0.9820,0.0276,0.983
1.090873231,0.0295,0.9808,0.0263,0.982
1.093196308,0.0298,0.9808,0.0260,0.982
1.095703077,0.0305,0.9822,0.0270,0.983
1.098178769,0.0293,0.9825,0.0288,0.983
1.100887077,0.0300,0.9825,0.0290,0.983
1.103195077,0.0279,0.9840,0.0278,0.985
1.105905308,0.0295,0.9840,0.0268,0.985
1.108269923,0.0291,0.9847,0.0270,0.985
1.110723154,0.0284,0.9840,0.0260,0.985
1.113079385,0.0295,0.9825,0.0281,0.983
1.115502231,0.0305,0.9828,0.0290,0.984
1.118138461,0.0315,0.9828,0.0281,0.984
1.121986461,0.0310,0.9837,0.0281,0.985
1.123937231,0.0312,0.9822,0.0290,0.983
1.125883692,0.0305,0.9837,0.0285,0.985
1.128390538,0.0281,0.9825,0.0297,0.983
1.130754538,0.0279,0.9810,0.0281,0.982
1.133214154,0.0261,0.9825,0.0265,0.983
1.135878538,0.0284,0.9812,0.0260,0.982
1.142539769,0.0281,0.9830,0.0278,0.984
1.143337538,0.0291,0.9820,0.0281,0.983
1.143737,0.0303,0.9820,0.0272,0.983
1.145609923,0.0307,0.9803,0.0276,0.981
1.148314154,0.0293,0.9810,0.0260,0.982
1.150981615,0.0284,0.9812,0.0285,0.982
1.153323692,0.0295,0.9820,0.0276,0.983
1.156101846,0.0295,0.9815,0.0281,0.982
1.158626231,0.0303,0.9822,0.0288,0.983
1.160982154,0.0291,0.9820,0.0295,0.983
1.163478769,0.0298,0.9830,0.0272,0.984
1.165997615,0.0298,0.9820,0.0270,0.983
1.168555692,0.0286,0.9812,0.0256,0.982
1.171938154,0.0286,0.9825,0.0268,0.983
1.173524,0.0295,0.9817,0.0270,0.983
1.176007692,0.0291,0.9812,0.0283,0.982
1.178495077,0.0288,0.9822,0.0272,0.983
1.180952923,0.0300,0.9812,0.0285,0.982
1.183895461,0.0298,0.9825,0.0276,0.983
1.185892,0.0284,0.9830,0.0272,0.984
1.188632308,0.0288,0.9837,0.0263,0.984
1.191398538,0.0286,0.9817,0.0260,0.982
1.193585538,0.0293,0.9828,0.0270,0.984
1.196201538,0.0281,0.9822,0.0270,0.983
1.198739461,0.0291,0.9837,0.0263,0.984
1.201048923,0.0293,0.9822,0.0278,0.983
1.205334769,0.0298,0.9835,0.0265,0.984
1.206666769,0.0286,0.9837,0.0268,0.984
1.208801,0.0298,0.9833,0.0281,0.984
1.211388077,0.0288,0.9837,0.0270,0.984
1.213614461,0.0298,0.9830,0.0268,0.984
1.216458846,0.0295,0.9837,0.0283,0.985
1.218645,0.0291,0.9812,0.0288,0.982
1.22162,0.0274,0.9810,0.0293,0.982
1.223610769,0.0268,0.9825,0.0272,0.983
1.226328615,0.0271,0.9805,0.0270,0.981
1.228652615,0.0295,0.9815,0.0278,0.982
1.231127461,0.0279,0.9833,0.0278,0.984
1.233588077,0.0305,0.9817,0.0281,0.983
1.236159154,0.0305,0.9817,0.0278,0.983
1.242099769,0.0307,0.9820,0.0272,0.983
1.242737846,0.0310,0.9820,0.0270,0.983
1.243792923,0.0312,0.9822,0.0285,0.983
1.246516692,0.0300,0.9817,0.0268,0.983
1.249280385,0.0291,0.9812,0.0272,0.982
1.251157923,0.0303,0.9837,0.0270,0.985
1.255450538,0.0312,0.9842,0.0263,0.985
1.256671385,0.0284,0.9835,0.0265,0.984
1.258961231,0.0286,0.9820,0.0256,0.983
1.261400692,0.0284,0.9817,0.0270,0.983
1.263909231,0.0286,0.9815,0.0265,0.982
1.266288692,0.0303,0.9830,0.0281,0.984
1.268805538,0.0300,0.9828,0.0276,0.984
1.271833231,0.0317,0.9822,0.0278,0.983
1.274096308,0.0298,0.9822,0.0268,0.983
1.276544615,0.0298,0.9828,0.0263,0.984
1.2789,0.0305,0.9825,0.0272,0.983
1.281221923,0.0295,0.9822,0.0268,0.983
1.284363692,0.0312,0.9820,0.0253,0.983
1.286638231,0.0293,0.9817,0.0260,0.983
1.289394231,0.0300,0.9833,0.0256,0.984
1.291683154,0.0303,0.9810,0.0268,0.982
1.294200615,0.0293,0.9820,0.0263,0.983
1.296472923,0.0291,0.9820,0.0288,0.983
1.299061308,0.0286,0.9812,0.0285,0.982
1.301660615,0.0274,0.9837,0.0283,0.984
1.305134154,0.0295,0.9820,0.0260,0.983
1.306613615,0.0295,0.9825,0.0256,0.983
1.309146231,0.0293,0.9835,0.0265,0.984
1.311602538,0.0300,0.9833,0.0276,0.984
1.314092615,0.0307,0.9817,0.0281,0.983
1.316502231,0.0286,0.9820,0.0265,0.983
1.319035769,0.0279,0.9830,0.0256,0.984
1.321665615,0.0276,0.9820,0.0258,0.983
1.324117,0.0281,0.9825,0.0288,0.983
1.326521846,0.0281,0.9842,0.0288,0.985
1.329316615,0.0266,0.9840,0.0283,0.985
1.331533231,0.0276,0.9837,0.0281,0.984
1.333996692,0.0284,0.9840,0.0281,0.985
1.346324308,0.0266,0.9815,0.0288,0.982
1.346970154,0.0298,0.9828,0.0285,0.984
1.347328385,0.0300,0.9812,0.0272,0.982
1.347648615,0.0293,0.9815,0.0281,0.982
1.347989,0.0291,0.9800,0.0265,0.981
1.349237538,0.0288,0.9815,0.0272,0.982
1.351632077,0.0288,0.9842,0.0260,0.985
1.354391077,0.0276,0.9828,0.0256,0.983
1.356953,0.0279,0.9822,0.0268,0.983
1.359381231,0.0274,0.9820,0.0285,0.983
1.361773538,0.0288,0.9833,0.0268,0.984
1.364408077,0.0293,0.9825,0.0285,0.983
1.366797846,0.0293,0.9808,0.0281,0.982
1.369258769,0.0288,0.9835,0.0278,0.984
1.372033308,0.0295,0.9808,0.0270,0.982
1.374510769,0.0291,0.9842,0.0281,0.985
1.376929846,0.0291,0.9825,0.0288,0.983
1.379541615,0.0288,0.9830,0.0276,0.984
1.381879154,0.0298,0.9835,0.0295,0.984
1.384800077,0.0295,0.9810,0.0278,0.982
1.388376077,0.0291,0.9810,0.0276,0.982
1.389561308,0.0286,0.9820,0.0278,0.983
1.39204,0.0276,0.9828,0.0293,0.984
1.394535692,0.0284,0.9820,0.0270,0.983
1.396920615,0.0305,0.9820,0.0268,0.983
