2.330061197280884,-0.023,0.98,0.107,0.9860922877702675
2.33085036277771,-0.025,0.974,0.11,0.980510581278958
2.3444197177886963,-0.027,0.974,0.111,0.9806762972561334
2.3444197177886963,-0.026,0.978,0.108,0.9842885755712092
2.3602757453918457,-0.023,0.985,0.102,0.9905341993086356
2.372826099395752,-0.02,0.991,0.098,0.9960346379519138
2.3779735565185547,-0.02,0.993,0.097,0.9979268510266671
2.3779735565185547,-0.02,0.99,0.099,0.9951386838024135
2.394627571105957,-0.022,0.984,0.103,0.9896206343847122
2.41831374168396,-0.024,0.978,0.108,0.9842377761496457
2.41831374168396,-0.026,0.974,0.111,0.9806492747154816
2.43505859375,-0.027,0.973,0.111,0.9796831120316405
2.43505859375,-0.025,0.977,0.108,0.9832690374460085
2.4572834968566895,-0.023,0.982,0.103,0.9876547979937119
2.4572834968566895,-0.021,0.988,0.098,0.993070490952178
2.473231315612793,-0.02,0.992,0.096,0.9968349913601549
2.473231315612793,-0.02,0.994,0.094,0.9986350684809742
2.5037505626678467,-0.022,0.994,0.094,0.9986771250008684
2.5037505626678467,-0.025,0.992,0.095,0.9968520451902579
2.5037505626678467,-0.026,0.99,0.097,0.9950803987618286
2.5350759029388428,-0.027,0.987,0.099,0.992320008868107
2.5548055171966553,-0.025,0.981,0.105,0.9869199562274542
2.5824685096740723,-0.025,0.98,0.105,0.985925960709018
2.5824685096740723,-0.024,0.983,0.104,0.9887775280617981
2.5824685096740723,-0.02,0.985,0.102,0.9904690807895015
2.59822678565979,-0.02,0.986,0.101,0.991361185441512
2.59822678565979,-0.024,0.986,0.102,0.9915523183372625
2.614760398864746,-0.027,0.985,0.103,0.9907386133587406
2.614760398864746,-0.027,0.984,0.104,0.9898489783800355
2.630084991455078,-0.027,0.982,0.104,0.9878608201563619
2.6457326412200928,-0.028,0.982,0.105,0.9879944331826976
2.655888319015503,-0.026,0.984,0.104,0.9898222062572651
2.655888319015503,-0.021,0.986,0.102,0.9914842409236769
2.6778037548065186,-0.018,0.987,0.102,0.9924197700570057
2.6778037548065186,-0.017,0.985,0.104,0.9906210173421519
2.6778037548065186,-0.019,0.98,0.107,0.9860070993659223
2.693704843521118,-0.021,0.974,0.111,0.9805294488183413
2.693704843521118,-0.023,0.965,0.116,0.9722191111061333
