time,gFx,gFy,gFz,TgF
0.395527154,-0.0067,0.9779,-0.0598,0.980
0.398667769,-0.0087,0.9779,-0.0584,0.980
0.400302769,-0.0080,0.9788,-0.0586,0.981
0.402844308,-0.0080,0.9798,-0.0584,0.982
0.410475769,-0.0075,0.9786,-0.0591,0.980
0.411189539,-0.0080,0.9798,-0.0591,0.982
0.411580923,-0.0087,0.9803,-0.0606,0.982
0.413419769,-0.0092,0.9763,-0.0596,0.978
0.415714539,-0.0083,0.9781,-0.0579,0.980
0.418083462,-0.0080,0.9784,-0.0613,0.980
0.421983154,-0.0075,0.9768,-0.0608,0.979
0.424409,-0.0092,0.9779,-0.0589,0.980
0.426022154,-0.0095,0.9796,-0.0584,0.981
0.428003462,-0.0095,0.9796,-0.0577,0.981
0.430449846,-0.0085,0.9786,-0.0606,0.980
0.433134846,-0.0083,0.9791,-0.0586,0.981
0.435248385,-0.0083,0.9788,-0.0582,0.981
0.438329308,-0.0092,0.9803,-0.0608,0.982
0.440776692,-0.0080,0.9788,-0.0598,0.981
0.443316308,-0.0095,0.9791,-0.0574,0.981
0.445728692,-0.0090,0.9788,-0.0571,0.980
0.448552692,-0.0095,0.9793,-0.0589,0.981
0.450728,-0.0092,0.9800,-0.0603,0.982
0.453208,-0.0072,0.9779,-0.0594,0.980
0.457260923,-0.0080,0.9788,-0.0591,0.981
0.458190231,-0.0070,0.9781,-0.0596,0.980
0.460747692,-0.0078,0.9805,-0.0601,0.982
0.463085231,-0.0087,0.9786,-0.0591,0.980
0.466040077,-0.0107,0.9796,-0.0591,0.981
0.468252308,-0.0080,0.9803,-0.0603,0.982
0.470626154,-0.0067,0.9808,-0.0617,0.983
0.475701846,-0.0083,0.9800,-0.0603,0.982
0.477161,-0.0095,0.9805,-0.0596,0.982
0.478226462,-0.0083,0.9786,-0.0608,0.980
0.480748616,-0.0062,0.9786,-0.0598,0.980
0.483335385,-0.0065,0.9788,-0.0598,0.981
0.485792616,-0.0080,0.9791,-0.0598,0.981
0.488568,-0.0075,0.9786,-0.0586,0.980
0.491208692,-0.0083,0.9793,-0.0586,0.981
0.493501308,-0.0070,0.9791,-0.0586,0.981
0.495848077,-0.0078,0.9808,-0.0577,0.983
0.498359769,-0.0072,0.9815,-0.0591,0.983
0.500708385,-0.0090,0.9798,-0.0582,0.982
0.503248693,-0.0092,0.9784,-0.0569,0.980
0.515602154,-0.0083,0.9798,-0.0577,0.982
0.516228077,-0.0085,0.9800,-0.0569,0.982
0.516544693,-0.0078,0.9786,-0.0579,0.980
0.516837539,-0.0065,0.9773,-0.0586,0.979
0.517135077,-0.0070,0.9793,-0.0601,0.981
0.518239769,-0.0078,0.9791,-0.0584,0.981
0.520964693,-0.0087,0.9805,-0.0591,0.982
0.523465231,-0.0067,0.9815,-0.0582,0.983
0.526045846,-0.0070,0.9788,-0.0596,0.981
0.528520308,-0.0075,0.9798,-0.0606,0.982
0.530929231,-0.0067,0.9779,-0.0594,0.980
0.533583154,-0.0085,0.9786,-0.0594,0.980
0.535954539,-0.0083,0.9803,-0.0596,0.982
0.540559154,-0.0075,0.9810,-0.0601,0.983
0.541906154,-0.0072,0.9808,-0.0601,0.983
0.543668616,-0.0060,0.9798,-0.0603,0.982
0.546092616,-0.0060,0.9786,-0.0606,0.980
0.548696308,-0.0065,0.9800,-0.0603,0.982
0.551222846,-0.0060,0.9779,-0.0598,0.980
0.553649308,-0.0065,0.9800,-0.0586,0.982
0.557346231,-0.0062,0.9781,-0.0589,0.980
0.558728,-0.0062,0.9803,-0.0589,0.982
0.561359385,-0.0078,0.9800,-0.0591,0.982
0.563808923,-0.0080,0.9784,-0.0601,0.980
0.566124923,-0.0070,0.9796,-0.0606,0.981
0.568599462,-0.0072,0.9788,-0.0589,0.981
0.571117539,-0.0080,0.9791,-0.0594,0.981
0.573636077,-0.0080,0.9791,-0.0601,0.981
0.576317846,-0.0078,0.9779,-0.0598,0.980
0.578750846,-0.0090,0.9773,-0.0589,0.979
0.581636,-0.0085,0.9779,-0.0603,0.980
0.583823385,-0.0095,0.9771,-0.0598,0.979
0.586201308,-0.0092,0.9776,-0.0579,0.979
0.590781,-0.0070,0.9788,-0.0598,0.981
0.592182154,-0.0083,0.9784,-0.0594,0.980
0.594401923,-0.0083,0.9800,-0.0596,0.982
0.596368923,-0.0092,0.9793,-0.0591,0.981
0.599011077,-0.0083,0.9791,-0.0571,0.981
0.601132077,-0.0083,0.9796,-0.0589,0.981
0.603878539,-0.0092,0.9784,-0.0571,0.980
0.615054846,-0.0080,0.9779,-0.0582,0.980
0.615768923,-0.0080,0.9786,-0.0586,0.980
0.616152693,-0.0075,0.9786,-0.0589,0.980
0.616453616,-0.0095,0.9796,-0.0596,0.981
0.616762846,-0.0075,0.9793,-0.0564,0.981
0.619376385,-0.0087,0.9788,-0.0589,0.981
0.621472077,-0.0090,0.9776,-0.0596,0.979
0.624807462,-0.0080,0.9803,-0.0594,0.982
0.626422462,-0.0087,0.9796,-0.0596,0.981
0.628782539,-0.0087,0.9805,-0.0591,0.982
0.631433846,-0.0080,0.9788,-0.0591,0.981
0.633997308,-0.0085,0.9773,-0.0610,0.979
0.636358769,-0.0090,0.9796,-0.0601,0.981
0.640095077,-0.0078,0.9798,-0.0606,0.982
0.641511693,-0.0067,0.9784,-0.0589,0.980
0.644070231,-0.0085,0.9800,-0.0579,0.982
0.646324308,-0.0090,0.9805,-0.0589,0.982
0.648889539,-0.0099,0.9793,-0.0589,0.981
0.651583769,-0.0087,0.9791,-0.0596,0.981
0.653944077,-0.0102,0.9793,-0.0571,0.981
0.657628,-0.0095,0.9793,-0.0571,0.981
0.659299462,-0.0072,0.9786,-0.0589,0.980
0.661706539,-0.0080,0.9800,-0.0561,0.982
0.664188308,-0.0092,0.9788,-0.0594,0.981
0.666576616,-0.0083,0.9786,-0.0577,0.980
0.669110769,-0.0083,0.9781,-0.0606,0.980
0.671420616,-0.0080,0.9800,-0.0601,0.982
0.674096385,-0.0087,0.9796,-0.0586,0.981
0.676741923,-0.0075,0.9791,-0.0596,0.981
0.679113616,-0.0080,0.9808,-0.0582,0.983
0.681674154,-0.0065,0.9793,-0.0603,0.981
0.684382462,-0.0055,0.9786,-0.0608,0.980
0.686667462,-0.0067,0.9786,-0.0603,0.980
0.699268,-0.0070,0.9784,-0.0606,0.980
0.699864693,-0.0062,0.9788,-0.0596,0.981
0.700197846,-0.0067,0.9788,-0.0574,0.980
0.700462846,-0.0072,0.9784,-0.0596,0.980
0.702080693,-0.0072,0.9781,-0.0601,0.980
0.70236,-0.0072,0.9786,-0.0589,0.980
0.704497616,-0.0078,0.9798,-0.0606,0.982
0.706831769,-0.0067,0.9771,-0.0591,0.979
0.709328308,-0.0078,0.9793,-0.0594,0.981
0.711870231,-0.0075,0.9805,-0.0596,0.982
0.714313923,-0.0062,0.9796,-0.0579,0.981
0.717196385,-0.0072,0.9803,-0.0591,0.982
0.719094769,-0.0070,0.9812,-0.0589,0.983
0.721893539,-0.0083,0.9798,-0.0610,0.982
0.724501231,-0.0062,0.9786,-0.0610,0.980
0.726836616,-0.0060,0.9803,-0.0617,0.982
0.729268693,-0.0083,0.9796,-0.0589,0.981
0.73186,-0.0065,0.9781,-0.0591,0.980
0.734185923,-0.0065,0.9791,-0.0594,0.981
0.737128693,-0.0075,0.9781,-0.0586,0.980
0.741926154,-0.0065,0.9796,-0.0589,0.981
0.743456385,-0.0095,0.9791,-0.0586,0.981
0.744416923,-0.0075,0.9773,-0.0598,0.979
0.746914539,-0.0067,0.9779,-0.0589,0.980
0.749445231,-0.0083,0.9788,-0.0603,0.981
0.751734462,-0.0080,0.9786,-0.0596,0.980
0.754775693,-0.0072,0.9793,-0.0589,0.981
0.757665923,-0.0090,0.9786,-0.0579,0.980
0.759652,-0.0078,0.9791,-0.0574,0.981
0.762555154,-0.0083,0.9779,-0.0601,0.980
0.764587154,-0.0085,0.9793,-0.0586,0.981
0.766756077,-0.0080,0.9781,-0.0589,0.980
0.769299077,-0.0092,0.9781,-0.0608,0.980
0.771847385,-0.0078,0.9788,-0.0608,0.981
0.774485923,-0.0085,0.9803,-0.0594,0.982
0.777321923,-0.0099,0.9793,-0.0584,0.981
0.779714154,-0.0083,0.9788,-0.0598,0.981
0.781991462,-0.0085,0.9798,-0.0594,0.982
0.784526769,-0.0075,0.9803,-0.0596,0.982
0.787242846,-0.0078,0.9791,-0.0594,0.981
0.800221846,-0.0078,0.9805,-0.0582,0.982
0.800792385,-0.0085,0.9800,-0.0577,0.982
0.801079693,-0.0083,0.9805,-0.0589,0.982
0.801361923,-0.0080,0.9786,-0.0579,0.980
0.801606231,-0.0085,0.9776,-0.0594,0.979
0.802160923,-0.0087,0.9803,-0.0574,0.982
0.804673,-0.0085,0.9788,-0.0591,0.981
0.807432077,-0.0067,0.9796,-0.0598,0.981
0.809891769,-0.0085,0.9784,-0.0598,0.980
0.812322462,-0.0078,0.9798,-0.0594,0.982
0.814904077,-0.0075,0.9803,-0.0598,0.982
0.817395154,-0.0078,0.9781,-0.0574,0.980
0.820002462,-0.0083,0.9793,-0.0586,0.981
0.824296616,-0.0075,0.9791,-0.0591,0.981
0.825725308,-0.0070,0.9784,-0.0606,0.980
0.827820077,-0.0065,0.9779,-0.0601,0.980
0.829950462,-0.0080,0.9796,-0.0603,0.981
0.832494231,-0.0085,0.9791,-0.0582,0.981
0.834712923,-0.0087,0.9791,-0.0586,0.981
0.837346462,-0.0087,0.9791,-0.0579,0.981
0.840703077,-0.0092,0.9786,-0.0591,0.980
0.842448385,-0.0083,0.9793,-0.0586,0.981
0.844792385,-0.0065,0.9768,-0.0586,0.979
0.847429231,-0.0067,0.9776,-0.0577,0.979
0.849915385,-0.0080,0.9800,-0.0594,0.982
0.852360077,-0.0072,0.9805,-0.0591,0.982
0.855041,-0.0065,0.9788,-0.0598,0.981
0.858307693,-0.0078,0.9805,-0.0598,0.982
0.860100616,-0.0067,0.9796,-0.0589,0.981
0.862472077,-0.0072,0.9786,-0.0586,0.980
0.864945231,-0.0090,0.9803,-0.0601,0.982
0.867479693,-0.0092,0.9805,-0.0591,0.982
0.870004308,-0.0078,0.9776,-0.0586,0.979
0.873713231,-0.0070,0.9784,-0.0596,0.980
0.875219077,-0.0080,0.9771,-0.0594,0.979
0.877624923,-0.0067,0.9788,-0.0586,0.981
0.880088693,-0.0075,0.9771,-0.0586,0.979
0.882496693,-0.0062,0.9788,-0.0571,0.980
0.884989539,-0.0078,0.9786,-0.0577,0.980
0.887633,-0.0080,0.9781,-0.0574,0.980
0.890423462,-0.0065,0.9808,-0.0579,0.983
0.892753539,-0.0083,0.9800,-0.0591,0.982
0.895342846,-0.0087,0.9803,-0.0589,0.982
0.897613308,-0.0078,0.9796,-0.0586,0.981
0.899949308,-0.0072,0.9784,-0.0577,0.980
0.902417616,-0.0065,0.9791,-0.0579,0.981
0.909618846,-0.0072,0.9805,-0.0574,0.982
0.910237539,-0.0060,0.9786,-0.0589,0.980
0.910575769,-0.0046,0.9766,-0.0601,0.978
0.912773539,-0.0078,0.9800,-0.0589,0.982
0.915278462,-0.0085,0.9791,-0.0577,0.981
0.917679693,-0.0080,0.9805,-0.0584,0.982
0.920281539,-0.0083,0.9773,-0.0586,0.979
0.925226769,-0.0072,0.9791,-0.0571,0.981
0.926517846,-0.0080,0.9793,-0.0571,0.981
0.927950769,-0.0065,0.9779,-0.0577,0.980
0.930082231,-0.0065,0.9781,-0.0591,0.980
0.932812385,-0.0060,0.9791,-0.0596,0.981
0.935397539,-0.0083,0.9786,-0.0584,0.980
0.937898462,-0.0085,0.9779,-0.0591,0.980
0.940435462,-0.0083,0.9796,-0.0579,0.981
0.942843154,-0.0070,0.9786,-0.0582,0.980
0.945421308,-0.0072,0.9805,-0.0594,0.982
0.947828077,-0.0085,0.9791,-0.0598,0.981
0.950561923,-0.0097,0.9781,-0.0598,0.980
0.953545231,-0.0085,0.9779,-0.0610,0.980
0.957121308,-0.0078,0.9773,-0.0603,0.979
0.958381539,-0.0092,0.9798,-0.0610,0.982
0.960565,-0.0092,0.9820,-0.0577,0.984
0.962992077,-0.0078,0.9796,-0.0598,0.981
0.965669308,-0.0083,0.9791,-0.0589,0.981
0.968093231,-0.0070,0.9786,-0.0579,0.980
0.970382231,-0.0046,0.9798,-0.0598,0.982
0.973848616,-0.0072,0.9805,-0.0606,0.982
0.976626846,-0.0075,0.9771,-0.0601,0.979
0.977816616,-0.0072,0.9786,-0.0606,0.980
0.980452693,-0.0075,0.9786,-0.0594,0.980
0.982994154,-0.0085,0.9788,-0.0601,0.981
0.985565308,-0.0075,0.9786,-0.0589,0.980
0.988303385,-0.0078,0.9776,-0.0601,0.979
0.991275154,-0.0102,0.9784,-0.0579,0.980
0.993139462,-0.0080,0.9793,-0.0574,0.981
0.995564693,-0.0083,0.9791,-0.0584,0.981
0.998714154,-0.0090,0.9781,-0.0579,0.980
1.000455769,-0.0085,0.9779,-0.0586,0.980
1.002897,-0.0092,0.9786,-0.0574,0.980
1.009941308,-0.0075,0.9776,-0.0577,0.979
1.010525231,-0.0090,0.9796,-0.0579,0.981
1.010865923,-0.0092,0.9786,-0.0608,0.980
1.012960923,-0.0070,0.9808,-0.0591,0.983
1.015646846,-0.0083,0.9800,-0.0577,0.982
1.018455077,-0.0092,0.9791,-0.0586,0.981
1.020558539,-0.0092,0.9786,-0.0594,0.980
1.024341539,-0.0078,0.9805,-0.0589,0.982
1.025726539,-0.0075,0.9793,-0.0579,0.981
1.028248616,-0.0075,0.9786,-0.0584,0.980
1.030586462,-0.0075,0.9793,-0.0596,0.981
1.033247693,-0.0075,0.9788,-0.0574,0.980
1.035823385,-0.0080,0.9779,-0.0596,0.980
1.038188308,-0.0070,0.9800,-0.0591,0.982
1.041114154,-0.0072,0.9798,-0.0591,0.982
1.043455154,-0.0095,0.9793,-0.0603,0.981
1.045761923,-0.0092,0.9798,-0.0591,0.982
1.048461231,-0.0083,0.9788,-0.0596,0.981
1.050577308,-0.0078,0.9796,-0.0594,0.981
1.053064923,-0.0067,0.9796,-0.0591,0.981
1.056986231,-0.0070,0.9798,-0.0582,0.982
1.058264693,-0.0078,0.9793,-0.0591,0.981
1.060798462,-0.0078,0.9800,-0.0591,0.982
1.063328,-0.0062,0.9808,-0.0591,0.983
1.065884616,-0.0078,0.9784,-0.0591,0.980
1.068443385,-0.0092,0.9805,-0.0606,0.982
1.070982846,-0.0080,0.9793,-0.0596,0.981
1.073936308,-0.0070,0.9798,-0.0594,0.982
1.076066846,-0.0070,0.9786,-0.0601,0.980
1.078304693,-0.0067,0.9776,-0.0596,0.979
1.080955385,-0.0072,0.9786,-0.0591,0.980
1.084041231,-0.0080,0.9796,-0.0579,0.981
1.085973846,-0.0080,0.9793,-0.0582,0.981
1.088454231,-0.0075,0.9800,-0.0589,0.982
1.091188923,-0.0062,0.9820,-0.0589,0.984
1.093553846,-0.0085,0.9798,-0.0610,0.982
1.096224308,-0.0067,0.9798,-0.0603,0.982
1.098582539,-0.0065,0.9776,-0.0586,0.979
1.101046462,-0.0072,0.9791,-0.0589,0.981
1.103392,-0.0078,0.9808,-0.0586,0.983
1.109836923,-0.0078,0.9808,-0.0606,0.983
1.110522846,-0.0072,0.9798,-0.0586,0.982
1.110882231,-0.0078,0.9791,-0.0577,0.981
1.113720385,-0.0070,0.9805,-0.0598,0.982
1.116788385,-0.0085,0.9800,-0.0594,0.982
1.118672077,-0.0067,0.9786,-0.0591,0.980
1.121061616,-0.0065,0.9793,-0.0603,0.981
1.124009308,-0.0070,0.9805,-0.0601,0.982
1.126362462,-0.0067,0.9803,-0.0608,0.982
1.128797923,-0.0072,0.9781,-0.0598,0.980
1.13138,-0.0065,0.9786,-0.0603,0.980
1.133626154,-0.0080,0.9791,-0.0582,0.981
1.136191154,-0.0070,0.9808,-0.0601,0.983
1.140080308,-0.0075,0.9803,-0.0596,0.982
1.141252693,-0.0065,0.9784,-0.0594,0.980
1.143674462,-0.0080,0.9803,-0.0608,0.982
1.146147769,-0.0085,0.9800,-0.0596,0.982
1.148817308,-0.0085,0.9768,-0.0596,0.979
1.151106154,-0.0065,0.9786,-0.0594,0.980
1.153812693,-0.0075,0.9791,-0.0586,0.981
1.157164923,-0.0095,0.9791,-0.0586,0.981
1.158819769,-0.0095,0.9786,-0.0591,0.980
1.161241308,-0.0080,0.9781,-0.0586,0.980
1.163806154,-0.0095,0.9788,-0.0586,0.981
1.166438462,-0.0080,0.9788,-0.0577,0.981
1.168797539,-0.0092,0.9766,-0.0606,0.979
1.171316616,-0.0085,0.9793,-0.0577,0.981
1.174215693,-0.0067,0.9800,-0.0579,0.982
1.176470846,-0.0083,0.9808,-0.0577,0.983
1.178636385,-0.0097,0.9808,-0.0571,0.983
1.181369616,-0.0102,0.9779,-0.0591,0.980
1.183754846,-0.0090,0.9786,-0.0591,0.980
1.186273846,-0.0099,0.9810,-0.0591,0.983
1.190249923,-0.0087,0.9798,-0.0601,0.982
1.191651154,-0.0078,0.9788,-0.0594,0.981
1.194557539,-0.0078,0.9817,-0.0598,0.984
1.196391154,-0.0085,0.9793,-0.0589,0.981
1.198897539,-0.0083,0.9776,-0.0598,0.979
1.201200693,-0.0083,0.9793,-0.0589,0.981
1.203949308,-0.0092,0.9798,-0.0589,0.982
1.214719154,-0.0092,0.9798,-0.0591,0.982
1.215945616,-0.0090,0.9798,-0.0591,0.982
1.216305539,-0.0080,0.9791,-0.0586,0.981
1.216640923,-0.0099,0.9776,-0.0603,0.979
1.216956077,-0.0083,0.9791,-0.0589,0.981
1.219100923,-0.0087,0.9786,-0.0598,0.980
1.221583154,-0.0085,0.9784,-0.0596,0.980
1.224338769,-0.0092,0.9779,-0.0606,0.980
1.226555077,-0.0102,0.9776,-0.0591,0.979
1.228989616,-0.0085,0.9788,-0.0569,0.980
1.231703154,-0.0087,0.9791,-0.0598,0.981
1.233997616,-0.0062,0.9805,-0.0586,0.982
1.236656616,-0.0078,0.9788,-0.0566,0.980
1.240313,-0.0078,0.9784,-0.0579,0.980
1.241771462,-0.0085,0.9786,-0.0601,0.980
1.244182846,-0.0075,0.9791,-0.0594,0.981
1.246572077,-0.0072,0.9791,-0.0594,0.981
1.249124693,-0.0083,0.9784,-0.0582,0.980
1.251893,-0.0075,0.9798,-0.0577,0.982
1.254042231,-0.0075,0.9788,-0.0589,0.981
1.257000616,-0.0072,0.9803,-0.0582,0.982
1.259266539,-0.0058,0.9812,-0.0589,0.983
1.261684077,-0.0058,0.9781,-0.0598,0.980
1.264377616,-0.0062,0.9798,-0.0598,0.982
1.266695154,-0.0078,0.9796,-0.0586,0.981
1.269351693,-0.0070,0.9798,-0.0584,0.982
1.271784385,-0.0065,0.9793,-0.0606,0.981
1.274419077,-0.0075,0.9784,-0.0617,0.980
1.276770462,-0.0078,0.9798,-0.0596,0.982
1.279067769,-0.0092,0.9793,-0.0594,0.981
1.281921923,-0.0072,0.9786,-0.0596,0.980
1.284484077,-0.0083,0.9791,-0.0606,0.981
1.286829846,-0.0080,0.9788,-0.0591,0.981
1.298511154,-0.0067,0.9793,-0.0606,0.981
1.299119769,-0.0078,0.9803,-0.0584,0.982
1.299554231,-0.0083,0.9796,-0.0586,0.981
