2.0142452716827393,-0.062,0.987,0.053,0.9903645793342974
2.026249885559082,-0.062,0.988,0.053,0.9913611854415121
2.0410826206207275,-0.061,0.988,0.054,0.9913531156959159
2.0410826206207275,-0.061,0.988,0.054,0.9913531156959159
2.054370403289795,-0.062,0.987,0.054,0.9904185983714159
2.068110466003418,-0.062,0.987,0.054,0.9904185983714159
2.0691146850585938,-0.061,0.987,0.054,0.9903565014680319
2.097411870956421,-0.061,0.987,0.055,0.9904115306275467
2.097411870956421,-0.061,0.987,0.055,0.9904115306275467
2.110382556915283,-0.061,0.987,0.055,0.9904115306275467
2.123518943786621,-0.061,0.988,0.054,0.9913531156959159
2.124502658843994,-0.061,0.988,0.054,0.9913531156959159
2.137300968170166,-0.061,0.988,0.054,0.9913531156959159
2.1650702953338623,-0.062,0.987,0.054,0.9904185983714159
2.1650702953338623,-0.062,0.987,0.053,0.9903645793342974
2.166253089904785,-0.063,0.987,0.054,0.9904817009919972
2.178389549255371,-0.062,0.987,0.054,0.9904185983714159
2.192389488220215,-0.062,0.987,0.054,0.9904185983714159
2.206573009490967,-0.061,0.987,0.054,0.9903565014680319
2.220165967941284,-0.061,0.987,0.054,0.9903565014680319
2.2211625576019287,-0.062,0.987,0.054,0.9904185983714159
2.233424663543701,-0.062,0.987,0.055,0.9904736240809242
2.2469403743743896,-0.061,0.987,0.056,0.990467566354396
2.2604587078094482,-0.06,0.987,0.056,0.990406482208189
2.26216197013855,-0.06,0.987,0.055,0.990350443025094
2.275010585784912,-0.06,0.986,0.055,0.9893538295271312
2.2907001972198486,-0.061,0.987,0.055,0.9904115306275467
2.2907001972198486,-0.062,0.988,0.055,0.9914701205785276
2.3033382892608643,-0.062,0.987,0.054,0.9904185983714159
2.3162827491760254,-0.061,0.987,0.054,0.9903565014680319
2.317253589630127,-0.06,0.987,0.054,0.9902954104710371
2.329404830932617,-0.06,0.987,0.054,0.9902954104710371
2.3429934978485107,-0.061,0.987,0.054,0.9903565014680319
2.3439860343933105,-0.061,0.987,0.054,0.9903565014680319
2.385542154312134,-0.061,0.987,0.054,0.9903565014680319
2.385542154312134,-0.061,0.987,0.054,0.9903565014680319
2.385542154312134,-0.061,0.987,0.055,0.9904115306275467
2.3867135047912598,-0.061,0.988,0.055,0.9914080895373005
2.3994736671447754,-0.061,0.987,0.054,0.9903565014680319
2.4135444164276123,-0.061,0.987,0.054,0.9903565014680319
2.4258615970611572,-0.062,0.987,0.054,0.9904185983714159
2.426861524581909,-0.061,0.987,0.054,0.9903565014680319
2.4406964778900146,-0.061,0.987,0.054,0.9903565014680319
2.454315662384033,-0.061,0.986,0.054,0.9893598940729303
