rel_t,TgF,gFy,gFz
0.0,0.8173011496422694,-0.24739948122343713,-0.8377668807248879
0.0326530612244898,0.9924230593414984,-0.09892212974269442,-0.9590124394757682
0.0653061224489796,0.945910871700236,-0.042344646722742164,-0.9221099795916765
0.0979591836734694,0.7678119707893798,-0.02301394475306114,-0.7739450470772922
0.1306122448979592,0.5661109727600337,0.008711150229889483,-0.5761511607387305
0.163265306122449,0.4224263631644084,0.0910298774977928,-0.3627000190205287
0.1959183673469388,0.5002299311662481,0.3525832295329254,-0.22099472428730868
0.2285714285714286,0.9288298684574403,0.866124416076326,-0.25850497353177904
0.2612244897959184,1.5687795375176061,1.4892044165610052,-0.44442906589330056
0.2938775510204082,2.170558020854323,2.029539323290614,-0.6791039271100382
0.326530612244898,2.7498587932883307,2.555109555226835,-0.9192862382795096
0.3591836734693878,3.099545076042934,2.9001021990009606,-1.0256961338008654
0.3918367346938776,3.222409802587447,3.0482822899444226,-0.9871586350802175
0.4244897959183674,3.228362869650694,3.085378917442565,-0.8817082526030195
0.4571428571428572,3.223597788734875,3.0920394385153336,-0.8126640601665638
0.489795918367347,3.099247579812221,2.960324289660634,-0.7920872160370113
0.5224489795918368,2.7298187012040094,2.591713909885225,-0.7420832768579304
0.5551020408163265,2.2206454059023106,2.0990934163855455,-0.6303776695192412
0.5877551020408164,1.67864425283878,1.5829844816316336,-0.4677500597471579
0.6204081632653062,1.1683924255796256,1.105534675690622,-0.27686481120248785
0.653061224489796,0.776334977762394,0.7438608555151677,-0.11105422038015056
0.6857142857142857,0.5743484131902166,0.557877911172244,-0.03228518559623903
0.7183673469387756,0.5054688610714161,0.4917170868841288,-0.03737681276316244
0.7510204081632654,0.44962528880537445,0.43912132824499417,-0.05539938282230909
0.7836734693877552,0.39368297827742654,0.38672320791805714,-0.06459107617172422
0.8163265306122449,0.3623715846134576,0.3558948578921166,-0.07000974075723758
0.8489795918367348,0.3751303891758163,0.36643848855832206,-0.07588018583114077
0.8816326530612246,0.4651389668643468,0.44964034559812344,-0.08960464158190236
0.9142857142857144,0.6979342447511353,0.6686523901475945,-0.12421615950220462
0.9469387755102041,1.0004253909026082,0.9560700211155556,-0.17416817204549226
0.979591836734694,1.3951803740386213,1.3335511044594763,-0.25803819451303855
1.0122448979591838,2.096872778835762,1.9980707977893206,-0.4622168836930416
1.0448979591836736,2.889690254688183,2.7496126612387197,-0.7042786984927114
1.0775510204081633,3.5364943375734503,3.365685754026421,-0.8866241822723137
1.110204081632653,3.9211309839332538,3.7352530508088053,-0.9662560456720821
1.142857142857143,3.9692519219286764,3.7896315965320615,-0.9424758230141853
1.1755102040816328,3.6939147730590145,3.5383936255333377,-0.8566024795012855
1.2081632653061225,3.277428044519065,3.1419541146829264,-0.7922961218681593
1.2408163265306125,2.9777456502012436,2.8372891230390183,-0.8166326177269414
1.2734693877551022,2.6628597447384283,2.5192013225473775,-0.8446741337799882
1.306122448979592,2.187074342001999,2.0561020772993417,-0.8118214878482979
1.3387755102040817,1.6174232098342995,1.4454390810930435,-0.7096908639933819
1.3714285714285714,1.098571458980547,0.7803709642781426,-0.6040781106480105
1.4040816326530614,0.7640316893507076,0.20277753589881517,-0.5672436567099205
1.4367346938775512,0.6898703629157915,-0.16202452973928202,-0.6524836415268896
1.469387755102041,0.8215438692345571,-0.2622574703579815,-0.8041746561566737
1.5020408163265309,1.0573845665484953,-0.17702914546934118,-1.0146794115289623
1.5346938775510206,1.2159972877484722,-0.012009869991448027,-1.1522467243256047
1.5673469387755103,1.2167453570623379,0.14553183091392294,-1.1736996019462456
1.6,0.9605467192504022,0.25445144047813884,-1.0241411515473873
