rel_t,TgF,gFy,gFz
0.0,0.3609338126010464,0.2768039825354942,0.0923007349298387
0.0326530612244898,0.3466242038265694,0.28919578226570736,0.09184055181070395
0.0653061224489796,0.3451391304801119,0.29041427445248835,0.09213815228234092
0.0979591836734694,0.3336180915332537,0.29448654920266826,0.14923373733635933
0.1306122448979592,0.5616588039659063,0.16563645712812916,0.5333508423974989
0.163265306122449,0.8617762914714364,0.20958505888381634,0.8342188501608919
0.1959183673469388,1.1900046300537754,0.3091611222525018,1.1192524144668892
0.2285714285714286,1.4444059025270497,0.44369980699043376,1.3191559637123271
0.2612244897959184,1.6058954174896864,0.5740200912072838,1.437497690025325
0.2938775510204082,1.7479027969224936,0.657366948710922,1.5385631185528617
0.326530612244898,1.8279859070591182,0.6817793932934504,1.6009720324932728
0.3591836734693878,1.8241883850568024,0.6605192459297747,1.6078369220390414
0.3918367346938776,1.9196969854488384,0.7062479194223222,1.7147435507570763
0.4244897959183674,2.0000586657376593,0.6983588903638627,1.8035375501075153
0.4571428571428572,1.970542027807039,0.6763953795613856,1.7838218224853437
0.489795918367347,1.8754188252862305,0.6248408284347138,1.7057446750883436
0.5224489795918368,1.759040361948857,0.5396369349994208,1.603160159408382
0.5551020408163265,1.6005704598346424,0.45351355224199497,1.4669641292214701
0.5877551020408164,1.406149332457717,0.38088012694760537,1.306659495296636
0.6204081632653062,1.1966367170495205,0.31872399450368605,1.1370348944889384
0.653061224489796,0.9832146099188392,0.2709786968900021,0.94633726492518
0.6857142857142857,0.7665478687338787,0.234257336880199,0.7323151881506502
0.7183673469387756,0.5746105107136034,0.1945258448558905,0.5396683429279417
0.7510204081632654,0.4113320650545456,0.1558497867905778,0.37854403865819525
0.7836734693877552,0.2861240106983403,0.11797743547643377,0.262325328831285
0.8163265306122449,0.2703767833760336,0.12352131016155075,0.2456104219665991
0.8489795918367348,0.39059408134563894,0.1655210484984218,0.33708215033462247
0.8816326530612246,0.5894780355072884,0.2323960706988689,0.5066773004198798
0.9142857142857144,0.8215491257294635,0.32142253800057924,0.7141410643885359
0.9469387755102041,1.0377369911621894,0.3962698235412703,0.9104605011832131
0.979591836734694,1.1860108791999304,0.4351729728301517,1.049058475574854
1.0122448979591838,1.2235906588750387,0.4362205045947513,1.0956854996647105
1.0448979591836736,1.2068884555973463,0.43671444006100707,1.0903776401301668
1.0775510204081633,1.1666557047021644,0.4255363253810789,1.0507134158358804
1.110204081632653,1.0918615740700695,0.4050558937706906,0.9908753430960255
1.142857142857143,1.014611860958246,0.396433854712988,0.929111264752227
1.1755102040816328,0.9654602065689728,0.3872166625540267,0.8852159927065923
1.2081632653061225,0.9472900605372754,0.3754152928928709,0.865403941663345
1.2408163265306125,0.9554201826734583,0.36483762464267994,0.8735934118233982
1.2734693877551022,0.9809541457801413,0.3601634470884063,0.9019749653475214
1.306122448979592,1.0108824971011485,0.35628951779070517,0.9373490423567696
1.3387755102040817,1.03058315597771,0.35252946806032537,0.9635382217144083
1.3714285714285714,1.0374853769844536,0.3543559003756348,0.972390952805988
1.4040816326530614,1.030839807105014,0.3581792634868894,0.9618926047710121
1.4367346938775512,1.0176101065234247,0.36195844496371354,0.9416894901550426
1.469387755102041,1.0048332918035148,0.3620944107095126,0.9236352269351431
1.5020408163265309,0.9974181920253072,0.36205555971877296,0.9128216783202849
1.5346938775510206,0.9991435287155128,0.3612807398645439,0.9153183066059357
1.5673469387755103,1.0141228407490073,0.35989103285156615,0.9370348973998088
1.6,1.0274844151726157,0.3590301745319725,0.9563920941705379
