rel_t,TgF,gFy,gFz
0.0,0.9685603247931873,0.9428697472187584,0.22062619997799102
0.0326530612244898,0.958248421973553,0.9408416535348397,0.18041048085556394
0.0653061224489796,0.9548193137679268,0.9419509065531531,0.15677815445661325
0.0979591836734694,0.9585964658708148,0.9470950368593418,0.14782536834312174
0.1306122448979592,0.9694397946277227,0.9572078504803689,0.14967734184339782
0.163265306122449,0.9857216919354126,0.9726685995484935,0.1538475830203716
0.1959183673469388,1.0083646917505054,0.9956713678693324,0.15594942387656802
0.2285714285714286,1.021131450013117,1.007046173497765,0.1641994358636284
0.2612244897959184,1.0147461428344582,0.993466761093729,0.19623541104038594
0.2938775510204082,1.0094446963793353,0.9821417929169208,0.22673940924211575
0.326530612244898,1.0101372551512269,0.9817032207798185,0.22415764418999093
0.3591836734693878,1.0266172506447844,1.000363952701423,0.20928511706149566
0.3918367346938776,1.0432627387810562,1.0211279546025414,0.19172548279071902
0.4244897959183674,1.0439630291490147,1.0304539526559502,0.15276734822341798
0.4571428571428572,1.0109336795088015,0.9989813150075669,0.14439942621960275
0.489795918367347,0.9603231948222082,0.9411505336042713,0.1739719410718586
0.5224489795918368,0.9329229022031842,0.9089335113209743,0.19980753452297212
0.5551020408163265,0.9287001124595181,0.9050744720988785,0.1953606954533842
0.5877551020408164,0.9470030647825962,0.9241580809262273,0.19686120430566525
0.6204081632653062,0.9770918374271016,0.9543086746338117,0.20441903111033302
0.653061224489796,0.9962449080801781,0.9771478271035523,0.18871210695231325
0.6857142857142857,0.9977382601759031,0.9803553582737206,0.1819902810359327
0.7183673469387756,0.9832749678375154,0.9657561400856763,0.17136640321945187
0.7510204081632654,0.9643156304654115,0.948786810985997,0.1562471126197591
0.7836734693877552,0.9355533638180078,0.9215002314928356,0.1512496311153629
0.8163265306122449,0.9198547229644912,0.904368101400104,0.15502396908865002
0.8489795918367348,0.9288111873249093,0.9099344707109223,0.15342050670939925
0.8816326530612246,0.9599885658276165,0.9393729944957399,0.14350393046721568
0.9142857142857144,0.994663674241888,0.9696631482559079,0.14899583876899403
0.9469387755102041,1.031626308313293,0.9986541748457204,0.16174487027761403
0.979591836734694,1.0489514967205282,1.0104677242706452,0.13536176931913263
1.0122448979591838,1.04858701180855,1.0076040414530891,0.13298804399585812
1.0448979591836736,1.0377905599937838,0.9932931949506646,0.14789035696606323
1.0775510204081633,1.0218823556971566,0.9816686206435733,0.09051823488130058
1.110204081632653,1.0113383171755645,0.9775801865157092,0.06968667985875442
1.142857142857143,1.0061942500802017,0.9794984400059759,0.05842505225724699
1.1755102040816328,1.0198484910624943,0.9986954871928376,0.06502656810900255
1.2081632653061225,1.0245666259175494,1.0139790330372307,0.02440586868407019
1.2408163265306125,0.9867215344833927,0.9824945184433758,0.05405686920976995
1.2734693877551022,0.9557085339042037,0.946747158048561,0.08148355832271853
1.306122448979592,0.9132407187155653,0.901453543570993,0.07094751012876027
1.3387755102040817,0.8949253209882949,0.8805797642416769,0.08197421243254814
1.3714285714285714,0.920833106174615,0.9082687577777405,0.08613799691793694
1.4040816326530614,0.9579513838169949,0.9515784534183115,0.022139511530078978
1.4367346938775512,1.0052854770472552,0.9987754222352716,0.01742229624112232
1.469387755102041,1.0200849766128863,1.0104124852367438,0.03097027128259077
1.5020408163265309,1.0445319249686849,1.026865998399744,0.040778831343184926
1.5346938775510206,1.049721236945177,1.0283116492955358,0.054727038745850116
1.5673469387755103,1.018620922398636,1.0044484075048246,0.07122705501741776
1.6,0.9446459957817583,0.9520639159300982,0.08821602337560991
