rel_t,TgF,gFy,gFz
0.0,0.0016524914715253297,-0.1656609663589036,0.031237316180548372
0.0326530612244898,0.16870035805238653,0.07446383365012642,-0.053835295819356935
0.0653061224489796,0.37532405800329843,0.3150404017663431,-0.12869117330288796
0.0979591836734694,0.6031083379619022,0.5509295678650462,-0.18110591624169173
0.1306122448979592,0.8385279629024683,0.7807514467739977,-0.19906567902386382
0.163265306122449,1.0461848353249679,0.9928957414916874,-0.157919542986268
0.1959183673469388,1.2098971798084304,1.1704801504080153,-0.04139809472983194
0.2285714285714286,1.364516878611711,1.3362553429811255,0.11881235524583278
0.2612244897959184,1.56782306719742,1.546722221908036,0.23234148696862453
0.2938775510204082,1.8182703909609623,1.8000318055292244,0.24868095674599658
0.326530612244898,2.2026282841865914,2.1863520256523,0.17618061995228487
0.3591836734693878,2.488939010000304,2.472520834995032,0.08398409420562104
0.3918367346938776,2.6477476204130235,2.631141210341581,0.03916000676554103
0.4244897959183674,2.717482002016215,2.6952701971238207,0.06100576287622036
0.4571428571428572,2.5871884503326927,2.5603678932161724,0.14039992691224568
0.489795918367347,2.418366080130357,2.3951210756692407,0.1752971543243793
0.5224489795918368,2.173977179527382,2.160442196494506,0.16690929127181717
0.5551020408163265,1.8928095983575763,1.8863811807851458,0.13171531153075816
0.5877551020408164,1.652800632978161,1.6424817945126937,0.09797708932065548
0.6204081632653062,1.3941085023018172,1.3735542160069556,0.06081729314429582
0.653061224489796,1.1643422086314783,1.1360390392411486,0.034748713832391954
0.6857142857142857,0.9810056144368131,0.9513458421185769,0.0054435327382618545
0.7183673469387756,0.8893555896765051,0.8619774541548114,-0.012635549710135776
0.7510204081632654,0.699699353920433,0.6875829355705037,-0.02890264228946824
0.7836734693877552,0.6631030878359138,0.6570531748852931,-0.02921557835419328
0.8163265306122449,0.7844070975142725,0.7632452509440273,-0.07745194751507524
0.8489795918367348,0.9945869582971277,0.9491081959669809,-0.14796048864373984
0.8816326530612246,1.0043652226429713,0.9579814676124832,-0.15088712138494265
0.9142857142857144,1.0141434869888148,0.9668547392579854,-0.15381375412614542
0.9469387755102041,2.159343280852347,2.093248216722085,-0.019286002493672644
0.979591836734694,2.459520244856369,2.4130434549121147,0.15819986120139606
1.0122448979591838,2.7722554884638564,2.751350417258754,0.27275779481673595
1.0448979591836736,2.997307364849057,2.983160270590931,0.2303457686505376
1.0775510204081633,3.07117609865333,3.0527554090536557,0.10336844246906227
1.110204081632653,2.934369768286154,2.9185491633462313,0.001145298944026593
1.142857142857143,2.561629637053546,2.5466599346525305,-0.012224242746093199
1.1755102040816328,2.080818051717729,2.066249061902177,0.0373349036697492
1.2081632653061225,1.6596775141585007,1.6499164403169857,0.07724820318782824
1.2408163265306125,1.3230680604709626,1.3173804743703843,0.056407848431204784
1.2734693877551022,1.0545470482792751,1.0491599980907964,-0.0040127662493432805
1.306122448979592,0.8042618774890967,0.7969816488545652,-0.053146605528358086
1.3387755102040817,0.5856312836284392,0.5788949129106061,-0.05957083152275057
1.3714285714285714,0.389188945351246,0.38110373850353835,-0.041594681290886316
1.4040816326530614,0.23151752450641236,0.20784088228040665,-0.010516572165946935
1.4367346938775512,0.14389208333211506,0.09246717504542727,0.014619786102442406
1.469387755102041,0.10281945056640532,0.007103826314563007,0.03465226171734527
1.5020408163265309,0.10239944965137206,-0.058737699225574785,0.05273979804216349
1.5346938775510206,0.13235304313469898,-0.10913420948752398,0.06801093975460261
1.5673469387755103,0.1881207252402537,-0.15378700605281023,0.08092218385186292
1.6,0.2469018856812527,-0.1893890205053107,0.08880634238818165
