rel_t,TgF,gFy,gFz
0.0,0.17955529078585386,-0.1784035509683731,0.0944908054498725
0.0326530612244898,0.08865766061877957,-0.06406655140825299,0.04852356976152886
0.0653061224489796,0.16677659892672714,0.12529903902622902,-0.007783553139499096
0.0979591836734694,0.35601551235582163,0.35529918595555204,-0.06110372858828563
0.1306122448979592,0.5950019184688475,0.5932264467580304,-0.09813894666039136
0.163265306122449,0.8102701564663889,0.7933110057328641,-0.09997625369857939
0.1959183673469388,0.9828893356155507,0.9626785281893776,-0.06828726395306502
0.2285714285714286,1.1232597074147928,1.1080022891416352,-0.007856057555979762
0.2612244897959184,1.3234712342616155,1.315014048573482,0.041034400282506135
0.2938775510204082,1.6156073098676438,1.613040354583144,0.06082840179309588
0.326530612244898,1.9437568030953154,1.942804629619926,0.06937315258287555
0.3591836734693878,2.2420464999910314,2.2389514611645724,0.08706677474427613
0.3918367346938776,2.483818686964283,2.4761571209442645,0.10632399088279648
0.4244897959183674,2.628437868923212,2.6163815624188795,0.11783631096414081
0.4571428571428572,2.6666606106349655,2.652326544290849,0.11507201328380315
0.489795918367347,2.578930100750853,2.5640498104928917,0.09770449476680382
0.5224489795918368,2.396623586551799,2.3845330052237244,0.07034443800086472
0.5551020408163265,2.1757292939998996,2.166649741090095,0.06720202742576417
0.5877551020408164,1.8299464181856582,1.821352638995021,0.09986256702715657
0.6204081632653062,1.5656217473245155,1.5526994114668962,0.12094073104680327
0.653061224489796,1.3884807797076897,1.3695652474976678,0.09371990687234338
0.6857142857142857,1.2753864694210595,1.2520799728901162,0.03922735850123937
0.7183673469387756,1.1170683608142289,1.0912493359961166,-0.02545438581874896
0.7510204081632654,0.9720865538566416,0.9489580619532636,-0.07350091927609279
0.7836734693877552,0.8446211527312829,0.8261103722650204,-0.09013195951157764
0.8163265306122449,0.7572562195066851,0.7404821589771572,-0.08542108143835021
0.8489795918367348,0.7932918423874339,0.7677631605651147,-0.11476944380181292
0.8816326530612246,1.0161737389967958,0.9653522233176081,-0.20892442956717483
0.9142857142857144,1.3185124884512107,1.245842953505882,-0.2829279084883834
0.9469387755102041,1.6583288162993224,1.5754978587681516,-0.24942094285469854
0.979591836734694,1.993229894733035,1.9111602802456962,-0.10312925369062736
1.0122448979591838,2.374753415174454,2.308648345896955,0.07572696765913439
1.0448979591836736,2.7679806448866815,2.727057157516985,0.2031483906292512
1.0775510204081633,3.018319210303211,2.9940399120539825,0.2289148720090115
1.110204081632653,3.2349402975676655,3.222584191818558,0.132056691482306
1.142857142857143,3.1186549951596265,3.11269456652809,0.014472792476496047
1.1755102040816328,2.8453853418760477,2.8424063475458508,-0.039008098185502785
1.2081632653061225,2.1770351822166285,2.168945987159606,-0.043654120037823624
1.2408163265306125,1.623322106673701,1.6109142777932588,-0.037655659826958295
1.2734693877551022,1.2634397875374799,1.24952299629748,-0.047340546043934395
1.306122448979592,0.8968615455408117,0.879494377749521,-0.08595633013170488
1.3387755102040817,0.6733392674913314,0.6558722777324036,-0.10862271436940561
1.3714285714285714,0.5379717071437295,0.522755581055698,-0.11578004581120258
1.4040816326530614,0.3800242250916595,0.36731796762630575,-0.09235701103126982
1.4367346938775512,0.2669408601243552,0.23769161257183533,-0.04971323268958808
1.469387755102041,0.19926828389058876,0.12654132901533416,-0.005511416686207351
1.5020408163265309,0.15936895240974328,0.01431844342294589,0.043753295469781045
1.5346938775510206,0.15116427590737697,-0.06670131663061166,0.07527479854385155
1.5673469387755103,0.16349594170626594,-0.11599382814205358,0.08225686855695863
1.6,0.19148777458468885,-0.13578718071231644,0.05706878082505763
