rel_t,TgF,gFy,gFz
0.0,0.9634048858165299,-0.27305956285234334,-0.9486424948772625
0.0326530612244898,1.3664275075136838,-0.00808644213288818,-1.2935354872530422
0.0653061224489796,1.345152021389104,0.07678786715675906,-1.2999083253219947
0.0979591836734694,1.0739691835161334,0.06793954303654424,-1.0815726482336894
0.1306122448979592,0.7256561980322505,0.04821825823113556,-0.7497965147489654
0.163265306122449,0.4965932931848417,0.10954037919772183,-0.4165462401891534
0.1959183673469388,0.6020579064740054,0.41273217286521174,-0.22916985858052308
0.2285714285714286,1.0761815918091069,0.9547255271202119,-0.2593522165636112
0.2612244897959184,1.7311377481209234,1.571873755672914,-0.4702331471580681
0.2938775510204082,2.326957297327194,2.1036742864401154,-0.7271474715147109
0.326530612244898,2.637537890174604,2.419115441339819,-0.8469272754458324
0.3591836734693878,2.7649072024173815,2.583421253000035,-0.8214829109685111
0.3918367346938776,2.8683385533822947,2.721718503313345,-0.7556293011846315
0.4244897959183674,3.0322182335982433,2.899967839290655,-0.735240614194296
0.4571428571428572,3.1075328985659048,2.969580055458757,-0.748092486801811
0.489795918367347,2.9266957612294444,2.7827970184675834,-0.7460729925848184
0.5224489795918368,2.594861819213173,2.4544923448547076,-0.7115914581839525
0.5551020408163265,2.1372173532987677,2.0117703148234742,-0.6166085877432499
0.5877551020408164,1.7184943315987289,1.6079986421594217,-0.5004667750382461
0.6204081632653062,1.388708798438796,1.2919049182499385,-0.3937307118808113
0.653061224489796,1.0912221278564627,1.0074303944961087,-0.2844070312103061
0.6857142857142857,0.7419309991273845,0.6800774447514331,-0.15105346041853726
0.7183673469387756,0.3959274323876425,0.3614454571213836,-0.011700764457538503
0.7510204081632654,0.21686915080148633,0.19412909503013884,0.06281230892036513
0.7836734693877552,0.18488565056326214,0.15891005991891197,0.07067837403028768
0.8163265306122449,0.23098027057814507,0.1970909469490167,0.03912579370656655
0.8489795918367348,0.29618705561956304,0.26025777744550593,0.003883865533425286
0.8816326530612246,0.3718552559562478,0.33832998021204475,-0.01879097436154199
0.9142857142857144,0.5326077083812998,0.4997717197707705,-0.06275105484693635
0.9469387755102041,0.8106862462948824,0.7696927385801265,-0.13817406630511506
0.979591836734694,1.1461054745226045,1.0916854934837212,-0.22428878022069915
1.0122448979591838,1.6042985010759974,1.5265902682020573,-0.360354010502911
1.0448979591836736,2.1651773589313934,2.0523514093141277,-0.5425133074181457
1.0775510204081633,3.09943030804664,2.9301415451953257,-0.8174313244783796
1.110204081632653,3.6605706641165208,3.464761824907121,-0.9359856230143829
1.142857142857143,3.927530036884625,3.7291345573199037,-0.9439286760388303
1.1755102040816328,3.9145306967692806,3.729899317325779,-0.8910846435309482
1.2081632653061225,3.5576877955575386,3.4061693840167044,-0.7797166251983781
1.2408163265306125,3.160822525578714,3.024203536147104,-0.737667570959567
1.2734693877551022,2.8737762673920564,2.7282008960130497,-0.7694312363116859
1.306122448979592,2.554292126046714,2.4090101009100273,-0.7742172459592304
1.3387755102040817,2.0452469155513073,1.9350398857987623,-0.7133336886088933
1.3714285714285714,1.3869886623267442,1.244454295330879,-0.573500042619696
1.4040816326530614,0.9100113964787113,0.5702647232735476,-0.4728528728086535
1.4367346938775512,0.6842770886812184,0.0015399617712321696,-0.49828146149784863
1.469387755102041,0.7718166727256067,-0.3219436881258912,-0.7000253339858238
1.5020408163265309,1.0744131217071635,-0.3976725577880731,-0.978059219226566
1.5346938775510206,1.3677484430355151,-0.26982021235786113,-1.2457523706051452
1.5673469387755103,1.501861214272973,0.050041090241860854,-1.4334768606356754
1.6,1.363773665836905,0.5095607523369265,-1.4809414070862719
